ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-11,41,41643,596,Employed,High School,20,15209,36,Married,1,Mortgage,307,0.38242651750327933,5,0,0.4390290400558777,0,Education,0,20,19,5835,3054,92540,99433,3470.25,0.7456343542712375,2,2383,0.202209,0.22428166846523273,584.212861234512,0.2568151750549707,0,57.0
2018-01-12,19,44637,580,Employed,Bachelor,0,13638,36,Divorced,1,Own,354,0.23606720952644686,2,0,0.38236111799478584,0,Debt Consolidation,1,23,24,20826,5392,65132,25678,3719.75,0.5841095792231221,8,39454,0.20863800000000002,0.214604662756998,517.0425141224717,0.234166950500026,0,61.0
2018-01-13,55,47419,606,Employed,Master,32,44430,60,Single,4,Rent,411,0.2991741052872736,2,0,0.5298508476603316,0,Home,0,19,5,6214,1772,28122,29462,3951.5833333333335,0.8193344508682124,7,4143,0.24642999999999998,0.19714399999999999,1170.0739266791973,0.4001114979259446,0,58.0
2018-01-14,18,106089,591,Employed,Master,0,17319,72,Married,1,Rent,512,0.3129953713403811,3,1,0.28127670206691,0,Home,0,29,2,5128,458,167514,15502,8840.75,0.650298263527945,7,152012,0.236819,0.21333773440947243,428.33693599463527,0.10636393247118574,1,40.800000000000004
2018-01-15,41,38449,520,Unemployed,High School,17,56777,60,Married,0,Rent,92,0.10875650441416493,4,0,0.2231519129546976,0,Debt Consolidation,0,23,13,3245,1848,30724,11230,3204.0833333333335,0.9096132672674822,3,19494,0.301777,0.30505738239720437,1854.6052243382753,0.6075388876709226,0,55.0
2018-01-16,43,40076,532,Employed,High School,22,19797,48,Married,0,Mortgage,759,0.11078934687791547,2,0,0.2576080274319745,0,Home,0,26,13,7835,208,137502,33275,3339.6666666666665,0.9189604462873998,8,104227,0.24879700000000002,0.24043028691256776,645.8895553696918,0.42066759817437627,0,48.0
2018-01-17,69,38905,483,Self-Employed,High School,48,13781,60,Single,4,Rent,212,0.23878092015941654,4,2,0.09024789488391624,0,Auto,0,19,26,7800,5394,13194,37706,3242.0833333333335,0.7999814346679583,8,2939,0.277281,0.30765543858029326,452.36402992069895,0.20491886284663635,0,54.0
2018-01-18,32,41703,599,Employed,Bachelor,12,57710,84,Married,2,Own,373,0.18391854353488363,2,0,0.2565040087362032,1,Other,0,22,24,3195,3045,22814,8688,3475.25,0.71814772247793,7,14126,0.28321,0.22732617229765512,1378.1351839858846,0.5038875430503948,0,64.0
2018-01-19,40,103571,595,Employed,High School,18,18310,60,Divorced,3,Mortgage,563,0.26939378558420324,2,1,0.08842691900856894,0,Home,0,21,18,8067,602,33346,53618,8630.916666666666,0.7876393978062265,9,9763,0.22581,0.23208943712514032,518.3679436858581,0.1252900457099989,1,39.2
2018-01-20,40,98995,523,Employed,Master,14,20959,60,Single,2,Rent,522,0.27731319774807706,2,0,0.24231211996795848,0,Debt Consolidation,0,25,26,3092,313,18522,31792,8249.583333333334,0.7775709032863702,12,5204,0.264459,0.28616404854971716,660.3916950554673,0.14332744422107788,1,40.800000000000004
2018-01-21,45,46201,587,Employed,High School,22,38625,72,Married,1,Rent,1002,0.2332444977794881,9,1,0.1814560057132445,0,Education,0,24,10,3402,563,25393,18487,3850.0833333333335,0.8199964494978579,3,6906,0.260125,0.25382686691831957,1049.5369259293539,0.5328552003452792,0,51.0
2018-01-22,70,76958,619,Employed,Associate,49,12974,36,Married,2,Own,430,0.45475123979836857,7,1,0.3573182873985343,0,Auto,1,27,9,4076,2092,31759,31604,6413.166666666667,0.9496108435830771,6,9937,0.188474,0.2261688,499.63291647870125,0.14495692452694214,0,59.0
2018-01-23,33,115982,574,Employed,Master,9,26487,12,Married,3,Mortgage,879,0.12614539978460354,2,2,0.237199452343364,0,Home,0,31,26,1466,970,491232,16009,9665.166666666666,0.9136781967142812,3,475223,0.20448700000000003,0.22011593231686635,2479.182120777553,0.34745206540092977,1,35.2
2018-01-24,46,65299,440,Employed,Master,22,29838,48,Married,2,Rent,422,0.2377313288294396,3,1,0.19635309224059994,0,Debt Consolidation,0,24,18,883,3412,281937,22552,5441.583333333333,0.72010583698136,4,259385,0.30483799999999994,0.2953428487619159,1066.2798326532516,0.2735012479798928,1,35.2
2018-01-25,37,38847,497,Employed,High School,19,56451,36,Married,0,Mortgage,1313,0.3246935529391976,5,0,0.10200500952470694,0,Auto,1,29,9,4253,4051,22307,127155,3237.25,0.8679335691377316,8,6163,0.29295099999999996,0.2847691073741603,2349.584743982408,1.1313876728650576,0,58.0
2018-01-26,63,62415,544,Employed,High School,41,32685,48,Married,3,Mortgage,444,0.10632018526977297,3,0,0.16633184060086956,0,Home,0,30,2,2628,3028,104392,2726,5201.25,0.7566502841197941,4,101666,0.255685,0.204548,1002.553640974012,0.2781165375580893,0,49.0
2018-01-27,41,15000,532,Employed,High School,19,27928,48,Married,4,Mortgage,600,0.265081247779478,2,1,0.24891410373765654,0,Home,0,28,19,1138,1647,38246,26683,1250.0,0.8387427784117334,1,11563,0.256928,0.2637368753444794,947.5379411930835,1.2380303529544667,0,54.0
2018-01-28,41,123071,515,Employed,High School,16,26006,12,Single,1,Own,309,0.06376633746497108,1,1,0.0903934890166728,0,Education,0,24,15,10029,1429,27596,4250,10255.916666666666,0.7910605212296277,1,23346,0.23350600000000002,0.2318818384753412,2448.911270600901,0.268909290143176,1,37.6
2018-01-29,41,21313,625,Employed,Doctorate,23,15338,36,Single,0,Rent,296,0.716235321155307,1,2,0.08869111118911988,0,Auto,0,18,4,1326,1415,48437,21225,1776.0833333333333,0.9351894706385598,8,27212,0.187838,0.176293306031962,551.6575744341619,0.47726227622624423,0,54.0
2018-01-30,42,108387,564,Employed,High School,17,37836,108,Single,1,Own,254,0.18203101363599852,3,0,0.32963753868892515,0,Education,0,25,20,25469,1275,26744,27812,9032.25,0.826234416850295,4,7625,0.300836,0.30936897026971627,1042.1255421447145,0.14349974171936278,0,52.0
2018-01-31,42,21347,504,Employed,High School,18,15450,72,Divorced,3,Rent,479,0.6751227111467883,3,0,0.2864918296100893,0,Education,0,25,6,9679,2036,28334,64037,1778.9166666666667,0.799422176172043,3,6255,0.27845,0.28493668813310824,449.90162881422833,0.5221726493545107,0,58.0
2018-02-01,37,20450,568,Unemployed,Bachelor,14,21907,84,Single,1,Own,220,0.23875176359888162,5,2,0.13296394964073147,0,Debt Consolidation,0,32,5,806,471,20849,10674,1704.1666666666667,0.9453947462423488,6,10175,0.262907,0.2871483089081559,607.5671868882291,0.4856139971960268,0,57.0
2018-02-02,34,27832,592,Employed,Bachelor,10,25971,12,Single,3,Rent,631,0.27415312936262815,3,2,0.49012396344974696,0,Auto,0,31,21,912,2622,94089,56935,2319.3333333333335,0.8157387749325853,3,37154,0.194971,0.20720812060987706,2414.779248783736,1.313213243223801,0,58.0
2018-02-03,27,169157,489,Self-Employed,Master,4,22958,48,Single,2,Own,342,0.273553447766656,2,0,0.2668672410333504,0,Home,0,18,11,896,542,133834,1656,14096.416666666666,0.6377542360116101,8,132178,0.273458,0.2724851576039212,790.2944956554882,0.08032498772067286,1,39.2
2018-02-04,28,15000,536,Employed,Associate,9,9164,72,Single,0,Mortgage,376,0.2986591856740312,3,3,0.5067824226807758,0,Other,0,17,10,6988,2410,156120,29414,1250.0,0.6700486374653863,5,126706,0.256164,0.22693541089110675,234.04340572396566,0.4880347245791725,0,56.0
2018-02-05,39,21129,559,Employed,High School,15,24845,60,Widowed,1,Rent,489,0.09044992595923612,2,1,0.36160901514701577,0,Home,0,20,2,6525,4575,293887,6062,1760.75,0.5932692876139106,6,287825,0.250345,0.2476763115486024,725.8528926946045,0.6899633069399997,0,53.0
2018-02-06,24,34064,581,Unemployed,Associate,5,20048,72,Married,3,Own,333,0.15348439934436633,6,1,0.07620541232775356,0,Debt Consolidation,0,24,16,3089,1111,34837,33108,2838.6666666666665,0.832730376396392,5,1729,0.24454800000000002,0.25491788974910884,546.1021816390912,0.30968841532612423,0,53.0
2018-02-07,40,54274,634,Self-Employed,Master,16,21873,60,Married,3,Rent,445,0.20886379026369215,2,1,0.2806130270801508,0,Auto,0,28,28,4393,925,92531,70446,4522.833333333333,0.9215898458956489,4,22085,0.20987300000000003,0.2296380098518087,616.155350213249,0.23462181159595735,0,52.0
2018-02-08,29,18158,552,Employed,High School,2,13667,36,Single,2,Other,844,0.07736647600835153,9,3,0.2931840426938241,0,Auto,0,25,15,11174,812,23857,48974,1513.1666666666667,0.8270928051088224,3,10730,0.222667,0.20564464973508584,511.85398848925166,0.8960374414512071,0,53.0
2018-02-09,34,41141,533,Employed,Bachelor,9,23899,60,Married,0,Mortgage,658,0.4924825430985759,2,0,0.42232263107465695,0,Home,0,20,6,207,5257,51968,15211,3428.4166666666665,0.927748739247009,3,36757,0.262399,0.27962972192941543,743.5812057405047,0.40881297170428665,0,60.0
2018-02-10,36,15000,550,Employed,Bachelor,13,34663,12,Single,2,Mortgage,273,0.27371865039420795,2,1,0.32277505762031344,0,Home,0,22,1,1032,310,42730,57208,1250.0,0.5924872247593235,6,5336,0.224663,0.21526051268516808,3236.3605782191376,2.8074884625753103,0,60.0
2018-02-11,18,32616,544,Self-Employed,High School,0,14784,36,Married,5,Rent,417,0.2992893695177694,2,1,0.4733084790656792,0,Debt Consolidation,0,23,11,2484,477,17633,22117,2718.0,0.8170108124645536,7,3837,0.227784,0.24925748779209683,587.2288461771316,0.3694734533396363,0,60.0
2018-02-12,18,67977,558,Employed,Master,0,26298,24,Married,0,Mortgage,792,0.46839173782579285,4,1,0.30196173383002745,0,Education,0,18,21,47138,512,187957,11032,5664.75,0.6873390261794231,5,176925,0.22229799999999997,0.22344950168604683,1368.775620149348,0.3814423620017385,0,51.0
2018-02-13,35,15000,505,Employed,Bachelor,8,27423,24,Married,3,Mortgage,346,0.4066239554791854,6,3,0.09337093268004638,0,Other,0,34,17,570,976,34741,5113,1250.0,0.5031355615890396,8,29628,0.24992299999999998,0.25976122181068534,1477.0720174879739,1.458457613990379,0,53.0
2018-02-14,28,26938,513,Employed,High School,6,36178,60,Married,3,Own,243,0.17756271771827245,3,1,0.28632653398456165,0,Education,0,30,24,313,4366,278346,14417,2244.8333333333335,0.7640879835153502,6,263929,0.284678,0.2911719529868108,1150.939986055086,0.62095477884999,0,47.0
2018-02-15,18,96902,625,Employed,Bachelor,0,45442,24,Married,2,Own,1105,0.20451873667376932,4,2,0.07135320383761967,0,Auto,1,21,23,4603,5127,38609,28077,8075.166666666667,0.8175193285575513,5,10532,0.20794200000000002,0.2044148871837331,2322.619565819133,0.4244642503749107,0,52.0
2018-02-16,39,26446,637,Employed,High School,18,29610,48,Married,1,Mortgage,384,0.1863738810360508,3,2,0.30224734719803653,0,Home,0,18,3,1926,1200,168425,17332,2203.8333333333335,0.6424731047675374,9,151093,0.20611000000000002,0.1838904203015466,875.8247552622308,0.571651556498025,0,51.0
2018-02-17,62,33198,583,Employed,High School,36,15215,96,Single,1,Mortgage,873,0.22899505269499965,1,0,0.49661302125301365,0,Home,0,20,26,3018,927,116013,7109,2766.5,0.7685585578415289,8,108904,0.25871500000000003,0.2623465125534561,380.33122260787934,0.4530385767604841,0,53.0
2018-02-18,60,19755,649,Employed,Associate,35,29387,84,Married,0,Other,372,0.42766010763011475,4,2,0.17004644996385634,0,Home,0,28,7,6745,641,14848,1162,1646.25,0.9313357634651283,3,13686,0.229887,0.2515553417019601,746.757907730127,0.6795795946728183,0,51.0
2018-02-19,18,77460,580,Employed,Associate,0,16599,108,Married,0,Mortgage,625,0.4283700042060168,4,1,0.08510273196709006,0,Auto,0,25,5,3649,555,78575,10440,6455.0,0.6815218176822387,5,68135,0.27159900000000003,0.295420881904541,440.5000241114716,0.16506584416908934,0,51.0
2018-02-20,45,93761,586,Employed,High School,24,19703,72,Divorced,1,Own,468,0.06768084678237721,2,0,0.18973060282330498,0,Home,0,17,20,20270,672,20942,24567,7813.416666666667,0.8490468372343613,3,3012,0.241703,0.23628959322200851,514.2886196792017,0.1257181923843647,1,38.400000000000006
2018-02-21,74,17683,633,Self-Employed,High School,49,24522,84,Divorced,1,Own,192,0.1473100284879827,0,2,0.11945171941825392,0,Debt Consolidation,0,25,29,458,568,109433,55136,1473.5833333333333,0.8918278344148786,9,54297,0.233022,0.2685475919560838,650.0646434752703,0.5714401245095992,0,49.0
2018-02-22,54,66464,602,Self-Employed,Doctorate,32,30918,60,Divorced,3,Mortgage,691,0.44462479795548837,1,2,0.33618754840818815,0,Debt Consolidation,0,23,17,16023,545,52645,9791,5538.666666666667,0.7651610082656298,4,42854,0.23491800000000002,0.22483564421857627,862.4437577689662,0.28047251283743974,0,55.0
2018-02-23,47,15000,564,Employed,High School,23,30403,12,Married,1,Mortgage,475,0.3593335180148323,1,2,0.11727940950625629,0,Debt Consolidation,0,25,13,3077,581,56427,31545,1250.0,0.7925506582937195,7,24882,0.213403,0.20717069071101862,2826.8112965024384,2.6414490372019506,0,52.0
2018-02-24,61,78454,636,Self-Employed,Master,40,48209,84,Single,1,Mortgage,465,0.35140804724983044,2,0,0.15249447294465987,0,Debt Consolidation,0,22,2,5146,342,32205,14268,6537.833333333333,0.6030844429126849,5,17937,0.255209,0.2450500763020263,1205.0330123584104,0.2554413560596136,0,54.0
2018-02-25,43,28719,636,Self-Employed,Bachelor,22,10616,24,Divorced,0,Rent,1954,0.4498915126660709,3,1,0.22478615687771644,0,Auto,0,27,21,2109,595,39360,7811,2393.25,0.7933007006470074,4,31549,0.16761600000000001,0.1580737120866315,518.815816901172,1.0332459278809871,0,55.0
2018-02-26,41,47410,556,Employed,High School,18,12329,36,Divorced,0,Rent,524,0.08232478742024911,1,3,0.3534280433107664,1,Debt Consolidation,0,18,13,882,4998,78294,2835,3950.8333333333335,0.7994208443921494,7,75459,0.219329,0.2242617098415211,473.57263044570203,0.2524967636648054,0,64.0
2018-02-27,42,196154,605,Employed,Bachelor,19,17488,36,Married,2,Mortgage,594,0.5531659700632606,2,1,0.5968256612119777,0,Home,0,20,5,2687,886,76454,24180,16346.166666666666,0.8439790021760674,4,52274,0.199988,0.21437675151410177,662.7979960662096,0.07688640533863453,1,43.2
2018-02-28,56,102569,677,Self-Employed,Master,33,10320,84,Married,1,Mortgage,243,0.25855200189170985,2,1,0.1028738448022341,0,Other,0,21,11,9376,4218,47772,26039,8547.416666666666,0.6720968531202063,6,21733,0.19682,0.17886887597772808,216.22042325938546,0.05372622409414761,1,36.800000000000004
2018-03-01,52,37957,584,Employed,Bachelor,25,30153,72,Married,5,Mortgage,672,0.3064200918975156,4,1,0.09110374346870151,0,Debt Consolidation,1,19,4,12156,1571,107802,48710,3163.0833333333335,0.7907229645882949,5,59092,0.253153,0.2589617808850497,828.896626285443,0.47450429473945027,0,58.0
2018-03-02,25,21367,486,Employed,Master,5,18438,84,Divorced,2,Rent,355,0.4215009268990029,1,1,0.17186519284079083,0,Debt Consolidation,0,25,11,2822,2608,435823,13967,1780.5833333333333,0.7117047854180425,3,421856,0.300438,0.2771178413402647,499.1313939977095,0.4796918953513602,0,47.0
2018-03-03,37,86553,637,Employed,Bachelor,14,26700,36,Married,3,Own,541,0.4453895902807632,3,1,0.5030939333293373,0,Home,0,25,15,671,1200,36045,71210,7212.75,0.8236041025103231,6,9572,0.1932,0.19506178544714248,985.5623226888703,0.21164775192386678,1,44.0
2018-03-04,39,39375,607,Unemployed,Associate,18,42427,60,Divorced,3,Rent,324,0.390494247742506,3,0,0.03880154566978559,0,Other,0,21,14,543,840,9140,5206,3281.25,0.6338042343951341,3,3934,0.243927,0.28956287372988904,1345.5834643607943,0.5088254367575754,0,51.0
2018-03-05,31,73845,610,Employed,Bachelor,4,15013,60,Single,1,Mortgage,347,0.21510929969549036,2,0,0.3560308224903296,0,Debt Consolidation,0,17,11,2648,926,47938,41070,6153.75,0.9125176845266664,5,6868,0.215013,0.2364093558601189,428.77022243971095,0.12606463090631095,0,51.0
2018-03-06,18,15000,501,Employed,High School,0,12678,72,Single,1,Rent,238,0.07310671290736064,5,1,0.11497767099964848,0,Education,0,25,23,4499,168,22380,58042,1250.0,0.8122977991940342,5,9270,0.277178,0.29722547061849874,379.14226979445175,0.4937138158355614,0,51.0
2018-03-07,31,53088,647,Self-Employed,Doctorate,10,24379,96,Married,2,Other,303,0.2475917493024448,2,1,0.2763358738459043,0,Home,0,33,10,2303,1017,58081,9784,4424.0,0.7627141796578218,5,48297,0.235879,0.25291749529090524,594.0305700196714,0.20276459539323494,0,52.0
2018-03-08,21,165389,576,Employed,High School,0,10640,108,Widowed,1,Own,470,0.3059821742374255,2,0,0.45236422768859735,0,Auto,0,42,29,3834,1073,4907,14509,13782.416666666666,0.9753933020287472,3,7636,0.26764,0.2918713841507736,279.65960315305216,0.05439246405647671,1,43.2
2018-03-09,49,34808,530,Employed,High School,28,8862,36,Single,3,Own,619,0.20056246933591867,1,1,0.4976032868217149,0,Home,0,21,15,5161,626,138222,61628,2900.6666666666665,0.6234199386356767,4,76594,0.228862,0.2339089508300814,344.8536718175289,0.3322869473055145,0,55.0
2018-03-10,28,77788,528,Employed,High School,5,37768,48,Married,0,Mortgage,223,0.3384543409080947,3,1,0.1765949489835046,0,Debt Consolidation,1,25,2,23365,1091,42412,14441,6482.333333333333,0.8894493317602166,6,27971,0.268768,0.24296910098127153,1237.5136532735062,0.2253067804710505,0,60.0
2018-03-11,57,51162,641,Employed,Master,36,13687,24,Single,2,Other,315,0.43313854447994876,4,0,0.08783801506017887,0,Debt Consolidation,0,22,11,4627,588,94013,72932,4263.5,0.980146993035811,3,21081,0.168187,0.1608892572008208,670.7397933566006,0.2312043610546735,1,38.400000000000006
2018-03-12,37,68958,644,Employed,Master,13,19197,36,Married,2,Other,365,0.2921314727358605,5,0,0.611800192478856,0,Debt Consolidation,0,23,26,8932,1353,40164,6866,5746.5,0.7678928327969895,8,33298,0.182197,0.21099927925834872,724.2335782720661,0.1895473032753965,1,44.0
2018-03-13,34,90980,591,Unemployed,High School,11,18244,36,Divorced,1,Mortgage,350,0.026651523573641697,3,3,0.20112191682045324,0,Auto,0,22,9,9544,2022,69488,139284,7581.666666666667,0.773081205989325,3,7335,0.207744,0.1832328328686709,662.5267910893691,0.1335493679168216,1,43.2
2018-03-14,32,43637,519,Employed,Master,6,73588,48,Married,4,Mortgage,160,0.4755855013597806,5,3,0.08791769872385817,0,Debt Consolidation,0,28,3,2123,296,78098,24197,3636.4166666666665,0.4999338471268474,6,53901,0.309088,0.3269582258378119,2766.2238071480865,0.8046998117601356,0,53.0
2018-03-15,39,48866,558,Employed,High School,15,9277,60,Married,0,Rent,1008,0.42640173380171487,3,1,0.04437183762704595,0,Debt Consolidation,0,26,28,886,1820,120729,146009,4072.1666666666665,0.8721847186293697,3,4485,0.23527700000000001,0.22717236785604128,260.01807705296875,0.3113865862693002,0,52.0
2018-03-16,41,30016,536,Employed,Associate,19,17348,60,Married,3,Own,295,0.2442076865828031,5,1,0.32228460714370505,0,Home,0,20,3,2419,1063,14807,185581,2501.3333333333335,0.9081402555532653,9,8799,0.254348,0.23672286868380638,495.7722506534427,0.3161402921055874,0,58.0
2018-03-17,40,29287,619,Employed,Associate,21,21972,24,Widowed,3,Mortgage,954,0.18920490794619996,1,0,0.2981673287026105,1,Debt Consolidation,0,19,27,3785,1770,20087,17453,2440.5833333333335,0.8491148936266038,8,2634,0.187472,0.19835886955376733,1116.5218202451447,0.8483716953918713,0,62.0
2018-03-18,32,59176,571,Employed,High School,8,31282,72,Single,0,Rent,320,0.3065659610420781,6,0,0.019729674513345195,0,Home,0,24,4,3083,911,26636,25189,4931.333333333333,0.8553688314336896,4,1447,0.260782,0.2695901484216904,880.6387043811483,0.24347141497522273,0,53.0
2018-03-19,48,32563,619,Unemployed,High School,24,10715,60,Married,1,Rent,304,0.6019362282807493,2,0,0.39662389247424323,0,Home,0,18,17,6081,1150,26940,6738,2713.5833333333335,0.6023439804770888,8,20202,0.20621500000000004,0.18111444537019827,272.7405954841251,0.21253837624940888,0,57.0
2018-03-20,27,37581,578,Self-Employed,High School,7,25831,48,Married,0,Mortgage,234,0.1907726299310335,9,1,0.3854090609416895,0,Debt Consolidation,0,26,10,1816,1012,28625,324052,3131.75,0.8603006210036322,2,4812,0.231831,0.2507613326914827,857.5790009410704,0.3485524071018026,0,57.0
2018-03-21,41,24163,542,Employed,Associate,15,41632,36,Married,3,Own,299,0.5854911148638351,1,0,0.3350325399819855,1,Debt Consolidation,0,17,29,2033,8913,44595,799132,2013.5833333333333,0.7494803091339254,2,2749,0.25563199999999997,0.2885087738560562,1741.243199788863,1.0132400114831088,0,69.0
2018-03-22,62,80120,623,Employed,High School,38,31295,60,Single,0,Rent,387,0.19924855991150836,5,3,0.4288139888120166,0,Education,0,29,20,2505,1252,20410,6688,6676.666666666667,0.7082291393658545,11,13722,0.22479500000000002,0.1875088189700818,807.5258374003392,0.17891050984528295,0,51.0
2018-03-23,27,27194,500,Employed,High School,2,32719,36,Married,0,Other,476,0.2743518024295013,1,1,0.5583521915405041,0,Debt Consolidation,0,21,7,7848,4896,58420,16110,2266.1666666666665,0.7939056729756041,8,42310,0.267719,0.2714068511618726,1338.2309278730104,0.8005725944868768,0,61.0
2018-03-24,47,42713,591,Employed,Associate,23,36197,72,Single,2,Own,348,0.34883977765007007,4,1,0.3016697475563151,0,Auto,0,22,12,4094,1289,90406,17237,3559.4166666666665,0.9114614791738946,2,73169,0.255697,0.3068364,1104.9591198159478,0.4082014711631441,0,53.0
2018-03-25,37,64151,600,Employed,Master,17,14932,60,Married,1,Own,739,0.5675218902116267,1,1,0.4500212988911579,0,Home,0,17,15,1058,1015,53830,27885,5345.916666666667,0.7632821656058973,4,25945,0.21993200000000002,0.2639184,450.54147587896847,0.22251403268144876,0,54.0
2018-03-26,27,50078,542,Employed,High School,7,17719,48,Single,4,Mortgage,789,0.12597912386578364,4,0,0.22886315669212587,0,Auto,0,23,13,2040,886,137308,4866,4173.166666666667,0.48487642096701533,3,132442,0.241719,0.22226129973064088,560.4337317717789,0.3233596545641069,0,47.0
2018-03-27,39,102358,537,Unemployed,Associate,14,10695,36,Married,0,Mortgage,733,0.39063225419160913,5,0,0.16846702885036607,0,Other,1,27,13,1742,624,33298,5692,8529.833333333334,0.8644954694747417,3,27606,0.227195,0.21019974480090467,403.0445377561262,0.13318484586523294,1,46.400000000000006
2018-03-28,48,88485,619,Employed,Associate,25,24469,48,Single,0,Other,514,0.260190237649967,3,2,0.39343500070002074,0,Debt Consolidation,0,22,6,468,1427,132315,20911,7373.75,0.6502556076226004,2,111404,0.20996900000000002,0.234460410905848,790.2592635355738,0.17687869313925395,0,48.0
2018-03-29,45,74519,633,Employed,Associate,18,21629,48,Single,1,Rent,325,0.45172361144423157,3,1,0.3980262788122333,0,Debt Consolidation,0,27,3,7160,116,22992,6724,6209.916666666667,0.5325182957542774,3,16268,0.20012900000000003,0.2043869911050721,663.2443742531328,0.15913971592530218,0,55.0
2018-03-30,23,17638,613,Employed,Bachelor,0,14258,60,Single,3,Rent,382,0.3514429615102745,3,1,0.57853330611646,0,Other,0,28,9,2301,726,34980,41803,1469.8333333333333,0.6269004046294178,3,1353,0.212758,0.179003251375977,361.2868221185219,0.5056946289501227,0,58.0
2018-03-31,39,25690,537,Employed,High School,18,16903,60,Married,3,Own,519,0.20039292663630986,3,4,0.13448721859477708,0,Education,0,23,6,3100,8705,70051,13190,2140.8333333333335,0.9619330638891435,4,56861,0.253403,0.2545737604936674,500.6680576886089,0.4762949276863879,0,52.0
