ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-11,46,22211,636,Employed,Associate,24,34009,36,Married,0,Mortgage,536,0.29433595204998836,2,1,0.144521188147193,0,Home,0,22,23,3909,1446,90562,44801,1850.9166666666667,0.9140934899388785,3,45761,0.20100900000000002,0.22973063058120546,1316.00149473524,1.0005861031391148,0,49.0
2018-01-12,32,29794,598,Employed,High School,9,29084,108,Married,3,Rent,626,0.23612746649757643,4,1,0.22607371356150385,0,Debt Consolidation,0,30,18,1211,3198,107517,7667,2482.8333333333335,0.8534586515711864,4,99850,0.275084,0.29108251414303493,762.7996456864125,0.559360802451398,0,52.0
2018-01-13,42,89885,613,Employed,High School,21,32124,48,Married,1,Mortgage,570,0.11178968927162077,0,2,0.09781628498444347,0,Auto,0,16,11,2650,963,48640,23819,7490.416666666667,0.7993312801398083,3,24821,0.22062400000000001,0.2269640971903957,1024.285562055059,0.21284337480848536,0,45.0
2018-01-14,30,22846,522,Employed,High School,4,22233,12,Widowed,1,Other,236,0.3171736046455506,1,0,0.4122503686878792,0,Home,0,22,13,1076,331,15725,124196,1903.8333333333333,0.8748295625534027,4,3586,0.22623300000000002,0.2252316986472278,2086.485911436515,1.2198998046589415,0,58.0
2018-01-15,28,15000,549,Employed,High School,3,36237,60,Single,1,Mortgage,689,0.36884338866044203,2,1,0.08962137494281609,0,Home,0,17,19,13149,1446,24181,53853,1250.0,0.8509109851235186,4,6531,0.266737,0.3120917462833123,1199.4460093383425,1.510756807470674,0,52.0
2018-01-16,51,60471,544,Employed,Doctorate,29,26141,36,Divorced,0,Mortgage,307,0.44657313644950014,0,1,0.33286124968454284,0,Education,0,25,5,9180,2255,33214,48100,5039.25,0.7408117469972909,3,4142,0.239141,0.23261954002973337,1015.4833569377234,0.2624365445131167,0,57.0
2018-01-17,42,22552,565,Employed,Associate,19,13129,120,Single,1,Own,648,0.0976000818986577,4,3,0.5097665855254448,1,Other,0,25,28,3143,1438,230047,14655,1879.3333333333333,0.8115176643989714,0,215392,0.285629,0.27030098849835965,317.66451715122986,0.5138335493887353,0,67.0
2018-01-18,63,26926,633,Employed,Bachelor,41,23004,48,Married,0,Other,516,0.32929250574846614,2,1,0.420579006259324,0,Auto,0,22,20,2779,184,30009,17546,2243.8333333333335,0.8828380116498415,2,12463,0.20150400000000002,0.2051975095708115,706.4061259432118,0.5447847252216647,0,55.0
2018-01-19,71,35045,528,Employed,High School,45,17595,36,Single,3,Rent,413,0.23825472636272899,5,1,0.07158549256428799,0,Education,0,33,17,3915,631,8492,7043,2920.4166666666665,0.7117188357672289,7,1449,0.238595,0.27150284753670423,719.7390222114515,0.3878689760746873,0,51.0
2018-01-20,48,15000,646,Employed,High School,29,24090,36,Married,3,Rent,249,0.1118213098447999,3,1,0.47096032186745723,0,Debt Consolidation,1,31,14,3454,2523,19551,18124,1250.0,0.9584444482175613,3,1427,0.18609,0.16091401531411614,848.0203918530823,0.8776163134824659,0,60.0
2018-01-21,43,80634,504,Employed,High School,18,63566,36,Married,0,Mortgage,322,0.15527013799383116,2,1,0.3909511556222583,0,Debt Consolidation,0,24,7,1028,4600,16273,81703,6719.5,0.9480986831696065,4,3375,0.296566,0.3184505006605158,2763.114588317698,0.4591285941391023,0,53.0
2018-01-22,60,49475,626,Employed,High School,40,9506,36,Married,0,Own,383,0.15696752469112982,2,2,0.30584957041647454,0,Home,0,27,5,4044,678,197846,66947,4122.916666666667,0.8936990000184853,4,130899,0.18150600000000003,0.18812227748969065,347.55031485838964,0.17719259784336885,1,39.2
2018-01-23,19,58926,585,Employed,Bachelor,0,46287,48,Divorced,3,Mortgage,975,0.16433292111219164,5,1,0.18793765181645533,1,Debt Consolidation,0,16,9,4407,1400,29682,63288,4910.5,0.8496379005777731,4,8797,0.248787,0.2305067429871688,1484.851858188304,0.5009371465611046,0,62.0
2018-01-24,26,62887,480,Employed,Associate,1,41400,84,Widowed,3,Other,701,0.3278661355049313,4,2,0.2196520523711024,0,Home,0,25,23,4408,345,103802,128055,5240.583333333333,0.9364851296190787,2,1270,0.3264,0.3251259753307064,1254.4904672790724,0.3731436641491703,0,52.0
2018-01-25,38,35004,592,Employed,Master,16,9825,96,Single,0,Mortgage,297,0.15277607038974253,3,0,0.004792954643327787,0,Education,0,27,19,1940,2705,54904,17051,2917.0,0.7452625850316065,5,37853,0.24882500000000002,0.22253356069699481,219.8787547153795,0.1771953221513128,1,40.0
2018-01-26,44,47614,612,Employed,Associate,23,17526,96,Married,0,Own,425,0.3753686568579351,0,0,0.21908861507410904,0,Home,0,30,17,3999,4859,18655,14897,3967.8333333333335,0.9481507064428395,5,3758,0.24652600000000002,0.20644819852493607,374.30396276637646,0.201445951888027,0,50.0
2018-01-27,42,44086,577,Employed,Bachelor,21,16462,24,Single,4,Rent,174,0.26711934987651614,2,0,0.4521503683830115,0,Home,0,20,2,3828,951,16850,6261,3673.8333333333335,0.7332935806489449,4,10589,0.202962,0.2435544,873.2871489382652,0.2850665922800703,0,61.0
2018-01-28,42,40361,595,Employed,Bachelor,19,17724,48,Married,2,Own,454,0.09177624117408775,2,0,0.2168452082985465,0,Other,0,24,10,2935,1878,71328,22436,3363.4166666666665,0.8330420076082627,8,48892,0.215224,0.22515327871539761,563.3841241561585,0.3024853073480316,0,52.0
2018-01-29,49,121494,655,Employed,Master,27,35007,48,Widowed,2,Rent,331,0.07968213601715009,7,1,0.26474960696228184,0,Home,0,25,8,2945,204,76565,41684,10124.5,0.8379985653575194,9,34881,0.20250700000000002,0.1931368577683602,1052.5168999567693,0.13665039260771092,1,35.2
2018-01-30,40,33460,504,Employed,Bachelor,20,26024,48,Married,0,Own,376,0.3239177388172815,6,0,0.17455657108929692,0,Home,0,26,21,11546,1384,51350,25378,2788.3333333333335,0.460831032549842,2,25972,0.269024,0.24420327848647053,854.4887368881572,0.44129900904536423,0,51.0
2018-01-31,47,67636,511,Employed,Master,27,17707,36,Married,0,Own,157,0.1613721875994525,5,2,0.346385997537508,0,Home,0,23,17,2515,1186,84188,4801,5636.333333333333,0.7462564371600604,5,79387,0.247207,0.2966484,748.44322199918,0.1606440159676823,0,51.0
2018-02-01,43,48071,619,Employed,Bachelor,22,26084,72,Married,3,Rent,934,0.331987285140652,3,0,0.06256831335102564,0,Home,0,24,17,1795,531,21875,24202,4005.9166666666665,0.9256432515184448,3,9017,0.231584,0.2634239043786539,724.2669354435428,0.41395442627202506,0,48.0
2018-02-02,34,36069,602,Employed,High School,13,25392,120,Single,3,Mortgage,424,0.19013335201322498,2,1,0.5434030343666456,0,Home,0,22,24,9311,1214,321823,211454,3005.75,0.9054049538146626,5,110369,0.279392,0.2515345324983782,580.3994681389759,0.3341593506242954,0,51.0
2018-02-03,30,22307,487,Employed,High School,8,13868,48,Married,1,Mortgage,315,0.39602312198662964,1,1,0.18197742852161233,0,Education,0,24,1,13567,60,40221,5927,1858.9166666666667,0.8161746310394307,4,34294,0.265368,0.25397766624484297,462.90504481149594,0.41847225255471154,0,56.0
2018-02-04,28,90665,621,Employed,Master,5,18103,48,Single,0,Mortgage,829,0.1321537611789269,6,0,0.5203286069096408,0,Auto,1,33,23,833,2202,69213,19585,7555.416666666667,0.801719812557542,5,49628,0.20260300000000003,0.20038623323321164,551.2534471791757,0.18268396146418253,1,47.2
2018-02-05,45,40335,620,Employed,High School,24,26508,24,Widowed,0,Mortgage,326,0.12224693360250471,3,1,0.21105613253073105,0,Home,1,21,10,5083,6249,11332,12860,3361.25,0.73024783555934,4,4198,0.191508,0.17147695679646147,1312.4975138889897,0.4874667203834852,0,55.0
2018-02-06,38,46979,596,Employed,Bachelor,12,30205,60,Single,4,Other,677,0.3166379704411626,3,0,0.33611895549567516,0,Other,0,25,2,3800,2737,31034,17339,3914.9166666666665,0.7791518764784247,7,13695,0.237205,0.2487884915007009,884.4126535568337,0.39883675350011716,0,59.0
2018-02-07,62,112468,620,Employed,Associate,35,23214,36,Single,0,Mortgage,380,0.17968961029229327,1,3,0.25205750358234985,0,Auto,0,18,2,7530,1671,58853,21162,9372.333333333334,0.6146348261370093,3,37691,0.19821400000000003,0.20254384603205605,865.7272679756835,0.13291538229281397,1,40.800000000000004
2018-02-08,42,25539,485,Employed,High School,18,11700,60,Married,0,Own,440,0.23087637470315908,2,0,0.28590444810759974,0,Debt Consolidation,0,39,4,1905,81,58661,24626,2128.25,0.8673602109663319,4,34035,0.2742,0.2919043716868469,372.73751940545867,0.38188066223679484,0,57.0
2018-02-09,63,62493,655,Employed,Master,40,58913,60,Married,1,Rent,819,0.059153900906856904,2,0,0.18368767862758534,0,Debt Consolidation,1,27,8,6288,111,105231,7847,5207.75,0.9431678727264344,6,97384,0.23641299999999998,0.22623084106389404,1648.0523234529098,0.47372710353855507,0,48.0
2018-02-10,28,35865,562,Employed,Associate,8,20488,12,Single,2,Mortgage,570,0.2696906478666175,4,1,0.4737061219579799,0,Education,0,25,21,1128,7999,222013,51745,2988.75,0.9019784645651112,2,170268,0.204488,0.2159148567550549,1913.5358421470892,0.8309613859128696,0,53.0
2018-02-11,42,176734,600,Employed,Bachelor,19,27323,48,Married,2,Rent,800,0.3639541388092706,1,0,0.14410045290844792,0,Home,0,24,18,16786,5532,117271,55850,14727.833333333334,0.8081751752458377,6,61421,0.22232300000000002,0.22335537351949306,865.8254646784256,0.11310730010151475,1,34.4
2018-02-12,26,72474,593,Employed,Bachelor,4,8543,60,Married,4,Own,472,0.40049697035638676,4,1,0.16090134859344388,0,Education,0,20,19,448,76,35921,12070,6039.5,0.8685122642038291,6,23851,0.21704299999999999,0.2330298310910874,242.32064690754322,0.11827479872630901,1,40.800000000000004
2018-02-13,40,27467,570,Employed,Bachelor,17,11883,96,Single,0,Rent,487,0.20183413077178908,4,2,0.14769131459247414,0,Debt Consolidation,1,22,23,4224,536,151624,72238,2288.9166666666665,0.9192997459055444,7,79386,0.26188300000000003,0.28172680910737713,312.6768621275421,0.34936914644957606,0,56.0
2018-02-14,52,61930,607,Employed,High School,31,17375,24,Single,1,Own,701,0.505445899105705,1,0,0.3914797302714986,0,Other,0,27,13,7251,492,84331,18654,5160.833333333333,0.8482124415589946,7,65677,0.188875,0.17531832313543075,863.506004356313,0.30314987973963764,1,40.0
2018-02-15,38,135412,633,Employed,Bachelor,16,22021,36,Divorced,2,Mortgage,277,0.31978751810773254,2,0,0.4611257407908497,0,Debt Consolidation,0,24,24,15256,685,27219,12345,11284.333333333334,0.9211251355956873,5,14874,0.19052100000000002,0.18427644392735876,800.8439727326017,0.09551684985666868,1,40.800000000000004
2018-02-16,39,75348,581,Employed,Associate,18,26079,120,Married,1,Rent,580,0.43764529908560673,5,0,0.2898437207868835,0,Auto,0,36,27,14600,2961,72411,45490,6279.0,0.6932421866373648,3,26921,0.29057900000000003,0.26756591210332964,625.8716554338557,0.19204836047680454,0,53.0
2018-02-17,47,87138,620,Self-Employed,Bachelor,26,32714,36,Married,0,Rent,425,0.4978047474784107,3,0,0.3177672041978734,0,Auto,0,33,5,10890,632,20654,20282,7261.5,0.7478248414034272,6,5776,0.207714,0.20135083621002547,1218.022298654903,0.22626486244645086,0,56.0
2018-02-18,65,31102,594,Employed,Associate,45,13347,12,Divorced,1,Rent,411,0.11162918850495979,1,0,0.37644325835643627,0,Auto,1,20,11,7316,2952,43162,44345,2591.8333333333335,0.7962748461436943,8,6983,0.181347,0.18693502873608525,1228.0623207284884,0.6323949536602745,0,60.0
2018-02-19,32,76167,592,Unemployed,Master,9,30158,60,Divorced,0,Own,576,0.4433732844518741,3,1,0.2656002268683152,0,Auto,0,29,20,26275,1830,70499,131409,6347.25,0.9255865089550703,2,10327,0.23915799999999998,0.1913264,784.5178296784566,0.2143476040298486,1,44.800000000000004
2018-02-20,30,45879,596,Employed,Bachelor,6,21400,36,Single,1,Rent,498,0.20325525543994868,4,0,0.36537445431434984,0,Auto,0,16,4,1875,1639,34970,14522,3823.25,0.6922081169281921,7,20448,0.2084,0.18469752690621982,778.7135320527933,0.33393409587465983,0,58.0
2018-02-21,35,91167,535,Employed,High School,16,7885,48,Married,3,Own,522,0.2537936447469958,2,3,0.3581214628978512,0,Other,0,17,4,3763,1728,136189,39928,7597.25,0.927265301599835,10,96261,0.235385,0.21056624703745433,244.4047173636187,0.10087922832125028,1,43.2
2018-02-22,41,17759,645,Employed,Doctorate,23,19771,36,Divorced,1,Rent,273,0.21778403376260957,3,0,0.29470725147171506,0,Other,0,20,9,7128,380,94505,17561,1479.9166666666667,0.8502072022770846,1,76944,0.18227100000000002,0.15663803796890743,691.812553859832,0.6519370823986701,0,50.0
2018-02-23,34,15000,548,Employed,High School,10,17697,36,Single,4,Mortgage,182,0.1919387976519448,5,0,0.3118221910774709,0,Home,0,32,10,1769,1063,26314,10210,1250.0,0.8209898678225334,3,16104,0.22869699999999998,0.22068136883750233,676.4804158765218,0.6867843327012174,0,55.0
2018-02-24,46,36663,561,Employed,Associate,23,23777,36,Married,2,Mortgage,343,0.36775636451920135,5,1,0.6887983041710052,0,Auto,0,26,18,10934,2324,44586,15323,3055.25,0.8186267149758769,4,29263,0.22827699999999998,0.26770131906638367,967.7713033807327,0.4290226015483946,0,59.0
2018-02-25,52,25451,583,Employed,High School,27,16318,60,Single,3,Own,1266,0.5037803386171904,4,2,0.4501275127345366,0,Debt Consolidation,0,24,15,747,76,43579,22315,2120.9166666666665,0.47873227962228876,7,21264,0.22981800000000002,0.25808463624697425,486.7199519073491,0.8263973683897762,0,59.0
2018-02-26,28,31405,539,Employed,High School,8,19532,108,Married,3,Own,276,0.1281524197703323,3,0,0.5469529814936436,0,Auto,0,18,13,4761,499,248467,3846,2617.0833333333335,0.6740356787941787,5,244621,0.29503199999999996,0.323046384015391,557.4512488496499,0.3184656897371692,0,54.0
2018-02-27,62,148974,621,Employed,High School,36,30027,48,Married,1,Rent,456,0.13655079970052766,0,0,0.050967583414786334,0,Home,1,32,23,3328,4680,125957,11761,12414.5,0.7186704015662467,4,114196,0.21452700000000002,0.2294278556463922,961.4685248607831,0.11417846267354971,1,36.800000000000004
2018-02-28,26,152845,502,Self-Employed,Associate,0,10969,24,Married,2,Rent,124,0.31096996338846483,3,0,0.28983009151480726,0,Other,0,23,19,6925,692,85479,32699,12737.083333333334,0.695356468664367,2,52780,0.23496899999999998,0.23834806964930116,579.0390739596102,0.055196237282968505,1,40.800000000000004
2018-03-01,47,54230,582,Employed,Bachelor,25,71323,96,Single,0,Mortgage,764,0.2931967280922798,2,2,0.5899180760528753,0,Home,0,19,3,667,1606,155479,5681,4519.166666666667,0.8294454773836223,3,149798,0.315323,0.3078068101511355,2005.8133623561223,0.6129035653378844,0,57.0
2018-03-02,44,50248,518,Employed,High School,26,28395,60,Married,1,Mortgage,326,0.24061252023881838,1,1,0.45145714997778064,0,Auto,1,32,4,6437,11579,104380,41777,4187.333333333333,0.7517219910058693,3,62603,0.274395,0.2647458394759001,858.1557326453399,0.28279471405317785,0,63.0
2018-03-03,65,65471,568,Employed,High School,45,71924,24,Single,3,Own,451,0.2990866463534378,3,2,0.3006233103323299,0,Auto,0,19,26,2335,35668,123414,62962,5455.916666666667,0.6133928372204466,5,60452,0.262924,0.2598072063260681,3874.175024899087,0.792749466157368,0,52.0
2018-03-04,35,27945,537,Employed,High School,10,51106,84,Single,0,Mortgage,311,0.18279797193525857,2,2,0.19002532257665078,0,Debt Consolidation,0,23,18,4199,1988,221198,100151,2328.75,0.5603395476671662,3,121047,0.307606,0.32488799165670545,1547.7627237485551,0.7981804503482792,0,47.0
2018-03-05,42,118870,579,Employed,High School,17,28475,96,Married,0,Mortgage,161,0.3176584115682059,1,1,0.25997495862452313,0,Home,0,26,16,3530,1451,41114,46529,9905.833333333334,0.9295102278922306,4,1945,0.273975,0.2372496718063673,664.408781612561,0.08332552687264012,1,40.800000000000004
2018-03-06,48,59578,562,Employed,Master,27,19068,60,Single,1,Rent,450,0.4212039649157812,1,1,0.05943002623104709,0,Home,0,27,14,7358,788,15007,59283,4964.833333333333,0.7258463377344717,1,5547,0.243068,0.2047582107706773,510.2469458992855,0.19340970409868452,1,40.800000000000004
2018-03-07,52,106126,645,Employed,Doctorate,33,42856,36,Married,0,Mortgage,455,0.11305443146514152,5,0,0.20313272782484343,0,Auto,1,22,10,658,1549,10222,10017,8843.833333333334,0.8228614141115881,3,7370,0.205356,0.2081930956839875,1610.6295217006318,0.23356721501241523,0,53.0
2018-03-08,39,69981,599,Employed,Bachelor,21,13626,96,Married,3,Mortgage,324,0.22878677456621732,2,0,0.35055045714543404,0,Home,0,26,8,8948,1319,67184,72594,5831.75,0.8136847212897613,7,9872,0.24912600000000001,0.22533401446705198,307.39796563428405,0.10826903856205838,1,44.0
2018-03-09,63,130921,599,Employed,Associate,43,24580,36,Single,0,Mortgage,647,0.07366397023574818,1,1,0.15399227273822091,0,Debt Consolidation,0,21,29,4969,6361,22380,98446,10910.083333333334,0.7413436675614588,5,10977,0.21008,0.23331654090796725,955.7390519547256,0.14690438221107927,1,37.6
2018-03-10,27,34526,597,Employed,Bachelor,5,38380,72,Divorced,2,Rent,299,0.26900234745186674,4,1,0.17986572521728958,0,Debt Consolidation,0,28,14,2844,317,33909,23167,2877.1666666666665,0.8825572858214709,4,10742,0.25488,0.251109727982839,1036.463888433086,0.46415937731556023,0,51.0
2018-03-11,31,22501,546,Employed,High School,9,128910,96,Single,0,Mortgage,618,0.10732609083539794,1,2,0.43243210958685757,0,Debt Consolidation,0,27,10,17619,562,18181,23139,1875.0833333333333,0.8447645435817422,6,10797,0.39091000000000004,0.4312120010203808,4794.031056084866,2.886288283765983,0,57.0
2018-03-12,42,125866,637,Self-Employed,Bachelor,22,19434,24,Single,0,Own,303,0.05902720023406663,3,2,0.19156202422753082,0,Education,0,26,26,1743,4016,52162,20950,10488.833333333334,0.6210363375880064,7,31212,0.175934,0.16729930309801203,958.3409588151807,0.12025560124086067,1,37.6
2018-03-13,31,68635,536,Employed,Associate,10,37175,72,Divorced,1,Own,392,0.20030269927565791,7,0,0.220373823961251,0,Auto,0,32,16,2577,754,37812,11396,5719.583333333333,0.8406271657745206,4,26416,0.284175,0.24033953406670128,979.4663067549455,0.23978430365060605,0,52.0
2018-03-14,23,15000,552,Employed,Bachelor,1,14402,24,Divorced,2,Other,217,0.35976381004964253,5,1,0.2848598667264389,0,Home,0,26,24,2233,1411,40143,3840,1250.0,0.7328367687360228,2,36303,0.21340199999999998,0.18593541245426057,723.1439958299471,0.7521151966639577,0,54.0
2018-03-15,57,300000,644,Employed,Bachelor,37,15059,48,Married,1,Rent,336,0.1401766465105697,3,0,0.03374623262552929,0,Debt Consolidation,0,22,12,3407,244,26862,4040,25000.0,0.9544846212181115,5,22822,0.188059,0.17959058189614657,442.03601366467683,0.031121440546587074,1,35.2
2018-03-16,51,91835,643,Employed,Associate,33,28856,60,Divorced,1,Other,299,0.16694723382785595,2,1,0.1544302606012367,0,Debt Consolidation,1,17,7,3696,338,145585,57979,7652.916666666667,0.7914028111606064,6,87606,0.212356,0.24067886327590982,831.2658486078695,0.1476908606010174,0,50.0
2018-03-17,18,48893,585,Employed,Bachelor,0,31900,72,Married,2,Mortgage,242,0.5216720391292891,1,0,0.17117017356502093,0,Home,0,33,24,4443,1011,33735,6471,4074.4166666666665,0.5500699627371471,3,27264,0.2544,0.26104675046656933,881.0452555794901,0.27563338447127156,0,52.0
2018-03-18,51,37690,554,Employed,Bachelor,32,60746,24,Single,3,Rent,367,0.058172661663682415,4,3,0.12316879666768385,0,Home,0,26,1,813,1929,49026,179774,3140.8333333333335,0.7113002432760599,2,1719,0.258746,0.2825051617676554,3342.016176496503,1.1809019399829672,0,54.0
2018-03-19,54,57466,627,Employed,Doctorate,31,31914,84,Divorced,1,Rent,679,0.29542594545469364,4,2,0.3058543490038683,0,Auto,0,26,6,5015,1125,38005,26712,4788.833333333333,0.7683282262642327,7,11293,0.24341400000000002,0.23015661549136204,767.7545184731823,0.30211001673473337,0,53.0
2018-03-20,27,21736,578,Employed,Associate,3,9968,60,Married,1,Mortgage,244,0.03965234744965715,5,2,0.3957293955266051,1,Debt Consolidation,0,21,15,8331,2474,239948,53173,1811.3333333333333,0.9255246361660592,9,186775,0.225968,0.1954133441544582,261.5535659107246,0.27910575961210415,0,63.0
2018-03-21,55,42829,564,Employed,High School,33,18406,48,Married,5,Rent,441,0.2723573927927168,4,4,0.2387362758315538,0,Home,0,20,6,3776,3441,234457,16779,3569.0833333333335,0.8618231008713667,6,217678,0.231406,0.224666143422647,584.5735521026614,0.2873492872873972,0,51.0
2018-03-22,22,28168,443,Employed,Bachelor,0,33127,60,Married,2,Mortgage,571,0.27047135275841533,4,2,0.5260344788215023,0,Auto,0,27,20,4554,1863,50176,23569,2347.3333333333335,0.645013775761802,6,26607,0.316627,0.2713383665809536,1014.1953811583103,0.6753175438050171,0,60.0
2018-03-23,34,22256,575,Employed,Doctorate,9,47318,48,Married,3,Mortgage,342,0.09086286058267283,1,2,0.5705427916462394,0,Auto,0,32,11,908,2162,187167,82148,1854.6666666666667,0.796190058075224,1,105019,0.254818,0.29164038051227603,1680.8025179535127,1.090655563238774,0,55.0
2018-03-24,38,20661,551,Self-Employed,Bachelor,14,17210,48,Married,0,Rent,411,0.2566769718429553,4,0,0.5815724765703646,0,Education,0,16,17,2318,590,94650,40101,1721.75,0.798810072726667,3,54549,0.23671,0.21872653978428927,541.0304768886216,0.5529435033475368,0,61.0
2018-03-25,45,44525,642,Employed,Master,24,22230,60,Single,0,Mortgage,120,0.2125700122217234,3,2,0.25325943561639164,0,Auto,0,20,3,3973,1679,152884,10072,3710.4166666666665,0.7239548327076811,6,142812,0.20623000000000002,0.20884834213393533,599.9569430292642,0.1940366831297287,0,49.0
2018-03-26,44,181648,613,Employed,Bachelor,20,10624,36,Married,2,Rent,662,0.523928550540382,1,2,0.4333768972446432,0,Debt Consolidation,0,28,10,22914,441,86580,177790,15137.333333333334,0.9723035415812474,4,3445,0.189124,0.2067909427185059,398.511585240075,0.07005934016824242,1,41.6
2018-03-27,42,45310,595,Employed,Bachelor,20,25449,48,Single,2,Mortgage,514,0.14158669287802741,1,0,0.17007667984660235,0,Home,0,18,4,7163,1295,39087,44382,3775.8333333333335,0.8982610619041717,3,10766,0.222949,0.23606574054213902,824.1586793353102,0.35440088616251875,0,53.0
2018-03-28,29,69504,485,Employed,Master,7,23546,12,Married,0,Own,610,0.2789370052313241,1,1,0.43880402661627443,0,Home,0,18,17,5824,657,47248,23197,5792.0,0.9691024345833341,4,24051,0.24604600000000001,0.26350485025421616,2253.370243796287,0.4943664094952153,0,56.0
2018-03-29,58,36013,632,Employed,Bachelor,36,38145,36,Married,1,Own,413,0.16476328154324166,5,0,0.12771286335222737,0,Education,0,17,22,2732,749,34685,16835,3001.0833333333335,0.8733628190593415,5,17850,0.207145,0.21317508095849522,1443.3413684153124,0.6185570883009954,0,47.0
2018-03-30,47,75153,621,Employed,Bachelor,25,20516,12,Single,0,Mortgage,220,0.14798751090280923,2,0,0.2190685155831925,0,Debt Consolidation,1,24,11,1644,4440,40660,36625,6262.75,0.7378897288388578,2,4035,0.17501600000000003,0.20020392463334,1900.6897606520415,0.33861957776568463,0,54.0
2018-03-31,33,122473,617,Employed,Master,9,24094,108,Single,1,Mortgage,584,0.12120282963154959,4,1,0.2528708920371008,0,Other,0,27,7,9744,1244,338818,59252,10206.083333333334,0.687451104457171,6,279566,0.260594,0.2316327222738012,532.639894309153,0.10940924719497225,1,32.800000000000004
