ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-24,35,15580,548,Employed,Bachelor,10,32882,24,Single,0,Own,186,0.3896582103662661,1,3,0.18170954883581447,1,Home,0,27,24,6338,1288,29627,11556,1298.3333333333333,0.8934422482236354,6,18071,0.23388199999999998,0.19707016754536952,1668.8532191500706,1.4286417605777182,0,64.0
2018-01-25,50,40077,629,Employed,High School,26,25127,24,Single,3,Rent,393,0.2110039017615999,4,1,0.2060766211403786,0,Auto,1,13,17,1073,2221,152791,62378,3339.75,0.7993458657670373,4,90413,0.18562700000000001,0.15845175740066555,1228.4380823716203,0.4854968432881564,0,54.0
2018-01-26,53,59354,618,Employed,High School,29,14991,24,Divorced,2,Mortgage,281,0.3777454938944876,4,0,0.2044464720711488,0,Debt Consolidation,0,14,9,2946,1266,58197,46202,4946.166666666667,0.9019452553991757,5,11995,0.180991,0.19337686812491295,758.1373704226633,0.21008943702314853,0,50.0
2018-01-27,33,150050,628,Employed,High School,10,16107,48,Married,4,Rent,312,0.08080759033810736,3,1,0.10903101756917431,0,Education,0,24,10,2775,1538,49332,38131,12504.166666666666,0.8094349883167029,1,11201,0.19710700000000003,0.2282149949772852,514.6790978587159,0.06611229039856442,1,35.2
2018-01-28,26,29423,507,Employed,Master,1,36812,36,Single,0,Mortgage,383,0.40860951429288594,2,1,0.035592170126655664,0,Debt Consolidation,0,30,15,3133,768,162845,51922,2451.9166666666665,0.7842664367911432,5,110923,0.268312,0.25973816369847547,1482.6649187239543,0.7609006228014632,0,49.0
2018-01-29,61,31164,650,Employed,Master,41,21821,120,Single,0,Rent,760,0.10092916565576109,4,0,0.02864213987034137,1,Home,0,27,22,1001,4814,193790,47135,2597.0,0.9244514773967851,4,146655,0.251821,0.24086020131337793,482.42104872637174,0.4784062567294462,0,52.0
2018-01-30,18,27717,542,Employed,Bachelor,0,20182,72,Single,3,Rent,938,0.052266780608907076,0,2,0.2219509903275574,0,Education,0,21,25,1234,4957,75656,4848,2309.75,0.8180421650527921,4,70808,0.26418200000000003,0.26911625936120254,567.5571140929961,0.6518268704807862,0,51.0
2018-01-31,55,35898,614,Employed,Bachelor,34,8614,60,Married,2,Other,182,0.28807747715359544,1,3,0.126887489351688,0,Education,0,21,24,5083,274,41478,32305,2991.5,0.6625883733133962,5,9173,0.20661400000000002,0.19423011720024325,225.4616587542495,0.13620647125330085,0,48.0
2018-02-01,53,31808,607,Employed,Associate,33,14244,48,Married,3,Other,1018,0.09761942932851987,3,2,0.37213281100393747,0,Auto,0,24,29,1121,2204,21367,6717,2650.6666666666665,0.9973883841070444,4,14650,0.205744,0.18719503522565764,423.7918398035872,0.5439355532458201,0,51.0
2018-02-02,66,39687,616,Self-Employed,Associate,44,31267,84,Married,2,Mortgage,981,0.25691112750339923,6,0,0.322025824582404,0,Auto,0,25,15,1469,2897,9467,99453,3307.25,0.8239879324234732,3,3615,0.24826700000000002,0.24959237100242276,790.6042018169445,0.5356729009953721,0,55.0
2018-02-03,44,15000,593,Employed,Bachelor,20,18883,48,Divorced,0,Rent,252,0.3106295324562685,5,0,0.3690435806493446,0,Home,0,24,15,2877,1285,8906,55971,1250.0,0.8403979520982657,8,10145,0.21738300000000002,0.22666076831600743,601.7784971252125,0.68302279770017,0,56.0
2018-02-04,47,73235,462,Employed,High School,25,29930,48,Married,3,Mortgage,496,0.18992249479506523,4,1,0.05460732857137006,0,Home,0,22,20,1190,786,410942,4699,6102.916666666667,0.8767357202704773,6,406243,0.29392999999999997,0.2787337348468418,1040.957278078462,0.25183979431885767,1,34.4
2018-02-05,21,52792,548,Employed,Associate,0,31910,24,Single,1,Mortgage,249,0.42515763349026375,1,2,0.45583882182502844,0,Debt Consolidation,0,25,5,1407,3976,67395,7669,4399.333333333333,0.8704559050024039,5,59726,0.23290999999999998,0.2180467839982689,1652.355633752009,0.4321917639987898,0,57.0
2018-02-06,26,68670,580,Employed,High School,5,35752,72,Divorced,4,Rent,495,0.3327286915032428,2,0,0.3928433694235618,0,Auto,0,24,7,96523,2174,177014,6886,5722.5,0.9539921933715582,5,170128,0.260752,0.2175821308076825,893.1853964067795,0.2425837302589392,0,51.0
2018-02-07,44,66749,516,Employed,High School,23,13967,60,Married,3,Mortgage,372,0.2672403998017417,1,2,0.4957449112689269,0,Debt Consolidation,0,21,10,954,903,45165,45029,5562.416666666667,0.930378571951316,3,7236,0.260967,0.2087736,376.8913576607876,0.1346341711775375,1,44.800000000000004
2018-02-08,65,30111,641,Unemployed,Master,38,9442,84,Married,3,Mortgage,607,0.13348982658121938,3,2,0.6088521862609907,0,Debt Consolidation,0,16,7,3457,487,110406,21429,2509.25,0.840061002390566,1,88977,0.21394200000000002,0.20737966758561835,213.8865771537062,0.32714419733135647,0,57.0
2018-02-09,25,27462,451,Employed,Associate,3,25189,48,Single,0,Mortgage,369,0.2809949547097479,2,0,0.631374700517005,0,Auto,0,22,20,3256,343,644038,2565,2288.5,0.9096801532356066,7,641473,0.294689,0.28266080527491844,881.7300258146976,0.5465283049223061,0,52.0
2018-02-10,18,17922,580,Employed,Bachelor,0,22336,12,Single,3,Own,309,0.057330352477043205,1,0,0.11438158590108856,0,Home,0,24,20,1522,1622,227219,31928,1493.5,0.745820451588455,3,195291,0.197336,0.2368032,2108.629148522135,1.6187674245210144,0,47.0
2018-02-11,46,136160,580,Employed,High School,23,57308,36,Married,1,Rent,802,0.054649873525722266,3,1,0.45485783104187233,0,Home,0,23,24,3490,564,278085,6537,11346.666666666666,0.728523828198108,5,271548,0.252308,0.24907219907903017,2275.744928670431,0.27124661533523187,1,37.6
2018-02-12,59,25073,518,Employed,Bachelor,38,35229,36,Single,2,Mortgage,171,0.3127858642544254,3,0,0.27617268851258436,0,Home,1,19,25,742,193,45929,42044,2089.4166666666665,0.8507357812972524,4,3885,0.26122900000000004,0.290300014958897,1476.8714866015093,0.7886753814548763,0,60.0
2018-02-13,39,128518,599,Employed,High School,16,17168,60,Widowed,2,Rent,342,0.3702956343232204,4,1,0.07808626023899548,0,Auto,0,16,10,11427,908,127729,4834,10709.833333333334,0.8264950643437968,5,122895,0.22266799999999998,0.2302463348616509,484.2170155061531,0.07714564641586265,1,35.2
2018-02-14,48,80589,631,Employed,Master,25,36649,60,Married,0,Other,1111,0.32010529325652165,1,2,0.31213890043053083,0,Auto,0,26,27,977,1173,175434,51117,6715.75,0.6581033737773309,6,124317,0.226149,0.2219976079150001,1016.3723967029074,0.31677361377402485,0,46.0
2018-02-15,58,169856,651,Employed,High School,32,45863,72,Married,3,Mortgage,814,0.1779517073182836,2,4,0.4717238865657034,0,Other,0,34,6,1220,4597,13682,31453,14154.666666666666,0.8357136558582531,8,5028,0.235363,0.250086995511024,1235.6645928944445,0.14480486479567006,1,39.2
2018-02-16,36,77709,605,Employed,Doctorate,17,25710,60,Divorced,0,Mortgage,702,0.7061080168301623,2,1,0.15401002315916246,0,Education,1,29,5,1123,1322,185510,33031,6475.75,0.6343488805592064,2,152479,0.22821000000000002,0.2467886908218727,749.7898487956713,0.22418868066180309,0,53.0
2018-02-17,38,45256,575,Employed,High School,16,17513,24,Single,2,Mortgage,212,0.21405890585126977,1,1,0.38617820550428256,0,Other,0,13,5,712,464,270327,1747,3771.3333333333335,0.8682801686278458,2,268580,0.205013,0.1649008309734394,861.5975643158079,0.28467320955872577,1,40.800000000000004
2018-02-18,27,76515,571,Self-Employed,High School,6,18528,36,Married,0,Mortgage,413,0.2148255015314198,4,2,0.39419933095452975,0,Debt Consolidation,0,24,12,2233,1816,124005,269436,6376.25,0.84520463403152,7,8769,0.218028,0.255200792278471,741.7759952571907,0.18110582164394287,0,57.0
2018-02-19,36,33211,546,Employed,Doctorate,12,21587,60,Married,1,Rent,210,0.48166319935517443,5,1,0.3991103061803031,0,Debt Consolidation,0,22,13,14927,709,42596,28966,2767.5833333333335,0.6834233086418765,7,13630,0.253587,0.2730099920085168,663.0552010280718,0.31545760176859655,0,56.0
2018-02-20,40,165871,629,Employed,Bachelor,17,17664,36,Widowed,2,Mortgage,283,0.5376328509123782,3,0,0.3138625555112837,0,Home,0,24,27,7848,233,30521,23483,13822.583333333334,0.8506307227698262,9,7038,0.18816400000000003,0.20785261579252026,663.5464368362307,0.0684782586590469,1,40.0
2018-02-21,53,47634,454,Unemployed,High School,30,14867,60,Single,1,Mortgage,789,0.24694185756435785,3,1,0.3036209334204299,0,Debt Consolidation,0,29,18,1174,2086,99614,2008,3969.5,0.955584675348601,5,97606,0.292867,0.31894848097316203,498.44405338270735,0.3243340605574272,0,56.0
2018-02-22,28,60268,533,Employed,High School,2,14791,120,Divorced,2,Mortgage,192,0.40265640699509325,2,0,0.2105303582132063,0,Home,0,28,26,11185,773,66496,28142,5022.333333333333,0.5457158542532928,6,38354,0.303291,0.30288629220251523,393.07421950185807,0.11649450179236573,0,53.0
2018-02-23,53,45257,597,Employed,Bachelor,31,24006,12,Single,1,Mortgage,283,0.38981183678421083,2,1,0.21423344593421295,1,Debt Consolidation,1,18,16,460,6240,241164,19972,3771.4166666666665,0.7407825675734167,5,221192,0.190506,0.1952880484742557,2218.3738531109852,0.6632451606896573,0,67.0
2018-02-24,51,25121,561,Self-Employed,Bachelor,29,27025,72,Married,1,Mortgage,349,0.4155514389148084,4,2,0.7213147217306485,0,Debt Consolidation,0,15,1,4428,340,18069,6878,2093.4166666666665,0.7888728087066434,5,11191,0.261525,0.26037476792127884,745.275866258561,0.5227224391983891,0,68.0
2018-02-25,35,51170,589,Employed,High School,14,14282,60,Married,1,Rent,396,0.37781514010056455,2,2,0.06099380742435719,0,Debt Consolidation,0,20,4,7870,2426,378986,21843,4264.166666666667,0.9160497577333455,7,357143,0.22478199999999998,0.244711870321046,414.7794212273335,0.1901378357382842,0,47.0
2018-02-26,38,58697,600,Employed,Bachelor,16,25845,60,Married,1,Own,420,0.29394319223307286,5,1,0.12906908804008907,0,Home,0,19,26,5461,932,14495,34301,4891.416666666667,0.5732941355513538,3,2490,0.23084500000000002,0.22114589878965898,715.4956554725165,0.23214044781965343,0,47.0
2018-02-27,67,80168,566,Employed,Bachelor,44,21471,60,Married,4,Rent,209,0.4604085554216338,4,2,0.5789952286551812,0,Debt Consolidation,1,20,27,1857,877,100248,10751,6680.666666666667,0.8706341643590735,5,89497,0.243471,0.21866250856544556,591.3740438256136,0.11980451708795732,1,49.6
2018-02-28,28,33221,516,Self-Employed,High School,5,16625,60,Married,0,Own,1233,0.2587422122129473,3,1,0.14605456680899687,0,Debt Consolidation,0,29,17,1345,1920,10658,50890,2768.4166666666665,0.8622608283963823,6,1805,0.263625,0.23308658365208998,471.61949170653077,0.6157380542571979,0,54.0
2018-03-01,43,48752,570,Employed,High School,16,26918,48,Married,2,Mortgage,186,0.4508223847103992,4,2,0.47464266333975946,0,Auto,0,29,14,5857,5612,262164,67545,4062.6666666666665,0.6217237237467165,8,194619,0.23691800000000002,0.22028664333370124,848.4995490323248,0.254635596250162,0,54.0
2018-03-02,26,208409,594,Employed,Associate,3,22955,60,Single,0,Other,400,0.28415194469965604,0,0,0.23246769500657288,0,Home,0,25,17,3957,3260,22656,19875,17367.416666666668,0.5329145229748384,6,2781,0.23095500000000002,0.22018726556009943,634.2365589106357,0.05955039708902988,1,40.0
2018-03-03,63,37022,607,Employed,High School,42,21193,48,Divorced,2,Own,276,0.25401030417587,1,1,0.09121837431066859,0,Debt Consolidation,0,26,27,3480,1688,56458,29004,3085.1666666666665,0.9668784615812345,3,27454,0.212693,0.20546718995858684,651.1000513276748,0.30050242061293553,0,48.0
2018-03-04,40,107870,606,Employed,Master,20,36232,96,Divorced,1,Rent,292,0.4412404023027007,3,0,0.5522030058018224,1,Home,0,23,23,12055,3319,55886,21755,8989.166666666666,0.8522716174030459,1,34131,0.268232,0.28867690227367354,970.6925321625909,0.14046825239594968,0,67.0
2018-03-05,42,22256,552,Employed,Bachelor,16,38430,24,Married,0,Mortgage,483,0.2544283158310543,2,1,0.24876063791640504,0,Auto,0,22,26,1661,1879,38965,52811,1854.6666666666667,0.8472703146618861,5,8452,0.23742999999999997,0.2766030105275557,2102.7184882310653,1.3941688469973392,0,54.0
2018-03-06,37,36499,608,Employed,Master,14,21005,60,Married,2,Mortgage,369,0.17411970333515833,1,0,0.5562559692538482,0,Auto,0,25,25,6103,5352,30029,6165,3041.5833333333335,0.9675369045355532,6,23864,0.222005,0.24652944322211437,612.2580704524438,0.3226142317715369,0,55.0
2018-03-07,43,168603,550,Employed,Associate,20,19560,48,Single,1,Rent,812,0.15877686076486136,4,1,0.22684124471858383,0,Auto,0,17,3,3239,2681,124183,13905,14050.25,0.8724705229155082,6,110278,0.23956,0.24464343987968662,642.7234478589954,0.10353719313599369,1,38.400000000000006
2018-03-08,28,37494,547,Employed,Associate,6,11864,96,Single,0,Rent,463,0.2439347675805397,3,2,0.06837886562658599,0,Education,0,15,8,836,404,83346,17973,3124.5,0.9123508350433749,3,65373,0.273364,0.26470828951598385,298.4517449874574,0.24370355096414065,0,50.0
2018-03-09,34,23255,570,Employed,Associate,15,25397,84,Single,1,Mortgage,407,0.2323859963772653,1,0,0.4304094207294572,0,Home,0,24,29,19240,1534,58125,39744,1937.9166666666667,0.519911453424015,4,18381,0.265397,0.2123176,582.9572174253447,0.5108358034445983,0,58.0
2018-03-10,68,194402,672,Employed,Doctorate,45,8764,84,Married,0,Mortgage,674,0.2238814514783526,8,0,0.4077019699073621,0,Home,1,16,24,6991,1711,8702,40764,16200.166666666666,0.9751394687547156,5,2585,0.197764,0.19834761090365732,193.74409450147823,0.05356389920894713,1,43.2
2018-03-11,43,24764,557,Employed,Bachelor,19,26330,60,Single,0,Mortgage,828,0.23889162239100017,2,3,0.020485558783878425,0,Other,0,30,15,1420,1389,104265,23534,2063.6666666666665,0.7088189009943306,2,80731,0.25283,0.2563448479098183,782.6450594768097,0.7804773345873736,0,50.0
2018-03-12,35,54412,601,Employed,High School,14,11824,36,Widowed,1,Rent,576,0.3422295552885291,5,1,0.46959319252604365,0,Education,0,27,10,3443,389,55306,8461,4534.333333333333,0.8718124875245093,6,46845,0.196324,0.20699850192327454,443.64989835836883,0.22487316732155455,0,53.0
2018-03-13,70,61186,591,Employed,High School,50,38703,36,Single,3,Mortgage,215,0.1865457879009512,3,1,0.45946647468682483,0,Auto,0,26,7,7600,674,9908,25010,5098.833333333333,0.9175635382474627,6,6552,0.22820300000000002,0.22284897404076362,1483.7954882817019,0.3331733706955909,0,56.0
2018-03-14,34,58635,562,Employed,High School,10,21886,36,Single,1,Other,387,0.12149002094428445,5,0,0.28778849384856403,0,Home,0,22,11,4642,2237,223430,23552,4886.25,0.8276013210815611,9,199878,0.22588599999999998,0.2359450452217623,853.9974330610702,0.2539774741491062,0,47.0
2018-03-15,56,60861,624,Employed,High School,35,12663,48,Single,1,Other,530,0.03167845143965749,1,1,0.3246869434326956,0,Debt Consolidation,0,24,5,6061,860,121310,47650,5071.75,0.8889877782125194,7,73660,0.19566300000000003,0.1892848115616701,378.14746647312694,0.17905998254510316,0,50.0
2018-03-16,38,35262,454,Employed,High School,14,19622,84,Married,0,Mortgage,372,0.30770605773012955,3,0,0.14644031078584105,0,Home,0,28,10,3130,355,86478,9990,2938.5,0.4246908028676937,3,76488,0.317622,0.29437180812837416,553.6443807324276,0.3150057446766812,0,49.0
2018-03-17,62,103573,647,Employed,High School,40,18971,96,Married,1,Mortgage,390,0.1561998353993142,3,1,0.07224315118425241,0,Debt Consolidation,0,23,14,3717,3267,132365,18515,8631.083333333334,0.7795331611543137,2,113850,0.23047099999999998,0.22909898909459206,432.5925347485089,0.09530582697210765,1,32.800000000000004
2018-03-18,54,46883,602,Employed,High School,31,17878,60,Single,0,Mortgage,192,0.7046900194325696,2,3,0.3255145000891563,0,Home,0,33,18,14313,1174,77677,49724,3906.9166666666665,0.7735993701021495,9,27953,0.22187800000000002,0.22526669871821123,499.1392917578283,0.1769014675062163,0,54.0
2018-03-19,33,37258,543,Employed,Associate,12,34030,72,Single,2,Own,304,0.16108951685684123,0,1,0.30992517469545683,0,Education,0,22,23,973,1081,198611,26653,3104.8333333333335,0.9854756902254015,7,171958,0.27753,0.222024,859.135234656186,0.3746208281677554,0,50.0
2018-03-20,44,23308,636,Employed,High School,24,33842,48,Divorced,2,Mortgage,448,0.16912729410292965,2,2,0.3184656552719584,0,Debt Consolidation,0,18,1,4036,781,35029,2116,1942.3333333333333,0.8429895792315535,5,32913,0.210842,0.20505590257641473,1038.9625202297245,0.7655547555670454,0,56.0
2018-03-21,37,73940,475,Employed,Associate,11,57038,48,Divorced,2,Mortgage,193,0.11344182187847161,2,0,0.1700457619404193,0,Home,0,27,11,5925,3507,58272,22120,6161.666666666667,0.6517378132129032,4,36152,0.314538,0.27289671264303883,1964.782074411519,0.3501945481868843,0,49.0
2018-03-22,46,55731,483,Employed,Associate,23,15210,72,Married,1,Own,322,0.3026744620044949,4,2,0.04890413914097632,0,Auto,0,29,15,1465,1784,116839,12823,4644.25,0.48909915691137856,3,104016,0.28871,0.26607971708023,424.84868395500797,0.1608114731022249,1,36.800000000000004
2018-03-23,31,27021,576,Employed,Associate,13,19754,60,Married,1,Own,314,0.1895022522309714,4,3,0.28213310958605203,0,Education,0,15,13,1528,3346,13259,28558,2251.75,0.7525686477898064,5,4926,0.23675400000000002,0.23219099972857882,559.3640401521352,0.38786012663578784,0,53.0
2018-03-24,34,36921,609,Self-Employed,Master,13,17055,120,Single,2,Mortgage,221,0.15447375970005697,5,1,0.597385072311566,0,Other,0,29,12,5668,1038,36941,94034,3076.75,0.634811715888117,11,9073,0.267555,0.2451279582742004,382.14636064166115,0.19603359409820792,0,58.0
2018-03-25,58,48840,585,Employed,High School,35,18899,60,Married,1,Rent,380,0.1388644167190466,1,0,0.3067818027334093,0,Home,0,26,3,9197,531,39265,25927,4070.0,0.7987343205904448,7,13338,0.23139900000000002,0.223154426715678,525.3650030243516,0.22244840369148688,0,57.0
2018-03-26,57,26191,668,Self-Employed,Master,33,20928,60,Married,0,Own,601,0.075289830313398,0,0,0.39252865235392015,0,Auto,0,28,26,4642,177,582565,15450,2182.5833333333335,0.869453400762564,4,567115,0.191928,0.22463321268995654,583.5351092904951,0.5427215956430049,0,44.0
2018-03-27,56,25964,604,Employed,Associate,34,15953,24,Married,1,Mortgage,680,0.1275414892047856,5,3,0.303128329335489,0,Auto,0,32,2,2224,731,63644,36819,2163.6666666666665,0.9826627565528017,3,26825,0.18895299999999998,0.18010572990753046,796.5206991408033,0.6824159755696211,0,56.0
2018-03-28,47,33682,576,Employed,High School,22,10207,60,Single,2,Own,1062,0.0848349248423911,3,0,0.1563658789211672,0,Debt Consolidation,0,26,10,3531,2100,193528,8235,2806.8333333333335,0.8067031945537337,4,185293,0.227207,0.2522749265480941,300.9518009348044,0.48558344549663474,0,46.0
2018-03-29,36,23448,588,Employed,High School,15,18384,48,Married,1,Other,503,0.2699215664916131,5,2,0.41561965680142754,0,Auto,0,29,12,3770,1396,36093,2611,1954.0,0.7614258264491881,4,33482,0.21938400000000002,0.2005123522393865,559.9337478319261,0.5439783765772396,0,58.0
2018-03-30,53,90048,649,Employed,Bachelor,29,17986,24,Married,3,Rent,302,0.2053294259731815,2,2,0.34653216378576507,1,Home,0,17,6,4534,878,71791,21776,7504.0,0.9333726140633948,6,50015,0.168486,0.17518772676062172,893.7584015875349,0.159349467162518,0,62.0
2018-03-31,49,23288,594,Unemployed,High School,26,7283,72,Single,0,Mortgage,503,0.46306787353853474,3,2,0.25859623158022355,0,Other,0,32,11,2169,713,121963,13690,1940.6666666666667,0.7954962694065276,8,108273,0.225283,0.24665702827571295,194.69214197979164,0.35951158123314575,0,54.0
