ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-12,18,42605,525,Employed,Bachelor,0,51242,24,Single,0,Own,336,0.196362973238658,1,1,0.08261783776843784,0,Education,0,21,21,7295,1164,153839,98956,3550.4166666666665,0.9181663902680256,6,54883,0.26374200000000003,0.30348532500713515,2874.2859046361036,0.9041997618972714,0,48.0
2018-01-13,54,51719,559,Employed,High School,34,12728,36,Single,0,Own,418,0.26391342643639154,4,2,0.3767038487628314,1,Other,0,24,24,2603,4491,235823,39029,4309.916666666667,0.8637608211117557,6,196794,0.21822799999999998,0.2368969424472002,497.2843589084457,0.21236706639535466,0,62.0
2018-01-14,34,119682,447,Employed,Bachelor,8,34595,24,Divorced,2,Mortgage,203,0.257607298414658,7,0,0.43423214048763503,0,Debt Consolidation,0,28,17,1020,576,36335,132058,9973.5,0.9119191941931142,4,7066,0.28609500000000004,0.29686175506073426,1928.7199269664231,0.21373839945519862,1,44.0
2018-01-15,31,27349,559,Employed,High School,9,36872,36,Married,0,Rent,582,0.14859781166477487,1,1,0.4864659882019835,0,Home,0,31,29,835,1752,151946,69052,2279.0833333333335,0.8606319634824189,3,82894,0.242372,0.235508019993897,1437.9116395934718,0.886282484738808,0,55.0
2018-01-16,18,18544,519,Employed,Master,0,26286,48,Married,2,Own,369,0.2559397190041646,3,1,0.12614729806967964,0,Debt Consolidation,0,21,2,1053,621,21146,11429,1545.3333333333333,0.8133540004895619,9,9717,0.261786,0.20942880000000003,813.1568948248866,0.7649850484199008,0,56.0
2018-01-17,47,202015,586,Self-Employed,Bachelor,23,25512,36,Married,2,Mortgage,255,0.1516423487615107,3,0,0.06753156447008378,0,Debt Consolidation,0,19,5,5889,516,49132,11277,8949.583333333334,0.7888377819846176,3,37855,0.217512,0.23890243575068965,999.4389146816205,0.14016729806955117,1,41.6
2018-01-18,36,17430,512,Employed,High School,14,20905,120,Married,4,Rent,240,0.18010930692283042,1,1,0.40955436652063537,0,Auto,0,22,26,984,7332,43336,6244,1452.5,0.37141264296713317,6,37092,0.319905,0.383886,684.4010418185251,0.6364206828354734,0,57.0
2018-01-19,38,118952,571,Employed,Bachelor,14,23066,36,Married,0,Rent,338,0.30809339424891813,4,2,0.23936451098228753,0,Debt Consolidation,0,23,9,2002,732,14216,13351,9912.666666666666,0.7729784876838627,1,6712,0.222566,0.2222514429532495,883.5898508264698,0.12323523950768075,1,41.6
2018-01-20,41,43744,431,Unemployed,Associate,20,33071,96,Single,2,Mortgage,233,0.29614135065008645,2,1,0.42713744345335386,0,Debt Consolidation,0,11,26,855,1027,79657,26743,3645.3333333333335,0.7641808106205566,6,52914,0.352571,0.37549399404006206,1091.5092425749358,0.3633437936836876,0,58.0
2018-01-21,43,79102,628,Employed,Bachelor,19,26804,84,Single,1,Rent,696,0.25155010268955075,4,1,0.306961920534643,0,Home,0,22,6,7267,758,68528,28041,6591.833333333333,0.9230415776288867,4,40487,0.23780400000000002,0.2588742933764269,693.7353762337783,0.2108268376881159,0,53.0
2018-01-22,52,33338,658,Employed,Master,31,15006,12,Single,0,Rent,289,0.4700329916012614,3,1,0.19577375439711275,0,Education,0,23,9,1415,1243,9933,24900,2778.1666666666665,0.6790221476791607,8,7867,0.151006,0.1699318494284649,1368.5699776443073,0.596641662119254,0,47.0
2018-01-23,30,46222,566,Employed,Bachelor,8,27602,120,Married,2,Own,335,0.29716933935847106,1,4,0.1045949195216774,0,Education,0,27,21,7382,2367,273810,73675,3851.8333333333335,0.7442880622717195,3,200135,0.29960200000000003,0.3308477557721109,791.2686210055944,0.29239806698254367,0,47.0
2018-01-24,27,66474,581,Unemployed,Bachelor,2,58967,60,Single,1,Own,229,0.10972267906459615,3,1,0.27209271021593295,0,Debt Consolidation,0,22,19,3480,290,29484,32064,5539.5,0.9276348758544454,4,5695,0.273467,0.30933359459670634,1941.7266439060566,0.39186328078455757,0,54.0
2018-01-25,36,15000,582,Employed,High School,10,10787,48,Single,5,Rent,293,0.1999505204839482,4,1,0.26990071557364104,0,Debt Consolidation,1,25,14,6028,303,357101,31350,1250.0,0.9046219612916467,8,325751,0.214787,0.23348235745863774,347.8005596115408,0.5126404476892327,0,53.0
2018-01-26,37,46789,604,Employed,Associate,16,17759,36,Single,0,Mortgage,377,0.09900963198862414,1,3,0.39205463333258833,1,Home,0,22,3,12944,432,26750,71348,3899.0833333333335,0.9401420109938275,7,10704,0.200759,0.20455597059840883,664.1178523754094,0.26701605566489794,0,66.0
2018-01-27,44,40654,533,Self-Employed,Master,23,45062,36,Married,1,Mortgage,500,0.09884753392402143,3,1,0.2954322254359945,0,Debt Consolidation,0,33,4,1988,2339,56159,23135,3387.8333333333335,0.8204523723725128,13,33024,0.26356199999999996,0.23480978207959358,1755.6540614257556,0.6658102213093192,0,58.0
2018-01-28,34,35835,439,Employed,High School,13,32298,48,Married,0,Other,695,0.3836775843005948,0,0,0.3507809115084749,0,Debt Consolidation,0,18,24,4237,524,263237,12050,2986.25,0.4047052381645194,10,251187,0.30779799999999996,0.31338629688924124,1188.2018785280086,0.6306243209804968,0,49.0
2018-01-29,53,69250,601,Employed,High School,31,9902,36,Divorced,3,Mortgage,539,0.18269020981774037,3,2,0.5865198677118341,0,Education,1,24,12,3247,3554,51241,104000,5770.833333333333,0.5453395118823541,7,8556,0.194402,0.18907801649837722,362.50649235999936,0.15621773152808655,0,60.0
2018-01-30,64,47907,579,Employed,High School,40,12419,108,Divorced,0,Rent,639,0.28441967491763986,0,0,0.17159430216910554,0,Home,0,16,10,705,2039,154843,70676,3992.25,0.750673119426282,7,84167,0.267919,0.23264479370699742,275.387341175169,0.2290406014591193,0,49.0
2018-01-31,22,40890,568,Unemployed,Associate,0,15500,24,Married,0,Other,455,0.3942642918421163,6,1,0.20963037547008795,0,Home,1,24,27,2854,193,206817,28200,3407.5,0.7198940657210895,5,178617,0.2065,0.19559954764512918,785.5569027656322,0.3640665892195546,0,58.0
2018-02-01,35,55430,605,Employed,Associate,15,56569,48,Divorced,1,Rent,1239,0.24367787914957706,3,0,0.275251240424877,0,Auto,0,22,24,188,2792,275174,19559,4619.166666666667,0.9501139140572097,4,255615,0.249069,0.24665317485744243,1865.1215281917382,0.672008990407737,0,43.0
2018-02-02,40,42065,445,Employed,High School,15,38170,36,Married,3,Mortgage,421,0.6507319686810641,4,0,0.3885585204502729,0,Other,0,15,18,13451,554,60183,19788,3505.4166666666665,0.9641797831196535,2,40395,0.30067,0.3005177488077831,1621.4593032692135,0.5826580682094512,0,57.0
2018-02-03,56,76122,630,Employed,Associate,34,70243,108,Married,0,Mortgage,321,0.24738829787745018,1,0,0.1250286055110021,0,Home,0,27,14,4130,286,245288,26145,6343.5,0.7828359025313313,3,219143,0.30024300000000004,0.2968452897235788,1871.2648870487246,0.3455923208085008,0,43.0
2018-02-04,57,65893,670,Employed,Bachelor,32,16494,60,Married,1,Mortgage,396,0.6058892519529727,3,1,0.6709107886281241,0,Auto,0,22,23,884,2690,204194,43319,5491.083333333333,0.729147234996884,5,160875,0.186494,0.20661450052292232,443.0827006703063,0.15280822557849355,1,40.0
2018-02-05,44,40227,528,Unemployed,Associate,24,39950,84,Single,0,Rent,181,0.0565650029938188,3,1,0.1672514743040834,0,Debt Consolidation,0,19,2,1565,1310,414025,16683,3352.25,0.9753231625736932,4,397342,0.30095,0.2968655205321589,1133.8810024824693,0.3922383481191645,0,51.0
2018-02-06,18,15000,518,Employed,High School,0,21012,24,Single,1,Rent,457,0.1194758626363575,6,1,0.4519044800642656,0,Home,0,24,2,735,1322,31395,42505,1250.0,0.948014019423232,3,4791,0.237012,0.20262794200353182,1072.1220515584816,1.2232976412467853,0,61.0
2018-02-07,20,24711,520,Employed,Master,0,21354,48,Married,1,Rent,311,0.39390111999794114,2,1,0.295568397248795,0,Auto,0,28,23,4900,2386,47446,31437,2059.25,0.8299049575000411,4,16009,0.256354,0.2833243898015372,748.3003468266977,0.5144107548023298,0,54.0
2018-02-08,39,103993,562,Unemployed,Associate,17,39249,60,Single,0,Other,924,0.03727728687445079,6,2,0.10870777990732683,0,Home,0,24,11,2049,510,385480,2993,4537.333333333333,0.6150337400609404,5,382487,0.263249,0.24225721761133398,1134.2620565030882,0.45362813469800656,0,45.0
2018-02-09,48,24837,525,Self-Employed,High School,27,11683,108,Single,0,Own,880,0.38891927439174906,2,0,0.5919429128915533,0,Home,0,23,18,533,1997,276620,8682,2069.75,0.9203981310945786,8,267938,0.294183,0.2768068008214355,294.5881679484937,0.5675024365012652,0,57.0
2018-02-10,39,37003,640,Unemployed,Bachelor,15,16504,60,Married,0,Other,327,0.4233021633556873,3,1,0.1307756633954327,0,Debt Consolidation,0,19,4,902,6035,101773,8895,3083.5833333333335,0.8507847272781089,2,92878,0.20150400000000002,0.22662260787480273,462.05862241854396,0.25589015671763177,0,53.0
2018-02-11,42,82347,548,Employed,Bachelor,21,18944,24,Married,0,Mortgage,321,0.13936364102864404,1,0,0.43252445950195506,0,Home,0,23,6,10104,2278,432562,81355,6862.25,0.9644729878193138,6,351207,0.21994399999999997,0.23241927440572363,994.4367430740566,0.19169175461023086,1,40.0
2018-02-12,39,46549,600,Unemployed,Doctorate,16,24808,72,Divorced,1,Rent,279,0.2732789709990552,0,1,0.17876650717120396,1,Other,0,31,13,17312,592,27631,63889,3879.0833333333335,0.7626037850744153,6,1718,0.239808,0.2660382401861878,692.87769135924,0.25054313296334785,0,63.0
2018-02-13,42,45227,507,Employed,High School,21,11484,24,Single,0,Mortgage,590,0.3263589651575513,3,1,0.10513765477668995,0,Auto,0,19,7,854,12847,85764,20933,3768.9166666666665,0.6899415915456553,5,64831,0.232984,0.26038938611524587,618.9210830502595,0.32076089496546567,0,50.0
2018-02-14,34,22139,542,Employed,Associate,11,13545,120,Widowed,1,Mortgage,246,0.3698670400048485,1,2,0.16783469837365364,0,Auto,0,26,23,1881,550,26275,173317,1844.9166666666667,0.9784977341666123,4,7744,0.297545,0.325014830772384,382.3380682804412,0.3405780215621886,0,52.0
2018-02-15,40,89321,541,Employed,High School,15,17772,72,Single,4,Other,307,0.11412546035269275,4,0,0.4743287879453828,0,Other,0,31,6,3814,994,59297,48803,7443.416666666667,0.9182067648000817,5,10494,0.262272,0.21907360295847997,445.5648010468371,0.10110475266244272,1,44.800000000000004
2018-02-16,46,58757,628,Self-Employed,Associate,24,26603,72,Single,3,Mortgage,604,0.3377322156942216,6,1,0.187974556564173,0,Home,0,28,9,3098,225,57134,17723,4896.416666666667,0.6973837230887786,5,39411,0.227603,0.23090355424634662,685.7557373912531,0.26340808497191887,0,51.0
2018-02-17,41,48337,510,Employed,High School,17,32952,48,Widowed,2,Rent,424,0.058969384950314035,3,0,0.37502689995859856,0,Auto,0,18,12,1134,434,32646,11716,4028.0833333333335,0.9899241957145523,3,20930,0.27295200000000003,0.2842362647530598,1156.4495313910404,0.39235770479534277,0,54.0
2018-02-18,35,73991,613,Employed,Associate,14,31385,36,Divorced,0,Mortgage,566,0.2389463839493156,0,1,0.08832640840582945,0,Home,1,23,8,26731,2240,31244,24598,6165.916666666667,0.7989179812371445,7,6646,0.209885,0.1973931900058332,1162.2145670481548,0.28028509960100356,0,54.0
2018-02-19,25,102629,604,Unemployed,Master,5,32623,24,Married,1,Own,192,0.16939345681430468,1,1,0.062003363285600126,0,Auto,0,21,19,16566,531,26900,104773,8552.416666666666,0.6605704595238007,3,7704,0.20562299999999997,0.20179796371338368,1663.2405750709304,0.2169258874280288,0,48.0
2018-02-20,54,106212,618,Employed,Bachelor,32,26970,36,Single,0,Other,641,0.2376696220032737,3,1,0.3623433519050587,0,Education,1,29,12,2095,1008,36990,14838,8851.0,0.9231894238634595,2,22152,0.20297,0.22770588134798586,1040.7791254495771,0.19001006953446808,0,56.0
2018-02-21,18,29179,557,Employed,High School,0,15704,48,Married,1,Rent,1001,0.5131603859156457,3,1,0.3247381004641851,0,Home,0,32,25,7852,4748,60838,1712,2431.5833333333335,0.9116699034258652,8,59126,0.232204,0.21988945827430706,494.67720744537877,0.6151042355579199,0,55.0
2018-02-22,22,36864,491,Employed,Bachelor,0,8778,48,Single,0,Mortgage,321,0.16095808066053954,3,0,0.3373461855273487,0,Education,0,24,9,6682,1177,7859,21833,3072.0,0.7557367772387162,5,9988,0.258278,0.2685411155924883,300.20406991294675,0.2022148665081207,0,55.0
2018-02-23,36,35102,595,Unemployed,High School,14,16932,84,Divorced,0,Rent,446,0.15505481617290745,6,1,0.1795990162951834,1,Home,0,22,17,3400,923,26702,6378,2925.1666666666665,0.8696573672954777,9,20324,0.244432,0.22810724578338526,405.1664290753313,0.2909804896844617,0,65.0
2018-02-24,18,25188,547,Unemployed,Bachelor,0,20105,48,Married,0,Rent,569,0.12418459437598532,0,0,0.14996845191610417,0,Education,0,17,11,508,1228,110155,129814,2099.0,0.9362317069242797,7,3457,0.24160500000000001,0.23431744157030537,649.1599042780813,0.5803525032291955,0,54.0
2018-02-25,59,23118,582,Employed,Bachelor,36,35254,60,Single,1,Own,191,0.38349192708354213,4,1,0.28023738051293284,0,Other,0,29,26,3068,888,249493,3759,1926.5,0.8344115147367681,1,245734,0.24925400000000003,0.2449815952629531,1024.4051871723207,0.6308877171930032,0,50.0
2018-02-26,23,61238,474,Employed,Associate,0,9565,24,Single,0,Rent,226,0.15472649681268488,2,1,0.10896269794040643,0,Home,0,17,26,15771,647,29239,8056,5103.166666666667,0.7046115350905274,3,21183,0.24756499999999998,0.2382673475383775,504.88525961296824,0.14322190658342235,1,39.2
2018-02-27,69,32812,620,Self-Employed,Master,45,13613,60,Married,4,Own,527,0.34326737607894026,0,0,0.454324404297556,0,Other,0,18,20,5362,640,63125,144229,2734.3333333333335,0.890936353593623,9,1816,0.208613,0.19544839319415536,357.2223097130009,0.3233776580688775,0,57.0
2018-02-28,36,15000,590,Employed,Associate,11,43785,36,Single,0,Mortgage,737,0.2798873659630874,3,1,0.10205183780951506,0,Home,0,19,20,973,2880,126679,32545,1250.0,0.6884067207062515,2,94134,0.233785,0.2572346688547197,1757.681274308781,1.995745019447025,0,50.0
2018-03-01,60,25194,656,Employed,Bachelor,39,14552,24,Married,0,Mortgage,207,0.37469158181578033,5,3,0.5284180820720611,0,Auto,0,26,16,4681,5082,63410,19080,2099.5,0.8850157317388978,12,44330,0.161552,0.17590976575076392,723.6228656315002,0.4432592834634438,0,54.0
2018-03-02,43,32891,602,Employed,High School,22,39453,48,Married,2,Other,385,0.14493100554653174,4,1,0.48372542346810127,0,Home,0,36,2,4802,337,38801,34530,2740.9166666666665,0.46209055050589903,7,4271,0.233453,0.2534085848942973,1315.6598314159148,0.6204711920279401,0,57.0
2018-03-03,41,211209,536,Employed,Bachelor,17,12292,36,Single,4,Rent,330,0.0633499030973603,4,1,0.173179690484233,0,Debt Consolidation,0,24,7,6257,311,226788,3113,17600.75,0.8537178052841756,5,223675,0.229292,0.23439949481869762,478.6430816007305,0.045943671809481446,1,35.2
2018-03-04,39,59938,614,Employed,High School,21,20657,72,Single,0,Rent,190,0.22445540418551266,3,0,0.32435717322616875,0,Home,0,30,22,2134,338,6051,6460,4994.833333333333,0.5465962808216466,5,2558,0.228657,0.22113691499882512,520.4253532027175,0.14223204375242102,0,51.0
2018-03-05,53,99023,591,Employed,Master,32,15866,12,Married,0,Own,358,0.160047956864284,6,0,0.46946044446460156,0,Auto,0,20,11,3849,2805,105073,20378,8251.916666666666,0.8284941057482832,4,84695,0.185366,0.20846426932185247,1476.173974462538,0.22227247905588052,1,41.6
2018-03-06,42,75962,531,Employed,Master,19,17774,96,Divorced,0,Own,284,0.43280273979784073,4,0,0.04534830546742362,0,Home,0,27,22,7244,737,71881,10519,6330.166666666667,0.8423452831203168,5,61362,0.28727400000000003,0.29444134142094547,483.27392750013786,0.1212091194281569,1,39.2
2018-03-07,18,44733,606,Employed,Bachelor,0,16459,36,Married,0,Mortgage,564,0.2029417157603839,5,1,0.24795068223427602,0,Home,0,22,18,730,783,17886,7201,3727.75,0.9266579571955348,2,10685,0.198459,0.20620969515673654,616.8954849287445,0.3167850539678746,0,50.0
2018-03-08,39,92055,595,Self-Employed,Associate,14,19288,72,Divorced,2,Other,207,0.08308731074911259,4,1,0.3552997140523802,0,Debt Consolidation,0,25,22,4221,4543,32321,2136,7671.25,0.8594817678528227,8,30185,0.236788,0.2426124207785184,510.85510618282433,0.09357733174943123,1,44.0
2018-03-09,27,32530,468,Employed,Associate,6,5832,72,Single,2,Rent,527,0.031232986988266605,5,2,0.4060556701153299,0,Education,1,28,5,14705,5824,74283,56992,2710.8333333333335,0.7058395670120852,4,17291,0.286832,0.25538253602108274,159.02931118826956,0.2530695276439973,0,64.0
2018-03-10,26,23115,632,Employed,Master,7,32031,60,Single,1,Own,395,0.21721258206863164,6,1,0.41427609627879347,1,Home,0,22,26,2695,1397,37756,5973,1926.25,0.8922714678040254,5,31783,0.22103100000000003,0.19226847025217664,834.9050177703423,0.638497089043656,0,67.0
2018-03-11,24,76067,535,Self-Employed,Master,1,34624,60,Divorced,3,Mortgage,237,0.2872742666651844,0,2,0.14299078180717792,0,Home,1,19,18,456,392,163888,4465,6338.916666666667,0.805256118224944,3,159423,0.272124,0.24933599463410988,1014.9128104187421,0.19749633513908665,0,55.0
2018-03-12,47,64559,583,Employed,Bachelor,24,41430,60,Single,0,Mortgage,343,0.29771199017342737,5,0,0.3809255924561084,0,Home,0,19,8,2034,205,156440,77905,5379.916666666667,0.6571717315168427,3,78535,0.25493,0.2812948501831252,1293.1953368706738,0.30413023811471807,0,53.0
2018-03-13,59,67746,591,Employed,Bachelor,35,9416,72,Single,0,Own,261,0.37513937756529586,4,1,0.25147363604809536,0,Debt Consolidation,0,31,16,3457,1192,76830,406938,5645.5,0.860075936005536,2,10392,0.228916,0.2590047784363725,258.8680003608401,0.09208537779839521,0,52.0
2018-03-14,48,24223,565,Employed,High School,25,45392,48,Married,1,Rent,363,0.7165059891329995,2,1,0.49409799902601387,0,Auto,0,24,26,12256,88,72723,33003,2018.5833333333333,0.6045260129536265,6,39720,0.25789199999999995,0.27880322288488174,1578.9017416780723,0.9620121743853721,0,60.0
2018-03-15,35,43723,506,Employed,Bachelor,13,11724,12,Married,2,Mortgage,580,0.34755198310381813,1,0,0.3831163128150046,0,Home,0,22,14,8481,298,135594,4416,3643.5833333333335,0.7931713861979376,5,131178,0.223724,0.21212248505405742,1092.860513425103,0.45912508659289697,0,51.0
2018-03-16,39,34632,605,Employed,Bachelor,16,11886,48,Single,3,Mortgage,729,0.5117242529600385,5,1,0.4634309299981039,0,Other,0,20,13,23356,504,39920,11553,2886.0,0.8557520539648465,8,28367,0.204386,0.17653553706399341,347.0031673150251,0.37283547031012654,0,55.0
2018-03-17,36,116651,590,Employed,Associate,14,14602,72,Single,0,Rent,382,0.5541535499428385,1,1,0.19540379951550824,0,Education,0,18,10,5296,1246,10997,143196,9720.916666666666,0.4245933534113086,6,2181,0.234602,0.2186808349909436,365.7492125021323,0.07692167705399515,1,40.0
2018-03-18,49,43429,643,Employed,High School,25,20758,72,Single,0,Rent,140,0.47258559133522027,1,0,0.4192702384967025,1,Other,0,29,14,5252,48,452406,6060,3619.0833333333335,0.7626321992787998,7,446346,0.214258,0.17140640000000001,463.41570473857666,0.16673164145761862,1,48.800000000000004
2018-03-19,51,64842,592,Employed,High School,29,25258,36,Single,0,Mortgage,294,0.11888219406684043,2,0,0.5640385348885459,0,Other,0,17,4,10516,125,304162,7544,5403.5,0.6952973858482145,8,296618,0.214258,0.17140640000000001,902.2854998687652,0.22139085775307954,1,43.2
2018-03-20,40,112829,567,Unemployed,High School,18,20383,60,Married,1,Rent,673,0.11508133449023165,0,2,0.09414225651521507,0,Education,0,27,10,3225,1335,434576,14399,9402.416666666666,0.9495171890732095,8,420177,0.24188299999999996,0.286459984806806,642.6086718104896,0.13992239638502402,1,36.0
2018-03-21,46,82210,587,Unemployed,Master,23,14555,96,Married,0,Other,928,0.19225212658635274,3,0,0.33549562531478216,0,Other,0,22,10,3000,540,319094,20718,6850.833333333333,0.9141224925276455,4,298376,0.25605500000000003,0.2520128793384753,353.778521023939,0.18709819063723718,1,39.2
2018-03-22,39,102541,600,Employed,High School,17,12103,60,Widowed,3,Mortgage,955,0.5224902047721222,0,1,0.2790321756047818,0,Debt Consolidation,0,20,1,4631,613,72050,31936,8545.083333333334,0.8836098285140686,3,40114,0.217103,0.21067062387399318,327.8835563419929,0.1501311931432687,1,42.400000000000006
2018-03-23,45,61406,546,Unemployed,High School,22,12872,48,Married,3,Rent,398,0.21116907674726715,5,1,0.30870581155892923,0,Debt Consolidation,0,23,16,8841,476,17052,13445,5117.166666666667,0.5211890646734846,4,3607,0.234872,0.26870304358087554,440.3353566036588,0.16382803438172008,0,57.0
2018-03-24,43,62302,547,Employed,Associate,22,52794,72,Single,3,Rent,326,0.5904723075496819,1,0,0.19755245819915557,0,Debt Consolidation,0,23,26,7099,4243,118872,6183,5191.833333333333,0.9698191418501764,6,112689,0.294294,0.24435612204401921,1403.8926332035471,0.33319494716770837,0,47.0
2018-03-25,31,39656,595,Employed,Bachelor,8,7488,60,Married,3,Mortgage,337,0.3044101949583341,3,0,0.2674791506355299,0,Other,0,14,22,1048,1516,23037,41467,3304.6666666666665,0.8522019554397363,7,8553,0.214988,0.23587608239862434,213.62587989508728,0.1666207020057759,0,53.0
2018-03-26,67,63236,641,Employed,Associate,45,44993,48,Widowed,1,Mortgage,169,0.6859785700635777,6,0,0.07965625456870475,0,Debt Consolidation,0,26,14,5512,308,408395,28247,5269.666666666667,0.7517864111048604,3,380148,0.21949300000000002,0.24188577432273203,1471.5489502299472,0.3113193023397964,0,43.0
2018-03-27,31,66936,467,Employed,Bachelor,9,11745,96,Married,2,Rent,142,0.14798683103487453,3,1,0.26786129704162676,0,Auto,0,23,12,2717,2977,97309,33150,5578.0,0.8790649632260708,5,64159,0.313245,0.32252864544445425,342.5224431056742,0.08686311278337651,0,49.0
2018-03-28,50,109558,593,Employed,Doctorate,29,12947,24,Married,3,Mortgage,534,0.47111455740162783,1,0,0.16172846079337608,0,Home,0,22,20,1041,353,57108,27093,9129.833333333334,0.9829775888121248,4,30015,0.191447,0.1735624760325677,642.3474116458909,0.1288465373569314,1,40.0
2018-03-29,46,36889,589,Employed,High School,26,32346,36,Single,5,Rent,193,0.08146140850520112,3,1,0.3325277963891275,0,Education,0,28,27,4724,2397,64814,30568,3074.0833333333335,0.6760437022315315,7,34246,0.22284600000000002,0.2039297822970487,1208.5797875921103,0.4559342202582158,0,54.0
2018-03-30,35,58184,538,Employed,Associate,14,30559,48,Divorced,0,Own,252,0.641127307061327,4,1,0.22429031285112733,0,Education,0,23,12,4810,1234,14278,22828,4848.666666666667,0.8649486783466167,4,8244,0.256559,0.28604119628653946,1075.6367890348258,0.2738148196826947,0,54.0
2018-03-31,43,27276,516,Unemployed,Associate,24,29407,12,Married,1,Rent,1276,0.2536601456410222,2,0,0.21324747449997256,0,Home,0,21,17,9145,1103,51472,88957,2273.0,0.8539625770407095,9,4587,0.236407,0.28189677313797107,2840.681256922606,1.811122418355744,0,57.0
