ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-11,44,39627,536,Self-Employed,Bachelor,21,14447,36,Married,0,Mortgage,702,0.11873805246693253,2,1,0.12407136059492054,0,Other,0,25,8,5455,6450,16170,12593,3302.25,0.8810195424031035,5,3577,0.23144699999999999,0.22390836501019787,554.6628202923298,0.3805474510689166,0,54.0
2018-01-12,38,97790,467,Employed,High School,16,32398,60,Married,3,Mortgage,341,0.42389142224573617,2,2,0.10246323628088574,0,Debt Consolidation,0,29,15,1432,1000,40669,4352,8149.166666666667,0.8767756311252315,7,36317,0.303898,0.2451667394876575,941.7659316593302,0.15741068800400823,1,40.0
2018-01-13,43,18199,542,Employed,Associate,19,25134,36,Single,1,Own,376,0.2466076906606285,1,0,0.47780792674221756,0,Home,0,31,3,9644,1970,31107,13431,1516.5833333333333,0.762965891810693,9,17676,0.23913399999999999,0.26012291574038277,1012.8290339092707,0.915761767509822,0,61.0
2018-01-14,45,15000,562,Employed,Bachelor,23,37148,72,Divorced,0,Own,376,0.5392956783913352,2,0,0.23330121654330194,0,Home,0,21,6,3569,561,76013,6672,1250.0,0.7799541030116304,6,69341,0.271148,0.2650284118430639,1035.18976603556,1.1289518128284481,0,55.0
2018-01-15,44,39572,600,Employed,High School,23,13968,72,Single,0,Mortgage,423,0.17202084083394023,0,0,0.17654471851375111,0,Education,0,21,9,14552,904,32642,20048,3297.6666666666665,0.8965588672832646,3,12594,0.228968,0.20280291831196942,336.8463608123739,0.23041939577854256,0,48.0
2018-01-16,38,40721,558,Employed,Bachelor,17,23851,60,Single,1,Rent,638,0.19182038915719835,3,2,0.16590461619599448,0,Debt Consolidation,0,18,9,7523,506,66530,9044,3393.4166666666665,0.7978257073450579,7,57486,0.249851,0.20882889174956476,643.6794268202935,0.37769586016658535,0,49.0
2018-01-17,46,36959,626,Employed,High School,19,49016,72,Single,1,Own,306,0.16839326399881238,4,2,0.3654735122592501,0,Debt Consolidation,0,21,15,847,437,167502,134254,3079.9166666666665,0.863574109351903,6,33248,0.251016,0.2541413796550874,1332.8360853757536,0.5321040348632009,0,51.0
2018-01-18,48,15000,581,Employed,High School,26,13789,60,Married,4,Other,305,0.23323315719916773,3,1,0.493212609588622,0,Home,0,18,10,19677,2613,22290,18137,1250.0,0.7759239320453439,1,4153,0.22828900000000002,0.19257558336351815,359.65125475275346,0.5317210038022028,0,58.0
2018-01-19,39,23648,594,Employed,High School,13,5045,72,Single,1,Rent,177,0.48395503108311183,4,0,0.3840895156350783,0,Debt Consolidation,0,22,15,1962,382,81413,10852,1970.6666666666667,0.7851351548614542,6,70561,0.223045,0.22906084405482105,129.48877903295684,0.1555254291439226,0,55.0
2018-01-20,40,15000,563,Employed,Bachelor,16,41631,36,Single,3,Mortgage,513,0.04158325597420577,2,2,0.3142798772931954,0,Education,0,23,26,1024,2289,84435,14717,1250.0,0.7783049276549164,3,69718,0.245131,0.27598941811690775,1712.999774747856,1.7807998197982848,0,53.0
2018-01-21,27,73138,554,Employed,High School,3,19261,48,Single,1,Own,487,0.2738177301949261,2,0,0.6278703832803472,0,Home,0,20,5,2831,229,105084,27552,6094.833333333333,0.5836929711901663,2,77532,0.237261,0.27006881362658536,660.3871269701312,0.18825570187373972,0,58.0
2018-01-22,33,42064,519,Employed,Bachelor,12,17289,48,Single,3,Own,729,0.1503458360164744,3,0,0.30325223779429494,0,Other,0,20,19,756,2101,30029,11867,3505.3333333333335,0.8121361530282992,3,18162,0.252789,0.25205356669599854,575.2355865430379,0.37207177250181755,0,54.0
2018-01-23,24,37902,497,Employed,Bachelor,0,27446,48,Married,1,Mortgage,202,0.19954080404970084,7,1,0.31194264444479447,0,Home,0,31,21,10042,1247,40042,35007,3158.5,0.9816391763091689,3,5035,0.27394599999999997,0.2779222748102975,953.2918322632976,0.36577230719116594,0,54.0
2018-01-24,36,31606,568,Employed,Associate,14,21995,60,Married,0,Own,570,0.11507046236196154,6,1,0.3723911837025002,1,Debt Consolidation,0,20,2,1236,1357,141786,42267,2633.8333333333335,0.8404722790884848,5,99519,0.24299499999999996,0.260695231334358,659.44621110533,0.46678967706334107,0,68.0
2018-01-25,46,21478,629,Employed,High School,25,45151,36,Married,4,Rent,392,0.28375961036144404,1,1,0.14929543838910864,0,Debt Consolidation,1,21,17,3087,1595,59057,8952,1789.8333333333333,0.9885357575656196,8,50105,0.215651,0.19334083768464214,1662.6924128106984,1.1479797445631987,0,53.0
2018-01-26,41,60916,611,Employed,Master,22,51884,36,Married,1,Mortgage,741,0.14625890390459786,4,2,0.22522696747938098,0,Other,0,29,21,12703,5164,195090,29046,5076.333333333333,0.7943965286983762,4,166044,0.231384,0.23725089893903564,2028.0757638871034,0.5454873787944915,0,44.0
2018-01-27,33,33958,606,Unemployed,Bachelor,12,69152,36,Divorced,1,Rent,379,0.08471660669383667,4,1,0.20049456058353177,0,Home,0,26,29,8688,4096,138446,37568,2829.8333333333335,0.8969982078664542,3,100878,0.25115200000000004,0.2819113169451329,2867.5201705009167,1.1472478369165144,0,48.0
2018-01-28,45,91285,599,Employed,High School,24,15881,120,Married,2,Rent,583,0.2244260346373024,4,3,0.20765241520434627,0,Home,0,28,2,1034,902,37061,5860,7607.083333333333,0.8604533518145234,7,31201,0.271381,0.2827881368707383,398.6054193800095,0.12903834181475723,0,55.0
2018-01-29,45,78882,542,Employed,High School,22,42320,48,Single,5,Mortgage,237,0.4356661218681514,2,0,0.3067626070119189,0,Other,0,21,13,2357,256,85771,73613,6573.5,0.7888657281089272,8,12158,0.26632,0.3106164606031402,1550.0155947193703,0.271851463409047,0,55.0
2018-01-30,36,53990,631,Employed,Master,13,56658,36,Married,4,Rent,429,0.21875827736571635,2,1,0.339232991010967,1,Debt Consolidation,0,23,13,3897,1619,43350,21188,4499.166666666667,0.7935309509581066,6,22162,0.226158,0.25037146690612916,2253.82549217344,0.5962938674954859,0,63.0
2018-01-31,25,75547,524,Employed,Associate,2,29979,84,Married,0,Own,541,0.3171505439407038,3,0,0.1236322089963467,0,Home,0,27,10,1139,1305,197817,37413,6295.583333333333,0.5986305270808704,3,160404,0.292979,0.2539920867732257,766.4862160012162,0.207683092538613,0,46.0
2018-02-01,58,213545,574,Employed,Associate,35,12724,60,Married,3,Mortgage,190,0.12717014873912658,1,1,0.17947524583363822,0,Auto,0,21,18,13545,309,62958,30731,17795.416666666668,0.8514089361663087,4,32227,0.23072399999999998,0.21457404661187593,347.5089323559982,0.030204908512360292,1,37.6
2018-02-02,68,23841,561,Employed,Bachelor,44,41653,48,Widowed,1,Rent,265,0.20571388036273186,2,2,0.15614021556779745,0,Other,0,22,25,5432,1653,377201,18220,1986.75,0.8891327427219984,7,358981,0.25615299999999996,0.2227265284941474,1318.4959669281732,0.797028295924587,0,46.0
2018-02-03,61,32943,637,Employed,Bachelor,42,10383,60,Married,2,Rent,561,0.28248128551769836,1,1,0.27827959720326734,0,Education,1,17,26,814,1524,17906,265486,2745.25,0.7475121431577125,7,6339,0.19688300000000003,0.18857465978030888,268.5270822929796,0.30216813852763125,0,56.0
2018-02-04,47,89263,581,Employed,Associate,29,19715,48,Single,5,Own,585,0.2605820681586048,2,1,0.3714185367555379,0,Home,0,24,8,24671,413,25084,26373,7438.583333333333,0.8861023246125033,6,3778,0.22421500000000003,0.2197810450615027,620.9079969400997,0.16211527691519662,0,54.0
2018-02-05,44,72696,628,Employed,Associate,20,30510,36,Married,0,Mortgage,559,0.22221883468907133,6,2,0.32206229332865016,0,Auto,0,22,5,3302,3352,124413,9042,6058.0,0.79574069982193,4,115371,0.20151000000000002,0.19171549923631845,1121.0232269941569,0.2773230813790289,0,49.0
2018-02-06,28,43305,615,Employed,Master,4,39035,48,Married,1,Mortgage,323,0.36796157337968255,6,1,0.2318851848813973,0,Education,0,12,21,5881,556,75252,62759,3608.75,0.8505546323799873,8,12493,0.22653500000000001,0.22005652719375843,1229.9595433464008,0.4303317058112645,0,50.0
2018-02-07,37,23384,603,Employed,Master,15,10335,60,Married,0,Mortgage,589,0.24405737827190246,4,3,0.23103886263598813,0,Auto,0,17,6,4410,349,440726,23160,1948.6666666666667,0.80618645002223,7,417566,0.213835,0.20191557997656973,274.9170167861312,0.44333750433773406,0,47.0
2018-02-08,44,17294,492,Unemployed,High School,23,56238,60,Married,0,Own,525,0.534473089435428,2,2,0.3987643322435174,0,Home,0,21,20,11587,835,12422,20128,1441.1666666666667,0.8210208378436674,4,3312,0.31523799999999996,0.34213779322346405,1967.68489808567,1.7296298587387557,0,60.0
2018-02-09,25,53789,572,Employed,Bachelor,5,38289,48,Married,0,Mortgage,321,0.07917872863376096,4,0,0.4961274215088677,0,Debt Consolidation,0,24,6,1654,2331,176652,19020,4482.416666666667,0.856746127027872,2,157632,0.247289,0.24777381184052233,1264.8038036439605,0.3537832204303394,0,53.0
2018-02-10,37,44412,635,Employed,Bachelor,17,28719,60,Single,0,Mortgage,732,0.37396034932099315,5,0,0.0913968825233549,0,Home,0,22,15,2086,3718,83599,6601,3701.0,0.9294118143287803,7,76998,0.216219,0.208354392923708,774.2892980993472,0.4069952169952303,0,46.0
2018-02-11,52,122333,580,Employed,High School,32,24056,60,Married,0,Mortgage,484,0.38462879296331903,5,1,0.16901843314752524,0,Home,0,27,17,946,966,84345,62404,10194.416666666666,0.5588220860254145,9,21941,0.239056,0.25290110508300984,710.1727662691868,0.11713988208602948,1,38.400000000000006
2018-02-12,20,80414,447,Employed,High School,0,7266,48,Single,2,Other,650,0.1702292258987389,4,0,0.7026346756763343,0,Debt Consolidation,0,22,9,441,453,86443,26438,6701.166666666667,0.8839610166086386,4,60005,0.278766,0.2928500160144496,258.6066373623211,0.13558932086885186,0,55.0
2018-02-13,37,148818,496,Employed,High School,15,39694,84,Married,2,Mortgage,684,0.13082216192082832,6,1,0.33248887225606566,0,Home,0,27,21,2945,517,138504,81475,6415.666666666667,0.7826849876215223,3,57029,0.31669400000000003,0.32091909308266237,1191.3359135431685,0.29230569650488414,0,49.0
2018-02-14,18,32007,550,Employed,High School,0,20417,60,Married,3,Own,177,0.5484981118206579,4,1,0.24958499334004772,0,Home,0,18,4,20346,7163,388964,68715,2667.25,0.7797568712187178,6,320249,0.250417,0.29018646916002566,648.3055600684045,0.30942189898524863,0,51.0
2018-02-15,31,56703,581,Employed,High School,6,28451,60,Married,2,Rent,417,0.35818885579864657,0,3,0.23680058592259964,0,Home,0,23,12,3967,2996,88019,5786,4725.25,0.8552667851686925,5,82233,0.24295100000000003,0.25206093826017706,838.515600495897,0.2657035290187603,0,50.0
2018-02-16,18,41116,591,Employed,Master,0,24710,36,Married,4,Own,1096,0.18317953495462289,3,2,0.2479715628420984,0,Home,0,25,1,14927,757,18737,38997,3426.3333333333335,0.8010518944721472,4,10335,0.21421,0.23387832933668007,961.5192654777964,0.6005017799818455,0,56.0
2018-02-17,31,45524,485,Employed,Associate,11,15390,48,Divorced,4,Own,708,0.35166226758917085,4,3,0.5658741574297217,0,Other,0,19,7,1324,188,399779,16272,3793.6666666666665,0.5304907696215531,2,383507,0.26788999999999996,0.27167804021844594,529.0714480543511,0.3260885989072185,0,54.0
2018-02-18,21,100162,585,Employed,Bachelor,0,21607,24,Divorced,1,Mortgage,676,0.2875837609607557,2,1,0.5453547903923222,0,Debt Consolidation,0,24,29,1061,455,29416,31025,8346.833333333334,0.7521095141614299,7,4570,0.204107,0.16778656097597194,1066.0024075501062,0.20870219135601598,1,45.6
2018-02-19,45,72636,599,Employed,Bachelor,24,31333,60,Married,0,Rent,459,0.49623537003060103,3,0,0.06910518457984359,0,Home,0,18,20,7578,7156,139812,1763,6053.0,0.8773388831399341,8,138049,0.23683300000000002,0.2033460377712297,835.9771585339241,0.21393972551361706,1,37.6
2018-02-20,58,35669,608,Unemployed,High School,34,16542,36,Widowed,0,Mortgage,452,0.42109374001501193,2,0,0.6148307359741014,0,Education,0,21,22,500,337,150632,39218,2972.4166666666665,0.6386402434395654,8,111414,0.197542,0.2016904199735275,616.1857082368402,0.3593660741496,0,56.0
2018-02-21,53,260838,498,Employed,High School,35,41534,108,Single,5,Own,1064,0.05016877396732565,4,1,0.17868736658891607,0,Other,0,27,29,1709,596,101207,16965,21736.5,0.7464180683210447,6,84242,0.337534,0.34609504876070546,1256.1593943439575,0.10674024770979493,1,36.0
2018-02-22,56,57856,570,Employed,High School,38,19545,24,Single,0,Other,809,0.2275152542471872,4,2,0.3730982416593776,0,Auto,0,13,23,2209,1047,12132,13957,4821.333333333333,0.8052411020514099,2,1410,0.209545,0.21699680986152753,1011.0622225264826,0.37750184372092427,0,54.0
2018-02-23,56,19477,507,Employed,High School,30,37073,96,Married,1,Rent,428,0.17221891216505797,5,2,0.38623783261737504,0,Auto,0,22,12,2589,151,396872,20689,1623.0833333333333,0.768705078840857,7,376183,0.318573,0.3822876,1242.2413164036057,1.0290545667630162,0,49.0
2018-02-24,35,79744,498,Employed,High School,9,47914,48,Married,1,Own,663,0.5214689002271015,3,0,0.4643640893129007,0,Home,0,28,28,3304,3427,47223,13767,6645.333333333333,0.9020936609340549,3,33456,0.29391399999999995,0.290433623866869,1698.6346152405079,0.3553824160173316,0,57.0
2018-02-25,43,43502,603,Employed,High School,17,42133,24,Widowed,0,Rent,138,0.18171240632167598,1,1,0.37570244818719895,0,Home,0,21,19,3749,4700,59094,5236,3625.1666666666665,0.6754903896842697,2,53858,0.215633,0.19426946622482397,2132.61627945704,0.6263481070636863,0,49.0
2018-02-26,38,111811,597,Self-Employed,Master,14,21144,48,Single,0,Rent,364,0.49222627080193804,4,0,0.7538074702916129,1,Home,0,28,16,738,3089,204366,52598,9317.583333333334,0.6577826843631036,4,151768,0.217644,0.21062609149890163,655.4508924876254,0.10941151326659725,1,55.2
2018-02-27,50,30091,638,Unemployed,Bachelor,26,33841,60,Married,1,Mortgage,286,0.4097275838246918,2,0,0.5456130832586004,0,Home,0,31,2,13175,1380,64231,32127,2507.5833333333335,0.7327190351969655,4,32104,0.219841,0.20243178366788875,901.1646251723887,0.4734297797370863,0,64.0
2018-02-28,47,64581,565,Employed,High School,25,26154,36,Single,3,Mortgage,345,0.21204025572443744,4,1,0.2990620128999476,0,Auto,0,22,29,1286,1478,213391,25056,5381.75,0.8332633703753289,1,188335,0.228654,0.21094992626391368,986.6297761241442,0.24743434312707654,1,38.400000000000006
2018-03-01,46,64865,609,Unemployed,Associate,22,16777,24,Single,3,Rent,216,0.1573103152095999,4,0,0.2437603336494699,0,Home,0,15,6,5790,1298,244527,46503,5405.416666666667,0.8759147226650577,3,198024,0.187277,0.16651027419184997,826.6824363274407,0.19289584885422473,1,39.2
2018-03-02,25,85721,623,Unemployed,Bachelor,4,12062,12,Divorced,1,Rent,188,0.4858642600885229,4,1,0.339735796122853,0,Home,0,19,1,5274,683,63130,47196,7143.416666666667,0.7229516632375887,4,15934,0.16556200000000001,0.16497513091888832,1097.2374162000779,0.17991914460168376,1,46.400000000000006
2018-03-03,49,25207,616,Employed,High School,29,36062,72,Married,1,Other,646,0.34413211538992156,4,1,0.1723167014091574,0,Other,0,22,16,2927,2394,27869,59492,2100.5833333333335,0.7602770210988984,7,2122,0.243062,0.21733613729346787,900.4050533289295,0.7361788645990064,0,49.0
2018-03-04,18,223642,482,Employed,Bachelor,0,23678,84,Single,1,Own,663,0.2009630450958663,4,1,0.1899367686178836,0,Debt Consolidation,0,21,22,6950,777,7727,16782,18636.833333333332,0.9411634648669025,5,1360,0.307678,0.31570366351039053,702.206963813377,0.07325316159648244,1,38.400000000000006
2018-03-05,53,40657,631,Employed,High School,33,20113,36,Single,1,Mortgage,388,0.15337086700715702,3,0,0.25282545675160006,0,Education,0,20,15,1400,317,87269,11568,3388.0833333333335,0.834688777900986,5,75701,0.189613,0.18217327886839746,729.3277765653658,0.32978166905537515,0,47.0
2018-03-06,27,20971,615,Employed,Bachelor,5,7165,24,Married,2,Rent,736,0.30463993308597903,4,1,0.4159488767901761,0,Home,0,31,15,2112,5374,9287,3448,1747.5833333333333,0.8902802499597705,3,5839,0.174665,0.1521379175815476,348.13506415354067,0.6203624419361256,0,55.0
2018-03-07,45,30011,613,Employed,Bachelor,24,14647,60,Divorced,2,Mortgage,410,0.329244604337011,2,1,0.6035749271799624,0,Auto,0,23,27,3409,2601,75702,10438,2500.9166666666665,0.8361090310818985,6,65264,0.21314699999999998,0.20318821866664602,390.6588226029431,0.320146142122399,1,43.2
2018-03-08,33,76107,576,Employed,Master,9,31383,60,Married,1,Other,528,0.37184627653380736,1,2,0.26945169052084084,0,Debt Consolidation,0,29,18,1398,682,248995,39516,6342.25,0.8757853369886456,7,209479,0.24838300000000002,0.21659453442763205,860.6987711018592,0.2189599544486356,1,38.400000000000006
2018-03-09,34,61491,588,Self-Employed,Master,10,34457,84,Married,1,Rent,495,0.21163698519194485,3,2,0.21711103048474056,0,Debt Consolidation,0,28,23,678,2745,47191,5805,5124.25,0.6603613233017335,7,41386,0.265457,0.25825348541842713,890.428224366998,0.2703670243190707,0,55.0
2018-03-10,43,53277,581,Employed,High School,23,18704,36,Married,0,Rent,375,0.024094549880193983,5,1,0.20916717434078164,0,Home,1,21,2,1719,1142,76259,20038,4439.75,0.931395743295878,6,56221,0.213204,0.21274578957204504,707.3140861018082,0.24377816005446437,0,59.0
2018-03-11,50,39271,626,Employed,Bachelor,27,35747,36,Single,0,Mortgage,420,0.1439766516380085,3,1,0.17636560435991308,0,Debt Consolidation,0,25,1,3162,366,121905,3562,3272.5833333333335,0.7475980178151896,3,118343,0.20774700000000001,0.2033558673298382,1334.6068963967875,0.5361534658338583,0,47.0
2018-03-12,28,17714,490,Employed,Associate,7,20471,72,Single,2,Mortgage,196,0.09661849157171583,5,0,0.15576667055586052,0,Debt Consolidation,0,17,15,3892,211,35008,26617,1476.1666666666667,0.9612727350185007,3,8391,0.290471,0.3172788143526101,638.8342488034152,0.5655419998668275,0,51.0
2018-03-13,30,20356,503,Employed,Associate,11,9253,36,Single,1,Own,432,0.12798511823435718,3,0,0.49862136551836256,0,Education,0,22,27,1465,281,93475,5868,1696.3333333333333,0.6957795044635929,4,87607,0.242753,0.19660601796325256,342.27658334829266,0.45644129495871055,0,55.0
2018-03-14,30,17864,441,Employed,Master,8,27237,48,Married,0,Rent,310,0.3876040365574952,4,0,0.5419879936860135,0,Home,0,27,3,720,853,34476,5512,1488.6666666666667,0.7665317808631739,6,28964,0.301737,0.33519310339973385,1037.222297358074,0.9049858692508334,0,63.0
2018-03-15,22,23852,485,Employed,Bachelor,0,24935,36,Married,3,Rent,211,0.19389361446031136,3,0,0.4162864084249101,0,Auto,0,27,24,12412,1431,103459,59652,1987.6666666666667,0.915853079022138,4,43807,0.267435,0.26411368333290963,1010.1187698308707,0.6143478634064418,0,57.0
2018-03-16,24,24573,527,Employed,Associate,1,15750,36,Married,0,Mortgage,669,0.14101171565397116,3,2,0.25828947066158137,0,Debt Consolidation,0,25,29,3421,4099,271992,4906,2047.75,0.8044207546863569,5,267086,0.23725,0.23655794044323208,615.0745610329232,0.6270660779064452,0,47.0
2018-03-17,27,50502,420,Employed,Bachelor,2,13383,36,Married,4,Mortgage,511,0.4494225703666343,4,0,0.1900838506880421,0,Debt Consolidation,0,26,4,2695,763,9981,20100,4208.5,0.7422177674527056,3,8786,0.28838299999999994,0.258822618737661,538.3703604313836,0.24934545810416625,0,54.0
2018-03-18,28,53414,538,Unemployed,High School,3,13917,72,Married,0,Rent,489,0.17296651250755338,0,2,0.14474913910216416,0,Debt Consolidation,0,24,26,2645,2086,55503,5186,4451.166666666667,0.8047002095502528,2,50317,0.259917,0.24278792924914447,368.7494227043348,0.19270215809435762,0,50.0
2018-03-19,42,86567,603,Employed,Bachelor,21,13393,60,Married,2,Other,583,0.4427794549417804,3,0,0.15767702482325957,0,Debt Consolidation,1,19,14,638,1318,24192,141203,7213.916666666667,0.8938849080981638,1,1041,0.216893,0.23083135404063346,378.19496420547404,0.13324176153113412,0,53.0
2018-03-20,53,64420,595,Employed,High School,29,14520,48,Married,1,Rent,931,0.18969393249697702,5,2,0.07209876472826528,0,Auto,0,40,25,1802,1851,33918,44099,5368.333333333333,0.9915058732184434,1,4664,0.21202000000000001,0.25388530866784753,484.5933390472694,0.26369326402619114,0,49.0
2018-03-21,55,73279,649,Employed,Associate,33,18170,48,Single,0,Rent,409,0.24517740982304922,3,1,0.1669747447941836,0,Debt Consolidation,1,21,5,19012,523,28689,7277,6106.583333333333,0.9512193252864778,7,21412,0.18867,0.20201854755914755,554.8756979245433,0.15784206082362642,0,55.0
2018-03-22,27,33759,475,Employed,High School,4,47927,48,Married,2,Own,260,0.24731508687417467,2,2,0.2667021683574721,0,Auto,0,25,10,12872,5838,154547,12427,2813.25,0.6639252830013179,1,142120,0.30542699999999995,0.3643182574112413,1909.4607459526903,0.7711581786022182,0,49.0
2018-03-23,49,15000,569,Employed,Bachelor,25,46795,60,Married,0,Mortgage,251,0.4859724796123874,4,1,0.14122053747785515,0,Education,0,33,27,4633,1736,268029,53203,1250.0,0.9255076238947171,5,214826,0.267295,0.25716949326182886,1393.2335333817628,1.3153868267054103,0,49.0
2018-03-24,35,83122,485,Employed,Bachelor,12,41661,60,Divorced,0,Mortgage,455,0.018788120911800002,1,2,0.2168123181259553,0,Auto,1,26,6,1121,1680,33728,22060,6926.833333333333,0.7465115683285265,6,11668,0.30416099999999996,0.2964534816280813,1338.8135426049967,0.2589658876261394,0,58.0
2018-03-25,38,86522,579,Employed,Doctorate,17,14370,60,Married,0,Mortgage,780,0.14651906697582404,3,0,0.11572336339039828,0,Auto,0,23,11,748,579,12540,15404,7210.166666666667,0.9645770883863418,1,8814,0.22987000000000002,0.20065838834176658,381.2437271424841,0.16105643334307818,1,38.400000000000006
2018-03-26,49,87373,562,Employed,Bachelor,29,30941,60,Single,3,Rent,270,0.14193852834287798,4,5,0.44003419621686174,0,Auto,0,27,28,4874,814,45432,17720,7281.083333333333,0.6200202191791675,11,27712,0.254941,0.2571492269006193,921.1733381257575,0.1635983662860276,1,43.2
2018-03-27,33,87060,512,Employed,Bachelor,12,42380,84,Divorced,1,Mortgage,511,0.36408079704549196,1,2,0.52975659813626,0,Home,1,25,15,4050,888,84590,62771,7255.0,0.8843329763306245,10,21819,0.31138,0.25915820537153167,1097.6469248194383,0.22172941761811693,0,63.0
2018-03-28,38,80606,541,Employed,High School,17,47589,36,Divorced,1,Own,177,0.059062451913255765,6,1,0.1307672585707512,0,Auto,0,20,15,2366,1825,25151,179442,6717.166666666667,0.8766294868382956,6,9746,0.262089,0.2774849470106595,1961.991189197039,0.3184365217274702,0,48.0
2018-03-29,25,58323,526,Unemployed,High School,3,21237,36,Married,2,Mortgage,258,0.2373227741481746,4,1,0.3211229169696905,0,Auto,0,26,7,4776,122,46838,17335,4860.25,0.8412122191194242,3,29503,0.243237,0.20787445232146706,797.7896049019766,0.21722948508862233,0,58.0
2018-03-30,30,36166,530,Employed,High School,7,33529,24,Widowed,3,Other,430,0.3203297127670772,3,0,0.3791650350242723,0,Home,0,23,15,1660,3602,134518,3438,3013.8333333333335,0.7750842112747223,3,131080,0.243529,0.2821521216057581,1844.035426929238,0.754532575434133,0,51.0
2018-03-31,46,22082,543,Employed,Master,24,18542,48,Married,4,Own,705,0.17223237063559568,7,0,0.3151538607539247,1,Debt Consolidation,0,31,29,3824,1781,92801,12349,1840.1666666666667,0.7532335083499273,5,80452,0.242042,0.25215857763377797,617.0339100994067,0.7184316149439761,0,65.0
