ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-13,21,133093,498,Employed,Associate,0,14947,84,Divorced,0,Own,656,0.16548928750415062,4,1,0.021922443686242847,0,Education,0,29,6,1046,1431,144488,30085,11091.083333333334,0.8561294002791418,7,114403,0.29094699999999996,0.34913639999999996,477.83502039665507,0.10222942036590851,0,45.0
2018-01-14,39,58291,535,Employed,High School,14,30430,36,Single,0,Other,590,0.4795475588556021,4,0,0.22567582614583823,0,Auto,0,27,5,3097,1426,12098,14345,4857.583333333333,0.6147757989730783,5,9156,0.24793,0.28521373517233944,1267.2808353243004,0.382346674853607,0,55.0
2018-01-15,52,66160,596,Employed,Associate,32,14470,72,Single,3,Mortgage,560,0.23267501638578744,2,0,0.35773131937376534,0,Education,0,33,7,740,1363,144364,4364,5513.333333333333,0.9173599396420062,3,140000,0.23147,0.22326681013743752,366.38621676359656,0.16802652057380835,1,40.800000000000004
2018-01-16,26,15000,567,Employed,Bachelor,4,36466,36,Married,2,Own,661,0.33174376332606925,4,1,0.28054733891160616,0,Auto,0,27,27,12580,87,39847,31183,1250.0,0.7087906773233599,7,8664,0.23796599999999998,0.23756413976971194,1426.0054982251072,1.6696043985800857,0,54.0
2018-01-17,55,25762,577,Employed,Associate,29,23744,60,Married,2,Mortgage,312,0.3571257726827903,2,1,0.14866410780932765,0,Education,0,20,20,15926,1657,100591,29027,2146.8333333333335,0.8749619854890802,8,71564,0.240244,0.2583879183870955,708.6421948938086,0.4754175273164235,0,50.0
2018-01-18,25,27845,504,Employed,Master,1,9952,72,Married,0,Own,199,0.15048722450642096,2,0,0.1431622193127453,0,Auto,0,25,7,1323,1400,495105,55175,2320.4166666666665,0.7144007338641106,5,439930,0.272952,0.2752350871113687,283.692338612769,0.20801968264870635,1,36.800000000000004
2018-01-19,37,82765,623,Employed,Bachelor,9,25763,48,Single,3,Own,344,0.2245954226401124,1,0,0.06718936554297311,0,Home,0,28,15,26294,13912,98911,17383,6897.083333333333,0.8834263359038557,10,81528,0.20926300000000003,0.19910324326005804,782.7470291604302,0.16336572645351494,1,35.2
2018-01-20,35,56928,596,Employed,Master,11,22391,96,Married,0,Rent,272,0.41953778224276683,4,1,0.23123034330393205,0,Debt Consolidation,0,18,23,1450,1147,36707,3515,4744.0,0.7463314864527786,4,33192,0.259391,0.26310388053426326,560.8509771512151,0.1755588063134939,0,53.0
2018-01-21,27,68751,589,Employed,Bachelor,6,11890,60,Single,2,Rent,890,0.4593710663281959,3,2,0.521447926857233,0,Debt Consolidation,0,19,18,568,680,67586,15452,5729.25,0.5273576942128363,4,52134,0.22239000000000003,0.23145041548387427,336.17626080650456,0.2140203797716114,0,57.0
2018-01-22,42,15229,579,Employed,Bachelor,19,19050,48,Divorced,0,Own,293,0.7034918389867442,2,0,0.26974293900929414,0,Auto,0,21,24,1789,1530,33115,27704,1269.0833333333333,0.7238004538914574,6,5411,0.22455000000000003,0.20887056744541851,588.7398509079183,0.6947848322867568,0,56.0
2018-01-23,37,148360,531,Employed,Doctorate,15,31377,48,Married,1,Mortgage,655,0.5660620625412023,2,0,0.5581650479426742,0,Debt Consolidation,0,22,19,1364,693,142807,78849,12363.333333333334,0.9876224151125151,6,63958,0.26087699999999997,0.23720182010098761,1018.1000421209282,0.13532758496529482,1,44.0
2018-01-24,57,35239,561,Employed,High School,34,8970,48,Married,1,Other,531,0.5962314408727292,2,1,0.4838854225176712,0,Other,0,25,2,857,496,45976,20057,2936.5833333333335,0.928614487788892,6,25919,0.22347,0.23429550748400194,289.61685017033716,0.27944613076546,0,62.0
2018-01-25,53,98257,627,Employed,Associate,31,12394,48,Single,0,Mortgage,392,0.33630874557311913,3,2,0.4356068424522116,0,Other,0,17,4,1537,4326,18026,11675,8188.083333333333,0.5636593082784123,8,6351,0.193894,0.17602685811598132,361.50563004478073,0.09202466552548286,1,44.0
2018-01-26,63,51988,543,Self-Employed,Associate,42,37129,24,Married,0,Mortgage,284,0.1270538415408301,4,2,0.14118555637884278,0,Auto,0,13,5,882,1088,149808,25907,4332.333333333333,0.8290398190977023,3,123901,0.24062899999999998,0.2540757802021851,1989.2320212374248,0.5247130925376837,0,50.0
2018-01-27,32,43441,423,Employed,High School,11,19684,24,Married,2,Mortgage,407,0.2758982428885197,4,2,0.3725695542348084,0,Auto,0,20,17,11352,1493,757714,11515,3620.0833333333335,0.916766568574466,8,746199,0.283184,0.3008370795006246,1101.4362873109824,0.416685514784001,1,37.6
2018-01-28,34,20295,518,Employed,Associate,15,17586,60,Married,4,Own,345,0.4384112016705686,3,1,0.2320988848348746,0,Debt Consolidation,0,26,12,30580,1571,39127,78617,1691.25,0.8897994547658088,4,3356,0.263586,0.27528253468969777,542.5605097529137,0.5247955711768891,0,55.0
2018-01-29,43,41018,573,Unemployed,Bachelor,24,16978,72,Single,5,Rent,308,0.2611015682713844,1,1,0.18153114800847653,0,Auto,0,25,3,18140,311,197987,26898,3418.1666666666665,0.730432603281356,4,171089,0.245478,0.22951220596687927,436.22987515498465,0.2177277902837734,0,53.0
2018-01-30,31,30192,578,Self-Employed,High School,10,17244,36,Single,1,Mortgage,285,0.20853435159079978,2,0,0.09342930333935635,0,Debt Consolidation,0,29,6,2029,12066,14095,24845,2516.0,0.6656757198331934,5,6090,0.21324400000000002,0.2488331190766974,684.5546752766426,0.38535559430709165,0,56.0
2018-01-31,32,32105,608,Employed,Bachelor,11,54782,24,Single,1,Mortgage,414,0.3112303222298875,0,0,0.10215796136805365,0,Home,0,19,2,1942,3239,74918,34032,2675.4166666666665,0.9143128537997914,2,40886,0.22578199999999998,0.1806256,2736.598369431803,1.1776103545610228,0,52.0
2018-02-01,36,48224,504,Employed,Master,12,9862,12,Married,0,Other,543,0.1770400067673607,2,3,0.19674219195139964,0,Home,0,21,15,2167,3885,49172,33424,4018.6666666666665,0.898492024067155,7,15748,0.222862,0.2214068355427443,923.6956323586803,0.36497071143630067,0,50.0
2018-02-02,18,48833,546,Employed,High School,0,48908,60,Married,1,Mortgage,306,0.1324029389944714,0,0,0.16355595622447963,0,Home,1,18,19,10270,2438,67282,3616,4069.4166666666665,0.6826065286664481,5,63666,0.280908,0.3295684876611544,1672.303151919086,0.48613924647326673,0,54.0
2018-02-03,43,91020,486,Employed,Associate,21,35382,60,Married,0,Rent,334,0.12169675752867028,0,1,0.3133064165993397,0,Education,0,35,24,5042,1463,78425,44634,7585.0,0.8877738331975937,11,33791,0.297382,0.2846844105826652,1111.6681960789278,0.19059567515872483,0,52.0
2018-02-04,22,21486,471,Employed,High School,0,27378,36,Married,0,Own,490,0.19280675471091638,7,2,0.591273337651819,0,Home,0,25,17,3400,1756,39877,18987,1790.5,0.7844466452404071,4,20890,0.27687799999999996,0.2705404271843628,1118.5066669112061,0.8983561390177079,0,59.0
2018-02-05,51,72116,614,Unemployed,High School,26,21885,48,Married,0,Mortgage,381,0.14299510979864397,3,0,0.6039478969781708,0,Debt Consolidation,0,23,17,7396,241,27757,93894,6009.666666666667,0.6787654813750628,4,4876,0.20988500000000002,0.21862022285126947,687.8722091505682,0.17785881787407537,0,57.0
2018-02-06,26,41433,425,Employed,Bachelor,7,10901,60,Married,0,Other,275,0.08590679096602395,1,1,0.1455974489819911,0,Auto,0,24,26,12732,1265,49719,32661,3452.75,0.889480062151778,6,17058,0.303401,0.32122172992822867,367.02503205702305,0.1859459943688431,0,50.0
2018-02-07,38,50641,479,Employed,High School,16,43425,12,Married,3,Other,830,0.14744577811856757,2,0,0.1302378804814298,0,Home,0,15,27,3406,773,93491,24826,4220.083333333333,0.5724255631041023,3,68665,0.268925,0.24277885687490494,4112.092525360539,1.1710888470671288,0,47.0
2018-02-08,57,114071,540,Employed,Associate,33,25834,96,Divorced,0,Mortgage,844,0.4414881656566174,6,0,0.341245318404824,0,Home,0,32,29,957,957,38019,54597,9505.916666666666,0.9232934438202942,8,7409,0.290834,0.2838245258389565,683.4879281827214,0.16068812527454532,1,43.2
2018-02-09,41,24431,464,Employed,High School,19,17290,36,Single,1,Other,371,0.1490899149281766,1,1,0.2542938149361477,0,Education,0,22,6,5681,915,79132,62664,2035.9166666666667,0.8877274180195216,6,16468,0.27029000000000003,0.28830719363121743,722.9585435318514,0.5373297254464499,0,55.0
2018-02-10,55,32964,627,Self-Employed,High School,34,17109,36,Married,0,Mortgage,510,0.3002782263510229,5,0,0.4838296277948466,0,Auto,1,22,16,3025,1209,117177,70496,2747.0,0.8320620500876774,4,46681,0.188609,0.2162459802965649,650.0824621717167,0.4223088686464203,0,63.0
2018-02-11,67,75705,644,Employed,Bachelor,45,40484,12,Single,3,Mortgage,402,0.07667973126144707,4,1,0.15565739689178726,0,Debt Consolidation,0,17,9,857,2060,997172,56880,6308.75,0.9044970685642809,4,940292,0.183484,0.153816283579754,3661.3118227625687,0.644075581178929,1,31.200000000000003
2018-02-12,37,66732,602,Unemployed,High School,14,13524,48,Single,1,Rent,537,0.24575752600529502,2,1,0.5479372799635752,0,Education,0,19,10,3302,397,54686,11551,5561.0,0.9156798366871205,6,43135,0.20752400000000001,0.20046990240198825,411.87888518078927,0.17063098097119028,0,58.0
2018-02-13,37,47560,555,Employed,High School,16,15628,12,Divorced,0,Mortgage,288,0.2619150264654415,2,1,0.08750273098785342,0,Home,0,22,5,3953,210,61171,46128,3963.3333333333335,0.8331954920608043,5,15043,0.203128,0.20467077400636186,1451.1878623987723,0.4388194774765615,0,53.0
2018-02-14,18,55932,556,Self-Employed,Master,0,23644,48,Married,0,Other,258,0.18794226155090574,2,0,0.07147817889674886,0,Debt Consolidation,1,23,26,5302,1004,11537,10805,4661.0,0.6711095552711861,6,9580,0.240644,0.27505439887511446,817.3669357132743,0.2307159269927643,0,58.0
2018-02-15,48,127415,553,Employed,Master,28,30911,72,Divorced,0,Mortgage,216,0.3300413758020965,3,0,0.23766817669889093,0,Home,0,21,5,9142,1042,89182,13315,10617.916666666666,0.6289104417867168,3,75867,0.26941099999999996,0.23496420905236307,804.3652381683429,0.0960984409843434,1,40.0
2018-02-16,18,77078,596,Employed,Master,0,27349,48,Married,2,Mortgage,292,0.25454062281929685,2,0,0.20626979854658056,0,Education,0,21,1,4804,434,36768,61870,6423.166666666667,0.9383714767305569,5,6606,0.224349,0.24338410719177606,896.7519104442518,0.18507256188965748,0,56.0
2018-02-17,49,93977,643,Unemployed,Associate,28,54391,24,Married,1,Mortgage,508,0.2674212113956327,3,0,0.4339143216101397,0,Debt Consolidation,1,25,18,1926,1802,99656,40421,7831.416666666667,0.8983692690147639,4,59235,0.207891,0.206587825798573,2785.8095160630337,0.42058923133060644,0,59.0
2018-02-18,57,62648,627,Employed,Bachelor,33,18134,60,Single,1,Rent,674,0.3405055715300729,1,3,0.2572608813104447,0,Education,0,22,19,5894,908,145014,16391,5220.666666666667,0.7226850068981705,3,128623,0.20963400000000004,0.21779365832972203,498.5691778756955,0.2246014259754237,1,36.0
2018-02-19,28,48225,513,Employed,Associate,4,36112,36,Single,2,Own,391,0.331372597229349,3,1,0.3737778356893882,0,Home,0,30,8,9303,5357,30586,12641,4018.75,0.6519446553510777,5,17945,0.264612,0.26199739238126735,1458.8199688320553,0.4602973483874477,0,56.0
2018-02-20,36,130809,544,Employed,Associate,14,14352,108,Single,1,Rent,374,0.2021251736258064,3,0,0.27877000900385407,1,Education,0,39,8,378,6700,43486,50104,10900.75,0.9181688816621385,12,9408,0.287352,0.2966508376112175,382.1353051287773,0.06936543862842257,0,63.0
2018-02-21,18,77044,580,Employed,Master,0,12871,24,Single,0,Mortgage,376,0.3127485683508438,2,0,0.5984356754371655,0,Debt Consolidation,0,14,21,4196,305,77726,12321,6420.333333333333,0.9430729486625242,5,65405,0.197871,0.17665625776791052,640.4955766360563,0.15832442396075846,1,44.800000000000004
2018-02-22,22,34494,477,Unemployed,Bachelor,0,34670,48,Single,3,Rent,489,0.2204261490016822,5,3,0.5609867141421988,0,Other,0,22,8,3137,299,112249,4900,2874.5,0.8215096383298037,5,107349,0.29117,0.33280458718156114,1315.3359571324752,0.6277042814863368,0,59.0
2018-02-23,70,89712,639,Employed,Associate,46,26669,60,Single,2,Own,620,0.3055327699442147,3,2,0.24008953734793112,1,Auto,0,30,6,2896,2542,95931,59401,7476.0,0.5885132091720598,4,36530,0.212169,0.1697352,662.4136846826339,0.17153741100623782,0,62.0
2018-02-24,35,94048,554,Employed,Associate,12,24469,24,Single,1,Own,222,0.07234229006483606,3,2,0.16560088999510034,0,Debt Consolidation,0,20,17,2224,2496,164800,23496,7837.333333333333,0.9019051761937319,5,141304,0.22246899999999997,0.19704873020962074,1241.844418279317,0.1867783793313181,1,35.2
2018-02-25,33,90260,597,Employed,Master,10,33397,72,Married,1,Own,215,0.23265892553352083,3,0,0.22577156990509104,0,Home,0,29,4,5839,4272,104705,12685,7521.666666666667,0.7880447712006288,8,92020,0.249897,0.22364954847208185,846.3872112353652,0.14111064186599137,0,52.0
2018-02-26,22,15000,540,Employed,High School,1,12834,48,Widowed,0,Mortgage,368,0.29232274315173,4,0,0.2941229646656298,0,Debt Consolidation,0,19,5,14533,1256,15789,32280,1250.0,0.805843393730196,5,8278,0.23783400000000002,0.2653013841865284,436.5645002758952,0.6436516002207161,0,56.0
2018-02-27,38,98148,610,Employed,Associate,17,16501,12,Single,3,Rent,460,0.2502313898955846,2,3,0.33498369980047477,0,Home,0,21,22,12069,877,21336,16608,8179.0,0.8148254318286033,10,4728,0.176501,0.18937394276410724,1520.1827071502591,0.24210572284512277,1,40.0
2018-02-28,27,39925,602,Employed,High School,4,33405,84,Married,0,Mortgage,235,0.4417044995879613,4,0,0.14801678015121703,0,Auto,0,32,6,7661,1954,84343,37367,3327.0833333333335,0.8874839836197752,6,46976,0.257405,0.2376545299657544,819.3484277963739,0.316898713426587,0,51.0
2018-03-01,32,27804,471,Unemployed,Associate,10,40249,60,Married,1,Rent,307,0.3785894501165385,3,2,0.196413971527638,0,Debt Consolidation,0,19,24,12855,317,13172,10612,2317.0,0.9499414441742587,2,2560,0.309749,0.27708622138661854,1246.1200319032037,0.6703150763501095,0,55.0
2018-03-02,29,28656,515,Unemployed,Associate,8,11872,48,Married,4,Other,243,0.2831695364617637,3,3,0.09683947389260551,0,Other,0,25,6,4738,2426,29073,12903,2388.0,0.7970629085864771,2,16170,0.249372,0.23401221559461022,383.1295597206485,0.26219830809072386,0,57.0
2018-03-03,79,78681,623,Unemployed,Bachelor,52,31846,12,Married,1,Own,362,0.36352285458208417,4,0,0.42172548202620613,0,Debt Consolidation,0,31,26,404,3468,167062,133519,6556.75,0.5934505822881021,4,33543,0.185346,0.1839202271118882,2925.585815795947,0.5014047837413271,0,56.0
2018-03-04,51,25232,574,Employed,Associate,25,23281,24,Married,3,Own,252,0.2189523442826464,4,0,0.11794509698441503,0,Home,0,21,9,4881,982,257465,3520,2102.6666666666665,0.9012487943910966,4,253945,0.211281,0.25353719999999996,1246.6779592084208,0.7127510903020391,0,47.0
2018-03-05,34,42544,627,Employed,Associate,11,35376,48,Married,3,Rent,141,0.20005933367723247,5,2,0.1684724816481919,0,Debt Consolidation,0,25,5,13939,504,14443,104070,3545.3333333333335,0.7207182081466648,5,2721,0.216876,0.2228507735187883,1120.041246571568,0.3556904606726875,0,50.0
2018-03-06,44,30404,491,Employed,Bachelor,18,40267,24,Married,2,Own,474,0.2940273517771302,0,1,0.3792410660747443,0,Auto,0,26,2,1702,437,264218,18777,2533.6666666666665,0.6657002976104832,3,245441,0.269767,0.2555760065995813,2160.3928581561245,1.0397551078106004,0,55.0
2018-03-07,41,41314,568,Employed,High School,20,13130,36,Divorced,0,Mortgage,149,0.3730932870601718,7,0,0.030134822896396903,0,Auto,0,26,18,8051,270,91622,33661,3442.8333333333335,0.646528113064347,7,57961,0.21413,0.20821877831011368,493.47364681195774,0.18661189334713393,0,49.0
2018-03-08,23,58470,497,Employed,Master,1,52708,48,Married,0,Own,130,0.4106129671575338,4,1,0.3698833178720838,0,Home,0,16,18,6817,5462,48114,10370,4872.5,0.5657310697709749,3,37744,0.299208,0.29135830423062964,1871.404156695157,0.4107550860328696,0,55.0
2018-03-09,41,78746,580,Employed,Doctorate,21,43115,24,Married,1,Own,443,0.17523741457886557,3,4,0.2957037759143353,0,Home,0,28,3,1854,960,19271,75770,6562.166666666667,0.8699660871917312,7,7681,0.22811499999999998,0.22897943847776972,2255.8911277458687,0.41128049085604884,0,54.0
2018-03-10,18,44295,542,Employed,Master,0,14949,36,Married,0,Own,721,0.1462814592419932,5,0,0.5954313957311506,0,Debt Consolidation,0,24,12,1510,3715,12004,13902,3691.25,0.8414793590936519,6,2261,0.22894899999999999,0.23055586838835557,579.1048196321226,0.352212616222722,0,58.0
2018-03-11,42,100164,591,Employed,Bachelor,17,21174,48,Married,2,Mortgage,263,0.3243648349654709,2,1,0.29695028875170104,0,Education,0,16,4,7300,4384,36967,126822,8347.0,0.712970806271458,5,9057,0.220674,0.20443264994899168,649.343712832908,0.10930199027589649,1,43.2
2018-03-12,48,36165,652,Employed,High School,25,24875,108,Single,0,Mortgage,396,0.2991604861137287,1,1,0.28104839156546696,0,Debt Consolidation,0,23,29,4644,237,39032,21232,3013.75,0.8164077621295263,5,17800,0.243875,0.22717350952702145,542.4841425405956,0.3114007938749384,0,47.0
2018-03-13,53,300000,470,Employed,Bachelor,29,15643,36,Single,2,Other,917,0.16807074731571225,3,1,0.1470157406198663,0,Home,0,19,11,2504,152,146078,15395,25000.0,0.8979973367466975,4,130683,0.26564299999999996,0.29530806936960596,660.0563731401656,0.06308225492560664,1,34.4
2018-03-14,61,26783,506,Employed,High School,41,39645,24,Single,0,Mortgage,258,0.060868050279355226,5,1,0.10689256971368578,0,Auto,0,17,19,2110,3408,7134,9975,2231.9166666666665,0.9190134240913131,2,6700,0.261645,0.21031239864953455,2037.7925088700945,1.0286192773939116,0,51.0
2018-03-15,46,59494,523,Unemployed,Associate,23,20630,60,Married,3,Mortgage,247,0.15633278867150624,2,3,0.06311656612617149,0,Home,0,27,15,2023,729,24380,7099,4957.833333333333,0.8444404835637207,6,17281,0.26413000000000003,0.29106318863288494,656.1707367441567,0.18217045148972805,0,52.0
2018-03-16,42,78241,587,Self-Employed,Master,19,20925,72,Single,3,Mortgage,268,0.4131482219692406,4,2,0.24979209548756134,0,Debt Consolidation,0,21,27,4409,7591,89007,3369,6520.083333333333,0.9008546526823273,3,85638,0.242425,0.2520308764810977,566.2708838741546,0.12795402163175132,1,43.2
2018-03-17,45,26058,600,Employed,Associate,21,31279,72,Divorced,4,Mortgage,892,0.5019956691499396,4,1,0.5177177859705244,0,Home,0,35,26,1867,1778,29525,44709,2171.5,0.8053592891234579,9,4201,0.246279,0.2955348,932.0171392683233,0.8399802621544201,0,58.0
2018-03-18,29,44526,499,Self-Employed,Bachelor,5,20522,24,Married,0,Rent,156,0.25801596854047665,2,0,0.2873666078793456,0,Home,0,30,16,13127,1293,32597,16277,3710.5,0.838160901783913,5,16320,0.246022,0.2848046651374075,1131.4523189435058,0.34697542620765554,0,56.0
2018-03-19,50,41938,513,Employed,Bachelor,30,49303,72,Married,0,Own,182,0.30418240618981207,1,0,0.23831179704388036,0,Debt Consolidation,0,29,27,19046,1688,610994,9874,3494.8333333333335,0.7011643274785144,2,601120,0.307803,0.29540223633010715,1468.6568233080704,0.47231345986210227,0,45.0
2018-03-20,48,126524,544,Employed,Bachelor,23,19410,48,Single,0,Mortgage,261,0.3407847891634051,5,1,0.059286258364073856,0,Home,0,22,12,2550,855,46766,79848,10543.666666666666,0.8489450988321601,4,3614,0.24241000000000001,0.2196673776070657,611.1825207327154,0.08272098770820228,1,38.400000000000006
2018-03-21,45,77752,584,Employed,Master,23,16531,84,Married,0,Rent,873,0.07019275273021873,4,6,0.373313085004374,0,Home,0,19,4,937,17932,42692,6497,6479.333333333333,0.561029895260034,3,36195,0.249531,0.2593155770480206,428.3228272359575,0.20084208672228998,0,56.0
2018-03-22,43,37355,619,Employed,Bachelor,19,12640,84,Single,2,Mortgage,786,0.3180612543084987,5,2,0.2308697863162393,0,Debt Consolidation,0,31,21,6369,939,349253,10004,3112.9166666666665,0.9092452512207514,5,339249,0.22814000000000004,0.24153931939964313,313.13350529613143,0.35308799527649787,0,44.0
2018-03-23,55,59641,602,Self-Employed,Master,34,10640,48,Married,1,Rent,722,0.14814451399103148,2,1,0.14430872860083505,0,Debt Consolidation,0,24,1,1686,2353,213055,45843,4970.083333333333,0.6796799616948099,3,167212,0.20464000000000002,0.19509421232776922,321.0045191961135,0.2098565455031499,1,39.2
2018-03-24,33,36515,554,Employed,Associate,10,9659,48,Single,1,Mortgage,221,0.2461346500875681,1,1,0.39194927214441544,0,Home,0,21,22,468,1087,107003,58683,3042.9166666666665,0.9523453002614836,5,48320,0.227659,0.2029028726858054,295.4228340586888,0.16971310444212695,1,44.0
2018-03-25,47,41436,572,Employed,High School,24,27864,96,Married,0,Own,265,0.09457921219506929,1,0,0.6960567693263819,0,Education,0,24,9,1269,796,14252,21442,3453.0,0.8947601323141883,3,3720,0.276864,0.2640169445717758,699.6513729184138,0.2793661664982374,0,59.0
2018-03-26,33,75768,559,Employed,High School,10,19690,36,Married,0,Own,276,0.5003022140122106,3,0,0.4023865508544202,0,Debt Consolidation,0,25,4,2645,1631,339918,5501,6314.0,0.6860041544821224,6,334417,0.22518999999999997,0.1993631389796718,731.1121769160741,0.15950462098765822,1,43.2
2018-03-27,59,57715,559,Employed,Associate,37,22973,72,Single,0,Mortgage,409,0.3689305329065353,1,0,0.9079347669763069,0,Education,0,27,9,9016,321,53022,27470,4809.583333333333,0.769243554154833,7,25552,0.25847299999999995,0.28908631037392835,675.0417182852264,0.22539202320753213,0,59.0
2018-03-28,49,68949,636,Employed,Bachelor,27,26809,48,Married,2,Mortgage,146,0.34596240047170845,3,0,0.5081536649840661,0,Education,0,25,20,1267,2710,213295,40683,5745.75,0.5530719188224642,6,172612,0.20380900000000002,0.20385498209290653,821.3240486239343,0.16835470541251088,1,40.800000000000004
2018-03-29,42,31399,559,Employed,Associate,17,33872,60,Married,2,Mortgage,703,0.1650799375093385,1,0,0.41172875090085365,0,Other,0,25,4,3452,1608,20991,24378,2616.5833333333335,0.7486731332304957,5,8928,0.259372,0.2430160428664815,980.3672837581246,0.6433455653077326,0,59.0
2018-03-30,52,21615,530,Employed,High School,27,15930,12,Single,1,Mortgage,268,0.1335426675928262,1,0,0.21933458118627477,0,Home,0,25,29,3604,811,23921,17657,1801.25,0.806445546886997,5,6264,0.21593,0.21445419125212262,1486.709937377481,0.9741623524649444,0,53.0
2018-03-31,24,18802,543,Employed,Associate,1,10546,48,Single,1,Mortgage,281,0.21984240465992982,1,0,0.18863824783333455,0,Debt Consolidation,0,29,23,9528,2722,81976,299157,1566.8333333333333,0.7278016319354798,2,5728,0.234046,0.2784521322438761,366.61728533012985,0.41332876417197945,0,52.0
