ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-11,51,45582,533,Employed,High School,27,64081,72,Married,2,Mortgage,209,0.4776040338134579,4,1,0.6603719841621566,0,Debt Consolidation,0,22,2,3015,2663,449762,16753,3798.5,0.652046696349693,3,433009,0.312581,0.28137686769544024,1851.5537503040061,0.5424651178896949,0,58.0
2018-01-12,39,31393,619,Employed,High School,20,29696,72,Single,2,Other,394,0.1753800623412266,4,1,0.20037341231125244,1,Auto,1,32,24,20509,6029,326510,36942,2616.0833333333335,0.5756789386766724,6,289568,0.23519600000000002,0.24486887780529698,790.6019679376908,0.45281507390986175,0,61.0
2018-01-13,34,68277,557,Unemployed,Bachelor,10,9090,12,Married,4,Mortgage,318,0.6559358986218055,0,2,0.2320837602470111,0,Education,0,20,14,18602,601,19203,23327,5689.75,0.8872191670605161,5,6304,0.19558999999999999,0.2032736810068427,843.4725121273347,0.20413419080404843,1,45.6
2018-01-14,26,83482,592,Unemployed,Master,1,28100,60,Married,2,Mortgage,485,0.13330386146951198,4,1,0.16773403559249514,1,Auto,0,20,4,1390,2837,28743,21241,6956.833333333333,0.9503012169975225,2,7502,0.23709999999999998,0.25376007723856947,830.9780272880498,0.18916336848011067,0,66.0
2018-01-15,33,131129,575,Employed,Master,11,41455,96,Married,1,Mortgage,478,0.40527408735210046,3,1,0.24120312496137306,0,Auto,0,27,20,1270,805,126845,21476,10927.416666666666,0.7597035646817093,6,105369,0.288955,0.29744854340319726,1135.82079809472,0.1476854820606932,0,47.0
2018-01-16,52,191291,568,Employed,High School,30,21690,24,Married,5,Rent,268,0.20949712480910146,1,2,0.2706770058779664,0,Debt Consolidation,0,27,6,435,365,37576,38299,15940.916666666666,0.8992361717117044,2,9315,0.21268999999999996,0.221921982721876,1127.2968988321281,0.08752927626488198,1,41.6
2018-01-17,19,51680,565,Employed,Associate,0,53652,36,Single,2,Own,719,0.47793014224513347,2,0,0.17561249174869198,0,Home,0,13,10,3574,2321,20074,206440,4306.666666666667,0.8227065339856925,5,2642,0.256152,0.2921502961075187,2254.606077541028,0.6904658074785668,0,51.0
2018-01-18,41,15000,461,Employed,High School,19,37022,84,Married,0,Mortgage,494,0.27689284945423626,4,0,0.4333893993439169,0,Education,0,22,25,741,259,168212,104050,1250.0,0.9451522861308453,3,64162,0.33152200000000004,0.33123682223664547,1137.42264324551,1.305138114596408,0,56.0
2018-01-19,34,27214,575,Employed,Bachelor,10,16544,60,Married,4,Mortgage,190,0.4009154045033686,1,2,0.27225753805205893,0,Debt Consolidation,0,19,23,554,538,27941,23577,2267.8333333333335,0.8829893569700836,8,4364,0.23404400000000003,0.2516395606549334,487.17981561513466,0.29860210874482307,0,55.0
2018-01-20,40,77149,512,Employed,Associate,16,13043,60,Divorced,4,Rent,315,0.39674431867140486,1,3,0.04601614450215892,0,Other,0,32,28,4063,439,11044,28173,6429.083333333333,0.42336217778557167,5,5922,0.262043,0.30915198648301623,429.3467877039871,0.1157780587233515,0,50.0
2018-01-21,57,17549,508,Employed,High School,33,22216,48,Married,1,Own,323,0.340918235611023,2,0,0.1714298690954652,0,Debt Consolidation,0,22,2,1125,3527,99219,9200,1462.4166666666667,0.7207570822672552,4,90019,0.263216,0.28259739156389685,777.5806619746555,0.752576667826991,0,54.0
2018-01-22,47,26883,594,Employed,High School,25,35079,24,Divorced,2,Mortgage,290,0.34361661158274276,3,0,0.2685170679277801,0,Other,0,19,10,2767,440,14637,113740,2240.25,0.7815495416441479,6,8628,0.213079,0.2023929976556569,1789.4773496341543,0.9282345049142524,0,54.0
2018-01-23,30,29477,581,Employed,Associate,8,38942,60,Single,0,Mortgage,513,0.11798518183097798,2,1,0.45600092412843246,0,Education,0,19,28,946,365,51050,1912,2456.4166666666665,0.58778696411545,7,49138,0.253442,0.2130807025111051,1060.271700106286,0.6404742816865839,0,57.0
2018-01-24,32,42544,593,Self-Employed,Bachelor,9,20519,60,Married,0,Rent,304,0.21343337604865587,2,0,0.35317660153219754,0,Auto,0,20,1,12672,476,37339,55283,3545.3333333333335,0.9659576238442552,2,7078,0.22901900000000003,0.19236918651346616,534.9526363231699,0.23663575676659548,0,62.0
2018-01-25,50,65016,620,Self-Employed,High School,25,16914,36,Single,3,Own,274,0.3707978800785431,3,2,0.42418946651047096,0,Debt Consolidation,0,22,20,1043,1210,80893,10407,5418.0,0.6826576646837703,2,70486,0.191914,0.1665865801955824,600.1607926308486,0.1613438155464837,1,43.2
2018-01-26,41,21159,612,Self-Employed,Master,20,23886,36,Widowed,4,Own,220,0.08135625113483974,3,0,0.23885404752848302,0,Home,0,13,6,10404,1888,219488,33234,1763.25,0.6783231313975457,3,186254,0.20288599999999998,0.183692858545854,867.9674878609609,0.6170239545503818,0,51.0
2018-01-27,18,90670,600,Employed,Master,0,10250,60,Married,3,Rent,253,0.0667115102706132,1,3,0.48193843187708996,0,Other,0,19,11,40739,1572,132912,334932,7555.833333333333,0.8478666686648807,5,10241,0.21525,0.20362247886217935,273.6324275119433,0.06969878824465997,1,40.800000000000004
2018-01-28,44,28669,532,Employed,High School,20,14027,60,Married,0,Rent,1071,0.5918797470445413,2,1,0.308015307763206,0,Debt Consolidation,0,18,3,2657,1827,84414,19257,2389.0833333333335,0.8032266200396778,8,65157,0.253027,0.226933312692388,392.96019720832254,0.612770670986078,0,58.0
2018-01-29,48,110858,649,Employed,Master,25,44708,60,Divorced,0,Rent,713,0.35391253376949017,2,1,0.243139510191686,0,Debt Consolidation,0,21,5,9891,2150,91369,38919,9238.166666666666,0.9620927781950978,3,52450,0.22520800000000002,0.23560413804287145,1274.776220476774,0.2151699890465396,0,48.0
2018-01-30,40,91164,501,Employed,High School,17,34553,48,Married,0,Mortgage,337,0.16527673158572734,4,1,0.13344830006747926,0,Debt Consolidation,0,26,21,314,870,188916,38365,7597.0,0.683222507106857,3,150551,0.279053,0.3144692981297518,1273.3609866596537,0.21197327716988992,0,44.0
2018-01-31,36,50567,453,Employed,High School,16,31323,48,Married,2,Other,570,0.5428921783383379,2,1,0.3580503740239166,0,Home,0,28,8,2407,223,44938,20224,4213.916666666667,0.6418921858203561,2,24714,0.299823,0.30420662209632693,1135.4922111550666,0.40472850938083726,0,56.0
2018-02-01,43,44774,593,Employed,Master,18,7859,96,Married,2,Rent,283,0.6288691127548972,4,1,0.5358453874143563,0,Debt Consolidation,0,16,26,3616,2457,40388,35509,3731.1666666666665,0.668687405654269,6,4879,0.246359,0.25390731240963615,192.01411741288112,0.12730980946430012,0,61.0
2018-02-02,51,21948,553,Employed,High School,28,24000,36,Married,1,Mortgage,270,0.44956038467558723,1,1,0.22885969060482125,0,Home,0,25,19,6147,1455,41499,42270,1829.0,0.6725565633606754,5,10337,0.23249999999999998,0.186,874.8983175919993,0.6259695558184797,0,55.0
2018-02-03,80,114165,553,Employed,Associate,57,36478,36,Married,4,Mortgage,591,0.04319913494417738,5,1,0.21668174457211117,0,Home,1,34,26,3271,1114,25785,49539,9513.75,0.8283831487642961,1,7717,0.244978,0.22748737093605903,1407.2805504005726,0.21004131392989858,1,44.800000000000004
2018-02-04,33,35104,494,Employed,High School,11,18138,24,Married,0,Mortgage,266,0.37195024473864513,1,0,0.15787447898577028,0,Home,0,21,12,3169,933,96741,37147,2925.3333333333335,0.9380315087025876,2,59594,0.246138,0.20807395132002987,930.3179189872138,0.40895097504120803,0,49.0
2018-02-05,37,102823,624,Employed,Associate,14,24230,60,Divorced,5,Own,279,0.13323871516810532,1,2,0.13893664101276304,0,Auto,1,22,24,2141,285,34007,6977,8568.583333333334,0.9397116802743264,5,27030,0.21723000000000003,0.22900792323839872,681.6747448145618,0.11211593649061728,0,51.0
2018-02-06,18,27802,589,Employed,Master,0,22359,48,Divorced,4,Mortgage,200,0.37009972041604516,5,2,0.22130116959911425,0,Debt Consolidation,0,14,9,19648,1007,71954,67938,2316.8333333333335,0.7836745133792659,9,4016,0.222859,0.21472928614114048,698.0620760460746,0.3876248080193114,0,55.0
2018-02-07,57,37404,644,Employed,High School,33,11042,12,Married,0,Own,310,0.7383557459825583,4,2,0.16060458733267224,0,Education,0,29,18,2273,921,74280,11838,3117.0,0.7175174670820097,2,62442,0.154042,0.16759769818346384,1005.8244525337684,0.42214451476861353,0,48.0
2018-02-08,44,38399,566,Self-Employed,Associate,18,23416,72,Single,2,Mortgage,274,0.19237422965697668,2,2,0.377693034618705,0,Education,1,26,26,11774,294,26650,13762,3199.9166666666665,0.6798656155556165,7,12888,0.255416,0.2671254187629226,655.5888590625049,0.290504083667545,0,63.0
2018-02-09,31,54305,545,Employed,Associate,9,16856,24,Single,1,Other,423,0.0966187910975827,2,0,0.06945754908713052,0,Home,0,24,2,4095,192,18607,5137,4525.416666666667,0.8084431741131247,6,13470,0.219356,0.22095765843038684,875.2555322178654,0.2868808836500209,0,53.0
2018-02-10,54,20938,590,Employed,High School,29,35420,60,Married,2,Mortgage,372,0.19616088083241062,8,1,0.17617918691854192,0,Auto,0,19,29,8711,3063,113031,10404,1744.8333333333333,0.8562353387660846,8,102627,0.24542000000000003,0.23668803967434934,1012.1636528616674,0.7932927612159714,0,47.0
2018-02-11,21,78084,440,Employed,Bachelor,0,13736,36,Married,0,Rent,189,0.4673474734199317,4,2,0.41643134059637565,0,Home,0,18,15,2505,588,388668,7298,6507.0,0.6902242620378576,3,381370,0.278736,0.24281563586320098,540.9352370366964,0.11217692285795243,1,40.800000000000004
2018-02-12,49,24170,606,Employed,High School,28,52228,96,Divorced,3,Own,399,0.26757231211703963,1,1,0.22977497202283587,0,Home,1,21,4,4692,270,29258,8774,2014.1666666666667,0.8491659513706699,7,20484,0.284228,0.3221735145395663,1521.8200251977114,0.9536549566558765,0,60.0
2018-02-13,33,61094,517,Employed,Master,6,15057,36,Married,3,Mortgage,540,0.21722182837119483,3,1,0.15485701017049971,0,Debt Consolidation,0,29,8,2799,1306,149198,201925,5091.166666666667,0.861147220892334,6,6732,0.241557,0.2865608810719388,628.160712793501,0.22944853100995208,0,51.0
2018-02-14,58,154722,603,Employed,High School,37,24631,84,Single,3,Own,327,0.5652426264665211,4,0,0.3262726932700195,0,Education,0,21,1,31773,6023,192162,17225,12893.5,0.49144706785358494,3,174937,0.248131,0.2387450681943344,605.837023144818,0.07234940265597534,1,40.0
2018-02-15,48,23904,626,Self-Employed,High School,22,11014,72,Married,5,Rent,254,0.2594490296262938,2,2,0.4356168106095076,0,Other,1,27,14,3545,3074,284256,28470,1992.0,0.8088026338590052,9,255786,0.213014,0.17451412622256812,247.80139567504617,0.25190833116217176,0,58.0
2018-02-16,52,41783,670,Employed,Master,28,21823,96,Married,0,Mortgage,531,0.3210692646699013,7,0,0.35512088449341767,0,Other,0,32,13,1114,3246,63035,5482,3481.9166666666665,0.7825212376822928,4,57553,0.221823,0.23858328395997425,511.1011922527002,0.2992895270093675,0,47.0
2018-02-17,38,80831,585,Employed,High School,13,16419,36,Single,2,Mortgage,620,0.6849370824217548,2,1,0.18841522549220532,0,Home,0,32,1,5874,673,57685,149086,6735.916666666667,0.9564444908329294,3,4403,0.208919,0.188753264869842,600.8207313442683,0.18124047427510756,1,44.0
2018-02-18,27,43192,549,Employed,Associate,6,20235,60,Divorced,1,Rent,496,0.23682950990683876,3,1,0.3224842716506141,0,Debt Consolidation,0,15,3,1940,650,64253,13926,3599.3333333333335,0.9101224953436748,6,50327,0.250735,0.25506320883259737,599.9455228429892,0.30448569814122683,0,56.0
2018-02-19,54,105076,640,Employed,Bachelor,35,36217,60,Divorced,0,Rent,246,0.2051854847920637,6,0,0.37695711275250804,0,Home,0,25,23,1693,903,210436,104864,8756.333333333334,0.9609525896648063,6,105572,0.221217,0.24653010747938,1055.661988159356,0.1486537730586649,0,46.0
2018-02-20,56,66288,586,Self-Employed,Master,31,14200,36,Married,1,Rent,330,0.22756730116798693,0,2,0.07474368337636725,0,Debt Consolidation,0,17,12,4369,1420,77470,24096,5524.0,0.6784501849367975,5,53374,0.2062,0.2072983855252394,533.0182803655553,0.15623068073235974,1,40.800000000000004
2018-02-21,30,48820,527,Employed,High School,8,21119,48,Married,2,Rent,394,0.16705168349318236,2,1,0.4776795403446664,0,Debt Consolidation,1,25,12,1816,1266,67440,2962,4068.3333333333335,0.9109125319612753,5,64478,0.252619,0.21696192912013287,661.8984762174807,0.25954079710384614,0,60.0
2018-02-22,24,82942,547,Employed,Associate,1,7386,48,Divorced,3,Mortgage,330,0.37272500829163674,0,0,0.01756029286508771,0,Auto,0,29,5,3270,3685,946620,4943,6911.833333333333,0.886912742289403,2,941677,0.228886,0.2608693416759997,249.39741141485294,0.08382687826406689,1,34.4
2018-02-23,46,45616,557,Employed,Associate,26,38104,72,Married,3,Rent,778,0.41770252794737256,3,0,0.5143909105480098,0,Home,0,20,8,7329,2192,48379,22841,3801.3333333333335,0.9320006096790404,4,25538,0.27460399999999996,0.2951199469566205,1134.366275532594,0.5030777645210261,0,61.0
2018-02-24,39,46806,594,Employed,Associate,14,8822,24,Single,1,Rent,312,0.05384033591154276,1,0,0.4492787470847333,0,Home,1,25,25,3365,534,63335,25627,3900.5,0.946106861261053,8,37708,0.186822,0.20776754668552808,452.35743759127513,0.19596396297686838,0,62.0
2018-02-25,42,48073,526,Employed,Master,21,14319,72,Single,1,Mortgage,627,0.2582203510549607,2,0,0.0601765478456521,0,Debt Consolidation,0,26,28,8063,575,43603,22753,4006.0833333333335,0.8273220118206487,5,20850,0.266319,0.2560627030481064,391.0574586590681,0.2541278785161903,0,51.0
2018-02-26,28,17214,529,Employed,High School,3,19584,48,Single,1,Own,582,0.6384566419546652,3,1,0.08145759416626233,0,Education,0,18,23,802,1366,42278,18740,1434.5,0.7628604791541366,3,23538,0.250084,0.2824443676984721,685.2863767924613,0.8834342117758532,0,54.0
2018-02-27,53,82366,450,Employed,High School,29,50055,72,Married,0,Mortgage,158,0.43153434585170913,4,3,0.22576809787754767,0,Home,0,30,26,3281,2143,199640,19779,6863.833333333333,0.8324230984014858,2,179861,0.340055,0.3509167917870114,1673.862289240609,0.2668861844800926,0,48.0
2018-02-28,24,50345,572,Employed,Associate,2,21510,60,Married,1,Mortgage,411,0.0877765457816751,5,1,0.36251553688382465,0,Home,0,19,13,8889,950,92555,57547,4195.416666666667,0.5297584950122528,3,35008,0.24051,0.26410406504148504,649.2560374312399,0.2527176968750596,0,53.0
2018-03-01,57,56642,582,Employed,Associate,37,14382,60,Single,3,Rent,242,0.12971872803345044,3,1,0.347917651671627,1,Debt Consolidation,0,23,14,6537,1943,37382,10382,4720.166666666667,0.8478068731354769,2,27000,0.22838200000000003,0.22317328491265587,399.8143753550439,0.13597282059709273,0,65.0
2018-03-02,37,47671,593,Self-Employed,Bachelor,17,18442,60,Married,0,Other,838,0.06409133896549522,2,1,0.3707851117368307,0,Auto,0,32,26,411,2333,31506,34196,3972.5833333333335,0.6888377058781099,6,10978,0.22694199999999998,0.23510584227947795,525.3128772221461,0.343180435205172,0,57.0
2018-03-03,39,42207,600,Employed,Associate,17,13160,12,Married,1,Rent,929,0.30153237389204135,2,0,0.27049987274938136,0,Home,0,25,23,2348,1281,31301,77331,3517.25,0.7708438236768503,3,6862,0.17816,0.17035245848104325,1200.4746697201037,0.6054373927699491,0,50.0
2018-03-04,37,25862,564,Employed,High School,14,19208,60,Single,5,Rent,226,0.25660731306197293,1,0,0.2335813899450819,0,Auto,0,13,2,9764,1422,84725,91325,2155.1666666666665,0.9238077530205306,4,7494,0.24220799999999998,0.22123823223997158,531.8572250660369,0.3516466901551482,0,58.0
2018-03-05,18,68654,603,Employed,Master,0,13155,72,Married,2,Mortgage,350,0.33418200308005264,2,0,0.631271612564134,0,Home,0,24,28,3771,1354,423168,21914,5721.166666666667,0.8586153308872677,6,401254,0.226655,0.20907827084920608,322.0600662869342,0.11746905927467023,1,39.2
2018-03-06,20,42459,473,Employed,Doctorate,0,8532,72,Married,0,Mortgage,186,0.28922747664913934,2,2,0.19544481268794703,0,Debt Consolidation,0,18,16,6982,727,181612,22604,3538.25,0.9135205288129904,3,159008,0.287032,0.310158131074466,262.29123167555895,0.12669857462744546,0,47.0
2018-03-07,24,85132,588,Employed,High School,3,18956,60,Single,0,Own,309,0.0871368447074921,6,1,0.2383754275583002,0,Debt Consolidation,1,20,12,3734,1985,48706,74853,7094.333333333333,0.8997478215782382,8,6312,0.229956,0.26410536241723426,572.1677771560703,0.12420727019067852,0,56.0
2018-03-08,33,26338,568,Employed,Master,9,16343,36,Married,2,Rent,204,0.24568192004152725,5,2,0.46112721140626195,1,Debt Consolidation,0,19,27,664,929,23548,84765,2194.8333333333335,0.9044707288471353,5,9860,0.21734299999999998,0.21986893438402746,624.0357692958434,0.37726589838067126,0,70.0
2018-03-09,39,34319,579,Employed,Associate,16,10168,60,Single,2,Rent,426,0.5326873270663457,5,1,0.5274579008880996,1,Education,0,22,4,850,3855,43904,6772,2859.9166666666665,0.784116012021683,3,37132,0.22566800000000004,0.22511852790684111,283.7962023711279,0.24818772191653415,0,75.0
2018-03-10,34,83713,594,Employed,Bachelor,12,36783,48,Divorced,2,Rent,596,0.12622502366909066,4,1,0.265975200076016,1,Debt Consolidation,0,22,15,1435,849,53699,13518,6976.083333333333,0.6007651374934242,8,40181,0.23478300000000002,0.2515013921656183,1222.7008464246476,0.2607051492252789,0,62.0
2018-03-11,35,59330,487,Employed,Associate,13,27338,72,Single,3,Mortgage,435,0.15999488952595192,4,1,0.463865876719441,0,Debt Consolidation,0,21,11,14562,3163,85067,69633,4944.166666666667,0.8176547837339361,5,15434,0.298838,0.3257759558646295,868.3952976191563,0.2636228479930874,0,55.0
2018-03-12,47,21302,556,Employed,High School,24,11875,36,Married,3,Mortgage,430,0.10850198722828013,3,1,0.33480254065198967,0,Home,0,30,11,1229,1387,39172,9745,1775.1666666666667,0.6670113478854502,7,29427,0.218875,0.2490029934289582,471.52198428161154,0.5078520238183898,0,55.0
2018-03-13,52,107881,631,Employed,Master,29,27075,48,Single,0,Own,712,0.1465541256691868,3,1,0.05630593645561859,0,Debt Consolidation,0,24,28,1639,1389,27162,39096,8990.083333333334,0.8304006053494702,2,10842,0.206575,0.2236710850808992,858.4322747842538,0.17468495191378505,1,36.0
2018-03-14,41,50370,587,Employed,High School,20,20951,36,Married,0,Mortgage,191,0.37297297206505864,1,1,0.303983192817794,0,Home,0,30,18,796,7183,24468,26847,4197.5,0.8277666328607142,5,3824,0.212451,0.18810623455261252,765.9757353270494,0.22798707214462166,1,43.2
2018-03-15,26,90471,438,Employed,High School,4,5423,72,Divorced,3,Own,492,0.05264578422291897,3,0,0.2995610421556908,0,Auto,0,24,23,1959,811,109046,33286,7539.25,0.8576614075612651,5,75760,0.301423,0.2843119902937577,157.70165552131192,0.08617590019183764,1,38.400000000000006
2018-03-16,30,50017,607,Employed,Associate,8,47641,36,Married,1,Mortgage,513,0.2403168556194863,4,0,0.5562418394977383,0,Home,0,20,14,336,329,27696,3839,4168.083333333333,0.7673245587739639,4,23857,0.229141,0.24956431276349428,1893.1002492198488,0.5772677887645837,0,55.0
2018-03-17,52,91180,631,Employed,High School,34,14441,36,Married,3,Mortgage,749,0.44600158652618555,2,1,0.1801414883560478,0,Education,0,27,8,2429,167,113608,6379,7598.333333333333,0.636134060034895,3,107229,0.18394100000000002,0.1648011913200254,511.1323858751201,0.16584326201471203,1,35.2
2018-03-18,19,18915,482,Employed,Associate,0,9982,60,Married,0,Rent,572,0.1887742242548426,2,1,0.3469102049191274,0,Debt Consolidation,0,32,18,1264,892,403430,40219,1576.25,0.7470798240368819,4,363211,0.273982,0.2434954099855248,289.19062312732785,0.5463540828722143,0,49.0
2018-03-19,23,15952,575,Employed,Associate,2,23757,108,Single,1,Mortgage,755,0.30395654425102825,6,4,0.5496643862205801,0,Auto,0,37,20,28331,2753,31084,32943,1329.3333333333333,0.7972863597962241,7,8177,0.281257,0.3372259527759656,702.8560224763295,1.0966820630463865,0,60.0
2018-03-20,40,78031,598,Employed,Associate,20,35851,96,Single,4,Mortgage,687,0.004919605207910913,4,2,0.274913428087049,0,Debt Consolidation,0,24,3,570,1505,77239,50891,6502.583333333333,0.9115722469715626,5,26348,0.271851,0.256600276015998,882.3661101376721,0.2413450208462286,0,54.0
2018-03-21,45,145463,645,Employed,Master,22,21300,96,Divorced,0,Mortgage,511,0.446976832830687,3,0,0.2343213281583292,0,Home,0,28,5,1651,4595,20035,17029,12121.916666666666,0.8449451470149314,5,3006,0.2338,0.25533265002344835,522.4337433246945,0.08525332847456973,1,40.0
2018-03-22,34,27169,554,Self-Employed,Master,13,10945,48,Married,0,Mortgage,654,0.7666235839942599,4,0,0.10027381395413777,0,Debt Consolidation,0,17,25,26360,152,60448,20270,2264.0833333333335,0.8611041920988763,5,40178,0.228945,0.20893574724345254,338.29332702168165,0.438275973508785,0,57.0
2018-03-23,37,36814,569,Employed,Master,12,29170,24,Single,0,Rent,1017,0.23088413017233278,3,1,0.24915319255507953,0,Auto,0,26,21,2001,3441,111483,9016,3067.8333333333335,0.9247337510972434,13,102467,0.21967,0.19980121383330046,1484.3473067049263,0.8153465442619415,0,49.0
2018-03-24,42,73515,546,Employed,High School,14,19135,60,Married,2,Own,355,0.23295183852678344,5,1,0.32807742462493106,0,Debt Consolidation,0,14,6,2050,1715,112883,64070,6126.25,0.9390272782907307,8,48813,0.251135,0.22095047243501428,529.5224707338741,0.14438236616753708,1,44.800000000000004
2018-03-25,29,40647,587,Employed,High School,8,19415,60,Single,2,Other,325,0.4566172664146155,3,3,0.1577415278783407,0,Debt Consolidation,0,23,22,3889,999,4888,26287,3387.25,0.7619866282097698,3,10778,0.23091499999999998,0.22793715728720496,545.0194167184469,0.2568512559505342,0,52.0
2018-03-26,27,69354,559,Employed,Bachelor,5,19951,60,Married,2,Other,524,0.05644891599240002,3,4,0.3706132855130711,0,Home,0,26,6,2343,1793,55141,12453,5779.5,0.9173457969156231,6,42688,0.24545099999999997,0.2595856107841,596.8529530225053,0.19393597249286362,0,55.0
2018-03-27,54,27509,602,Employed,High School,30,34956,72,Single,2,Own,1234,0.022118303682884224,2,2,0.21257919126829988,0,Education,1,28,16,1401,307,53355,18097,1250.0,0.8892708577190059,3,35258,0.248956,0.2596901154526998,962.5071898259761,1.7572057518607809,0,56.0
2018-03-28,49,23421,595,Employed,Doctorate,24,8918,108,Divorced,3,Rent,1810,0.357685620265562,2,0,0.11789110281461782,0,Home,0,29,12,3075,2125,74907,9167,1951.75,0.9632626049300465,7,65740,0.25641800000000003,0.20535231539179838,181.68135186304778,1.0204592554697312,0,50.0
2018-03-29,46,29799,472,Employed,Associate,23,25021,24,Single,0,Mortgage,566,0.3027035628884302,4,0,0.27056029427387013,0,Home,0,35,29,2874,2911,392248,30695,2483.25,0.8618429133130482,5,361553,0.264021,0.2337979570526444,1315.1551661687934,0.7575375681742851,0,48.0
2018-03-30,24,37187,553,Employed,Bachelor,6,28203,12,Divorced,3,Mortgage,388,0.0831908746647915,2,0,0.3553625840954413,0,Debt Consolidation,0,17,27,1198,1217,121480,3685,3098.9166666666665,0.8683467084785843,3,117795,0.216703,0.218423821054922,2637.5033502743754,0.9763100062734963,0,50.0
2018-03-31,36,56308,497,Employed,Doctorate,15,20077,60,Single,0,Mortgage,177,0.5872756647781354,1,1,0.07436545139883087,0,Auto,0,25,9,8577,505,108864,106098,4692.333333333333,0.6380314156754741,2,2766,0.276577,0.2792025142758057,624.1482999887324,0.17073558996705246,0,52.0
