ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-11,65,74070,685,Unemployed,Master,41,24239,72,Divorced,0,Rent,204,0.37867501241733825,1,0,0.09106199905243947,0,Debt Consolidation,0,16,29,384,171,160356,20661,6172.5,0.7853632926075907,4,139695,0.196739,0.1899683239246125,566.5844301340692,0.12484154396663737,0,43.0
2018-01-12,25,55415,546,Self-Employed,Master,3,10401,60,Married,3,Own,334,0.33818985328877527,5,0,0.28961996073191276,0,Auto,0,27,24,5217,227,164155,7395,4617.916666666667,0.6037461209313781,2,156760,0.24240099999999998,0.21962225808225017,287.0409645940094,0.13448509564428607,1,40.800000000000004
2018-01-13,52,55199,597,Employed,Doctorate,29,22023,48,Divorced,4,Rent,607,0.6285776637483079,5,0,0.23750568321971158,0,Home,0,23,14,888,1087,225227,25973,4599.916666666667,0.75524260776956,5,199254,0.218523,0.18884895880757924,657.1533964722908,0.27482093439496164,1,40.0
2018-01-14,47,33299,628,Employed,Master,26,18413,84,Married,1,Own,559,0.10505533044343288,3,1,0.37340427341982974,0,Home,0,30,18,571,468,331404,11046,2774.9166666666665,0.9112790266800719,4,320358,0.22941300000000003,0.20800458917711198,417.8034870485651,0.3520118275198289,0,45.0
2018-01-15,43,21663,471,Employed,High School,19,19772,72,Married,1,Rent,574,0.15558432979171885,4,0,0.27472112458963316,0,Auto,0,36,17,21558,803,50200,2892,1805.25,0.7364829465865934,5,47308,0.299272,0.2594684613547013,544.1468424979865,0.6193861473468975,0,53.0
2018-01-16,28,49418,482,Employed,Bachelor,5,19843,60,Married,1,Rent,432,0.3498878799383894,3,1,0.17082701355646837,0,Other,0,21,27,2993,1663,61932,47687,4118.166666666667,0.8597907098353151,5,14245,0.283843,0.27660595811438876,613.771450925344,0.2539410217148433,0,51.0
2018-01-17,32,15866,585,Employed,High School,8,41960,72,Divorced,2,Mortgage,310,0.2761076994629582,3,0,0.3539032002335606,0,Home,0,21,9,1183,177,198865,101684,1322.1666666666667,0.7908014650496867,8,97181,0.26446000000000003,0.27117416810048106,1185.4066149424416,1.1310273149697023,0,55.0
2018-01-18,47,41498,596,Employed,Bachelor,28,29916,60,Married,2,Mortgage,234,0.13373952948697942,3,1,0.3100290365536651,0,Other,0,24,5,6179,535,63532,541320,3458.1666666666665,0.8474887792849871,3,2464,0.23691600000000002,0.2567502433278784,889.952563728279,0.32501399500552675,0,56.0
2018-01-19,39,65278,564,Employed,High School,19,18294,60,Divorced,1,Own,140,0.5913313789668487,2,2,0.09288126001228349,0,Home,0,26,4,814,1895,18318,6383,5439.833333333333,0.8039437869642433,3,11935,0.241294,0.2874696004001375,577.8707739454499,0.13196558239139372,0,54.0
2018-01-20,70,54405,660,Employed,High School,48,28147,60,Single,1,Rent,805,0.5187776384235759,1,0,0.39527619573841005,0,Education,0,29,20,2836,2463,51204,62041,4533.75,0.8403727082249254,2,5612,0.20314700000000002,0.24047341614759662,810.505567374115,0.35632877140868263,0,49.0
2018-01-21,40,300000,611,Employed,Associate,15,49398,24,Married,2,Mortgage,518,0.09946409147501985,3,0,0.32278374450363456,0,Debt Consolidation,0,22,21,10058,2957,100294,95749,25000.0,0.9435749086941826,6,4545,0.21889799999999998,0.24741255945674673,2630.037788095055,0.1259215115238022,1,38.400000000000006
2018-01-22,26,78133,550,Employed,Associate,3,23057,36,Single,3,Mortgage,501,0.07501813883494556,4,1,0.10141050575878255,1,Home,0,19,19,10002,1390,80070,16033,6511.083333333333,0.8253274904153317,6,64037,0.233057,0.26644473265994667,936.9147040656723,0.2208410844174429,0,59.0
2018-01-23,23,50039,535,Employed,Associate,0,36554,72,Single,2,Rent,870,0.2767076003155292,0,2,0.1347438087457226,0,Auto,0,19,16,2464,3904,12257,28130,4169.916666666667,0.8246644300686318,4,4522,0.28405400000000003,0.3030613200348403,1106.9207756989917,0.4740911950356302,0,50.0
2018-01-24,72,180255,566,Employed,Bachelor,50,35441,60,Single,2,Rent,355,0.06631432086713797,1,1,0.25208839587596904,0,Other,1,21,21,10281,1688,11969,37261,15021.25,0.8996105824365443,2,7939,0.257441,0.25395862976207095,1048.4814567591313,0.09343306693911169,1,44.0
2018-01-25,49,36805,609,Employed,Associate,27,28717,48,Single,1,Mortgage,406,0.2782895340665644,1,0,0.18464260419739814,0,Home,0,20,11,1120,354,55595,10134,3067.0833333333335,0.9376066875707059,6,45461,0.219217,0.2084816368097576,886.8982942392663,0.4215399954047329,0,48.0
2018-01-26,50,57876,600,Unemployed,Bachelor,32,27167,60,Married,4,Rent,311,0.32672178354949966,9,1,0.41906581834562845,0,Debt Consolidation,0,29,25,2016,276,37968,33785,4823.0,0.8805709846082596,4,4183,0.232167,0.2497668534283225,797.0161114091159,0.2297358721561509,0,56.0
2018-01-27,47,32207,543,Employed,High School,26,34676,36,Married,0,Mortgage,592,0.05631089637834675,0,0,0.34846110087133986,0,Debt Consolidation,0,23,1,2449,2805,91481,32908,2683.9166666666665,0.9777315478547736,4,58573,0.24817599999999998,0.2435999705921927,1367.001429372539,0.7299039697106364,0,56.0
2018-01-28,34,127057,574,Employed,Doctorate,12,21902,36,Widowed,0,Other,333,0.08070694705308766,1,3,0.5456893275093734,1,Home,0,29,14,3378,12741,69822,17825,10588.083333333334,0.5655891696708171,6,51997,0.21990200000000001,0.21794275606089003,834.1181309751712,0.11022940547708551,1,52.0
2018-01-29,36,83775,625,Employed,Associate,15,13257,60,Married,3,Rent,601,0.3926444675731212,2,0,0.28526030246933004,0,Home,0,16,2,4651,491,37397,5686,6981.25,0.7882349314790708,3,31711,0.20575700000000002,0.20485518763373795,354.8203793015556,0.1369124983780205,0,52.0
2018-01-30,28,17711,546,Employed,Bachelor,7,7909,72,Divorced,2,Mortgage,336,0.38864403831304584,4,1,0.23130598733901184,0,Auto,0,20,23,565,7158,50144,16465,1475.9166666666667,0.7730550249996218,7,33679,0.249909,0.24947588805755308,212.79184661833003,0.3718311873649122,0,54.0
2018-01-31,22,23107,584,Employed,Bachelor,3,5219,60,Married,2,Mortgage,560,0.33426298228620055,1,1,0.329135362047395,1,Home,0,27,17,14770,1971,220761,28588,1925.5833333333333,0.7769272551640021,5,192173,0.218219,0.19765608478792995,137.59180360989126,0.36227557204824057,0,64.0
2018-02-01,48,45893,616,Unemployed,High School,25,38312,60,Single,3,Other,171,0.6108859034152907,3,0,0.3508671334979309,0,Home,0,26,22,2620,254,190061,62027,3824.4166666666665,0.8834378372049906,6,128034,0.23531200000000002,0.25987607909125,1146.79820667389,0.34457495653120696,0,53.0
2018-02-02,46,50416,639,Employed,Associate,24,16864,12,Single,1,Mortgage,337,0.3887116703268419,7,1,0.3303022945029294,0,Auto,0,31,16,2126,770,269170,14667,4201.333333333333,0.9025958260513143,6,254503,0.162364,0.17485794748077194,1541.9674881088695,0.4472312332851959,1,36.0
2018-02-03,38,43734,553,Employed,High School,15,15343,96,Divorced,3,Mortgage,167,0.15035392810271317,1,1,0.4314873066228651,0,Home,1,20,12,250,2339,306818,61698,3644.5,0.9855283600950879,6,245120,0.273843,0.24117065358787923,361.9405711157612,0.14513391991103342,0,58.0
2018-02-04,46,41654,650,Employed,Bachelor,24,20772,36,Divorced,2,Rent,302,0.3754315958266559,3,0,0.11775153645497058,0,Education,0,21,22,1167,284,125970,29652,3471.1666666666665,0.7187768138502917,5,96318,0.18077200000000002,0.19814723084133687,770.0024013927384,0.3088305760962419,0,43.0
2018-02-05,29,57871,524,Employed,Bachelor,6,22365,48,Divorced,1,Mortgage,452,0.03817562191614025,1,1,0.19513997822258008,0,Education,0,25,23,3883,846,22908,12342,4822.583333333333,0.8273413056427024,6,10566,0.255365,0.24883875134847064,740.111377450684,0.24719352576261353,0,49.0
2018-02-06,39,46180,598,Employed,Associate,18,25318,84,Married,3,Other,402,0.2725141002639604,1,1,0.3085524678803332,0,Other,0,23,8,812,317,101985,14052,3848.3333333333335,0.5824864653313667,1,87933,0.25131800000000004,0.23169511204220442,611.5116476708574,0.2633637889140383,0,54.0
2018-02-07,24,150825,534,Employed,Associate,2,40596,60,Divorced,1,Mortgage,585,0.0850212815347934,0,1,0.12158059477289172,0,Auto,0,21,11,5883,461,48377,23236,12568.75,0.9273199579883598,7,25141,0.278596,0.3273188206372337,1382.3455229094768,0.15652674473670625,0,47.0
2018-02-08,43,36377,577,Employed,High School,23,32770,48,Married,2,Rent,723,0.645258257094458,3,1,0.45045766453918007,0,Home,0,20,16,6624,1225,232747,9059,1776.5,0.8528247923500533,3,223688,0.23927,0.24058748414814562,1069.4267402170046,1.0089652351348182,0,55.0
2018-02-09,49,54799,592,Employed,Master,24,21740,60,Single,0,Mortgage,442,0.3802086967158457,3,0,0.3614394056849655,0,Debt Consolidation,0,31,1,1873,1507,242558,6856,4566.583333333333,0.8542642484685058,4,235702,0.23074,0.2441550549457476,630.6697127755901,0.23489546439364006,0,54.0
2018-02-10,50,43850,610,Employed,High School,26,19228,60,Single,3,Mortgage,311,0.3075110143618009,3,0,0.07075498893723992,1,Auto,0,20,16,1360,1165,69233,45507,3654.1666666666665,0.8906471874999863,8,23726,0.21922799999999998,0.24731838629487535,561.3483525832917,0.2387270292132155,0,60.0
2018-02-11,30,263559,634,Employed,Master,8,21094,36,Single,1,Mortgage,401,0.1597157996790209,5,2,0.4931521656355904,0,Education,0,28,21,2877,1231,39468,81596,21963.25,0.8821410961346327,7,5087,0.189094,0.1840419088173654,766.8825065390932,0.05317439388702006,1,40.0
2018-02-12,48,83297,643,Employed,Doctorate,26,12105,72,Single,0,Mortgage,481,0.4078193877146098,1,0,0.3330037337247763,0,Home,0,32,8,313,1192,258879,16607,6941.416666666667,0.8389538425974319,4,242272,0.205605,0.22115269885845593,304.98056261928,0.11323056954549815,1,38.400000000000006
2018-02-13,48,26161,582,Employed,High School,25,33539,84,Single,0,Mortgage,243,0.2105840014725354,4,1,0.10176664378078563,0,Education,0,40,10,1274,1044,141534,6110,2180.0833333333335,0.9130197614810828,4,135424,0.267539,0.31040755152784144,982.5641786680594,0.5621639136125038,0,48.0
2018-02-14,49,46264,623,Employed,High School,26,22086,48,Married,0,Mortgage,193,0.3900229190238316,1,0,0.27049543114510977,0,Debt Consolidation,0,22,23,2322,300,8715,19492,3855.3333333333335,0.8966449341984776,5,4063,0.20558600000000002,0.1913371049131445,661.9333520763372,0.2217534200440093,0,50.0
2018-02-15,27,57945,586,Employed,Bachelor,2,58238,36,Married,1,Rent,302,0.33363908069089926,9,1,0.12435201325929064,0,Home,0,30,5,2014,1954,59935,269220,4828.75,0.6318791438489944,4,5661,0.25023799999999996,0.2594815259290493,2344.8369802990533,0.5481412333003476,0,52.0
2018-02-16,52,62152,608,Employed,High School,29,18752,36,Single,4,Mortgage,260,0.5051738803301504,4,1,0.2909037071085304,0,Auto,0,16,13,1939,1576,5708,29898,5179.333333333333,0.8720974180628397,7,7344,0.19975199999999999,0.20369416554203307,700.4261730562607,0.1854343235402743,0,50.0
2018-02-17,51,93069,593,Employed,Bachelor,29,30782,72,Married,0,Other,288,0.3272354377410658,6,0,0.3827459695118011,0,Debt Consolidation,1,13,4,5374,539,55767,10954,7755.75,0.8150077318644805,4,44813,0.249282,0.2759075976571727,878.7775545765232,0.15044032551030181,0,62.0
2018-02-18,53,67653,631,Employed,Associate,30,8501,36,Married,3,Mortgage,605,0.15842137297290682,4,0,0.27676852695936827,0,Education,0,25,15,1748,189,288165,77421,5637.75,0.6698276186495472,9,210744,0.17800100000000002,0.20750985475124528,319.18989330219756,0.16392885340822094,1,35.2
2018-02-19,31,15000,584,Unemployed,Master,3,28590,24,Single,0,Mortgage,542,0.4811776943326068,4,1,0.30188185128504674,0,Auto,0,22,4,28977,653,165863,39634,1250.0,0.5752104957938091,4,126229,0.21159,0.2056846704481536,1463.0629196332345,1.6040503357065876,0,59.0
2018-02-20,18,25422,540,Employed,High School,0,32204,108,Single,3,Mortgage,685,0.2047509239406129,2,1,0.10371322016919131,0,Other,0,26,16,481,4398,100860,18902,2118.5,0.8250828066912598,3,81958,0.30720400000000003,0.30064886233533694,866.7133295163735,0.7324584987096405,0,50.0
2018-02-21,46,48854,612,Employed,Associate,22,20223,48,Married,0,Mortgage,282,0.18525006257579038,0,4,0.2661438409741661,0,Home,0,19,16,12076,1115,61889,23107,4071.1666666666665,0.8576039062909031,7,38782,0.209223,0.20461959759057563,620.3816662905779,0.22165186055362784,0,49.0
2018-02-22,35,49898,498,Employed,Associate,10,31609,84,Married,0,Rent,761,0.522691760663591,0,0,0.32048456125898844,0,Debt Consolidation,0,21,20,1052,6676,21890,5627,4158.166666666667,0.4731731446512751,7,16263,0.307609,0.32332964575451517,953.9058898323701,0.4124187478052916,0,56.0
2018-02-23,34,94836,503,Employed,Associate,9,28040,108,Single,1,Own,386,0.42836581156684006,4,0,0.5218945313419321,0,Home,0,23,21,16319,1623,68596,31541,7903.0,0.5426677131670056,2,37055,0.32154,0.3580617596120657,873.1483547438464,0.15932536438616304,0,58.0
2018-02-24,38,57605,486,Employed,Associate,11,19633,24,Single,2,Other,575,0.21080348825353737,3,0,0.3348410059949462,0,Home,0,25,3,5826,1895,9036,119762,4800.416666666667,0.7312550850529265,3,2280,0.251633,0.2481651152956963,1046.036456009334,0.3376866152610365,0,57.0
2018-02-25,51,71287,633,Employed,Bachelor,30,20556,36,Single,3,Mortgage,756,0.41450416945844426,3,0,0.03730388058505127,0,Debt Consolidation,0,16,8,12603,1619,27625,16570,5940.583333333333,0.8039861645036799,4,11055,0.189056,0.16361231327310258,726.3592911608806,0.2495309312207074,0,49.0
2018-02-26,54,29239,560,Employed,Associate,34,28787,60,Married,1,Rent,331,0.18939426713125662,0,2,0.2588134748547557,0,Other,0,31,2,3252,474,36522,20705,2436.5833333333335,0.6872103025907123,4,15817,0.253787,0.22163690828884797,797.7471208014425,0.4632499555257468,0,57.0
2018-02-27,62,113410,540,Employed,High School,39,12739,36,Married,0,Own,886,0.4357995096830289,1,1,0.22821411127429017,0,Education,0,30,9,1635,658,63756,19737,9450.833333333334,0.607857232973539,5,44019,0.227739,0.19547704919851744,470.49621619889393,0.1435319160072897,1,42.400000000000006
2018-02-28,30,72118,634,Employed,Doctorate,9,13145,48,Divorced,5,Mortgage,518,0.5043783151387567,3,0,0.5227295610308914,0,Education,0,14,11,2568,275,39347,15983,6009.833333333333,0.9571180360439135,4,23364,0.191145,0.19022246657379502,393.19138345459396,0.15161674757279914,1,44.800000000000004
2018-03-01,40,53503,498,Employed,Doctorate,18,31192,48,Married,1,Rent,437,0.131815144653693,4,0,0.3526049473325429,0,Home,0,29,12,1067,193,64279,6323,4458.583333333333,0.9593982265344917,5,57956,0.277192,0.24819806960715096,1031.1047798475695,0.3292760659808017,0,51.0
2018-03-02,53,33084,645,Employed,Associate,31,19344,60,Married,3,Own,656,0.016834364207058167,4,0,0.2753739596493108,1,Other,0,29,27,1912,1460,34779,13393,2757.0,0.7654170522541676,4,21386,0.20184400000000002,0.19260431958539842,504.5700817778737,0.4209539650989749,0,61.0
2018-03-03,42,42713,647,Employed,Master,21,13325,60,Married,0,Rent,751,0.43822857409235855,6,1,0.14163917075493695,0,Education,0,32,2,2373,183,64954,37514,3559.4166666666665,0.6631733848687902,2,27440,0.19482500000000003,0.2058985753865679,357.41855426000814,0.31140455250439203,0,53.0
2018-03-04,31,36287,545,Employed,High School,11,18555,60,Single,0,Own,405,0.05757980368082861,3,1,0.09243314715427321,0,Debt Consolidation,0,26,19,2814,1744,11241,15036,3023.9166666666665,0.7238676424758621,2,7446,0.251055,0.22131331044072108,513.8553854806114,0.3038626677809501,0,50.0
2018-03-05,60,21283,607,Employed,Associate,38,7335,24,Married,2,Own,395,0.12298015211164369,3,2,0.3020449222220151,0,Auto,0,25,3,11054,587,176873,53648,1773.5833333333333,0.9284514227050683,6,123225,0.178835,0.1648284417346099,360.8389541789467,0.4261648945236744,0,51.0
2018-03-06,39,60315,622,Unemployed,Associate,15,42326,60,Married,2,Other,408,0.35789899544213044,0,1,0.6933801998175954,0,Debt Consolidation,0,28,26,7495,6624,17643,9265,5026.25,0.8119196691243896,3,8378,0.23632600000000004,0.2265600946473462,1184.8396255762977,0.31690417817981553,0,58.0
2018-03-07,45,19731,578,Employed,Bachelor,21,29842,60,Single,0,Rent,541,0.5156318786110071,1,1,0.3914471603508261,0,Debt Consolidation,0,26,16,1057,2316,41660,108819,1644.25,0.4604294775549001,11,7101,0.245842,0.2950104,956.3641650484441,0.9106669697725067,0,57.0
2018-03-08,57,203424,655,Employed,Bachelor,35,28052,108,Married,4,Rent,833,0.1884961458733319,9,1,0.21608578102225662,0,Auto,0,30,21,463,423,31661,98059,16952.0,0.9593686023958075,1,9335,0.245552,0.22110278683596152,600.4496019975996,0.08455932055200563,1,34.4
2018-03-09,44,38654,593,Unemployed,Master,22,14202,36,Single,0,Mortgage,369,0.6390521444825951,1,2,0.21795189114328087,0,Home,0,15,5,2982,149,108007,42887,3221.1666666666665,0.8219766506374178,4,65120,0.202702,0.18921711018813808,520.0268148045599,0.27599528580883526,0,58.0
2018-03-10,54,77970,600,Employed,Bachelor,35,17279,72,Single,4,Rent,365,0.7747018424236751,4,0,0.23385685162723335,0,Debt Consolidation,0,26,18,5248,3207,13561,164499,6497.5,0.888226769851397,8,8345,0.23227899999999999,0.23849617454844887,453.3252003639499,0.12594462491172756,1,40.800000000000004
2018-03-11,40,100108,567,Employed,Associate,20,10938,48,Single,3,Rent,295,0.38050846732048704,5,2,0.24538793973858372,0,Education,0,36,10,7116,5490,96964,46466,8342.333333333334,0.8248370564961035,7,50498,0.222438,0.20815935260620216,337.62082564780985,0.07583259986987771,1,39.2
2018-03-12,58,176106,607,Employed,High School,37,30741,36,Married,2,Mortgage,668,0.44558413747572784,2,2,0.4056613031191645,0,Home,0,15,22,509,1219,9744,19315,14675.5,0.816374569504267,4,3215,0.21224099999999999,0.18523112569942116,1119.4444414486497,0.12179785638980953,1,41.6
2018-03-13,26,39197,507,Employed,Associate,4,20457,24,Married,3,Own,1412,0.18799262031716427,4,3,0.4380160077864884,0,Auto,0,32,26,3410,300,25999,9993,3266.4166666666665,0.5044815338391007,4,16006,0.241957,0.2179127156766762,1059.163961634098,0.7565366619794672,0,56.0
2018-03-14,31,15000,605,Employed,Associate,11,26887,36,Single,1,Own,357,0.09966035602247748,1,1,0.5547334701309382,0,Auto,0,18,28,5657,1292,6949,12130,1250.0,0.7983662838511417,2,4388,0.209387,0.22263159910251556,1030.490740428613,1.1099925923428904,0,56.0
2018-03-15,43,50258,582,Employed,High School,21,25799,120,Single,0,Mortgage,144,0.07579516520019938,1,0,0.4807772969135134,0,Debt Consolidation,0,25,16,2049,2477,57129,63685,4188.166666666667,0.7975625498259173,2,5237,0.28979900000000003,0.3194116502918778,717.3775442194157,0.20566935673192302,0,55.0
2018-03-16,29,118292,573,Employed,Bachelor,11,12407,24,Single,3,Own,201,0.08204129822224611,4,0,0.44747377866468646,0,Home,0,24,28,1171,802,29127,7686,9857.666666666666,0.9358268944724697,7,21441,0.200907,0.20421896556488334,634.0242963022085,0.084708108372726,1,43.2
2018-03-17,19,45703,510,Self-Employed,Bachelor,0,20633,48,Divorced,2,Mortgage,361,0.24450360320689637,6,1,0.2438573983334058,0,Education,0,26,22,414,2463,123335,34755,3808.5833333333335,0.8886367513761847,2,88580,0.260633,0.22725190126826245,658.215292470528,0.26761008051214,0,54.0
2018-03-18,24,65883,527,Employed,Bachelor,4,26873,60,Widowed,2,Rent,1241,0.41147241749745544,0,0,0.13466933031846212,1,Other,0,23,12,4046,903,21279,13600,5490.25,0.8585506701695903,8,7679,0.26837300000000003,0.2560204740477542,798.2712941889228,0.3714350519901503,0,63.0
2018-03-19,46,50467,598,Employed,High School,21,21924,72,Single,0,Other,527,0.27942680445418616,1,0,0.04160581488798283,0,Home,1,28,11,2671,829,56053,109556,4205.583333333333,0.8777948657587142,7,7225,0.237924,0.2401901306126933,577.4425081326704,0.2626133928625051,0,56.0
2018-03-20,46,24910,594,Self-Employed,Associate,24,27711,36,Married,2,Own,979,0.510159998290173,3,0,0.3543625661699299,0,Home,0,19,28,1212,4393,43602,10014,2075.8333333333335,0.8586805185108592,5,33588,0.215711,0.21546770606198332,1051.8093271514158,0.9783103944527093,0,60.0
2018-03-21,43,55136,600,Self-Employed,Master,21,18447,36,Married,2,Own,303,0.5348898689759043,6,2,0.015654931286715468,0,Education,0,22,10,5082,1091,88249,11188,4594.666666666667,0.9098372083560295,8,77061,0.203447,0.18937284058529974,675.6088086306876,0.21298798794922102,1,39.2
2018-03-22,29,52986,547,Employed,Bachelor,10,39724,48,Married,0,Other,194,0.1299430829270819,4,3,0.3695898968062415,0,Education,0,24,29,2726,1256,76855,3293,4415.5,0.7745061526978856,4,73562,0.261224,0.26694651646901585,1354.95738570434,0.35079999676239154,0,51.0
2018-03-23,49,20889,625,Employed,Bachelor,30,46273,72,Married,0,Own,415,0.1264428526690712,3,1,0.47777047308696663,0,Education,0,17,25,1124,8102,46137,19967,1740.75,0.6542344548224412,5,26170,0.24877300000000002,0.2985276,1387.6952412009628,1.0355853748102615,0,54.0
2018-03-24,61,22210,665,Employed,Master,38,22814,60,Single,2,Own,787,0.3964926230938972,2,0,0.40250080910589814,0,Education,0,22,10,5150,1080,12604,36037,1850.8333333333333,0.917874962987952,7,5017,0.195314,0.17948764712347623,578.6899717367558,0.7378784178676754,0,52.0
2018-03-25,34,25947,468,Employed,High School,10,19815,84,Married,2,Rent,283,0.203449544939285,3,2,0.26066560571637937,0,Debt Consolidation,0,32,9,2073,441,70489,27325,2162.25,0.7858159230809794,8,43164,0.310815,0.2964494584983742,561.846621024591,0.390725688992758,0,55.0
2018-03-26,34,27015,492,Employed,High School,11,17752,48,Married,2,Own,497,0.4342982148145582,2,1,0.20737090172977476,0,Debt Consolidation,0,29,26,1477,208,226875,53155,2251.25,0.6973839398963598,3,173720,0.266752,0.26871238758179244,607.283582318372,0.4905201920348127,0,51.0
2018-03-27,48,51622,473,Employed,High School,27,37974,60,Married,5,Mortgage,300,0.5141737730971626,4,0,0.07693803682749742,0,Education,0,24,17,607,200,80556,10296,4301.833333333333,0.8982781737434301,4,70260,0.30647399999999997,0.34718013615322096,1340.8612509590089,0.3814330132793791,0,49.0
2018-03-28,25,56599,518,Unemployed,High School,0,19960,108,Married,0,Other,515,0.24312977964722088,4,0,0.4271342887132916,0,Home,0,21,3,5057,943,330582,5420,4716.583333333333,0.7200734166685511,7,325162,0.30596,0.30504752336424334,543.5195485415339,0.22442507080510976,0,56.0
2018-03-29,70,36093,653,Employed,Bachelor,49,26444,36,Married,3,Mortgage,458,0.16045838926051958,2,0,0.19830604830360432,0,Debt Consolidation,0,15,19,2193,533,61449,222829,3007.75,0.9778003177342108,4,6799,0.184944,0.16923040339571857,941.7881905544658,0.4653937962112762,0,44.0
2018-03-30,29,27967,567,Employed,Associate,6,38318,24,Married,0,Mortgage,459,0.3116680339747692,6,0,0.6292412937596652,0,Education,0,28,10,2738,2653,56251,8387,2330.5833333333335,0.9419806344025583,7,47864,0.22981799999999997,0.22098265488426394,1989.7270515315852,1.050692767131942,0,60.0
2018-03-31,49,89270,593,Employed,Associate,25,35363,48,Married,1,Own,337,0.3594069004171847,2,2,0.21104764549558241,0,Home,0,15,14,1475,2639,168053,15748,7439.166666666667,0.8519829270440917,1,152305,0.23386300000000002,0.24896635118062355,1170.4977352697495,0.20264336085176424,0,47.0
